Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Uramo	1h+kk	kt	3300	52000	1576	1975	3/3	ei		E2007
Juppala	1h, k, kph + ul...	rt	4300	40000	930	1953	1/1	ei	hyvä	G
Uramo	1h,kk	kt	2500	32000	1280	1963	5/6	on		D2007
Harjukylä	1h+kk	kt	3400	48000	1412	1968	3/3	ei		F2013
Juppala	1h, k, suihkuti...	rt	4300	46000	1070	1953	1/1	ei	hyvä	G
Petsamo	1h, kk, alkovi,...	kt	3100	40000	1290	1969	6/8	on	hyvä	D
Petsamo	2h,k,kh,wc,p	kt	5850	56000	957	1969	3/3	ei	hyvä	F2007
Uramo	2h, k	kt	6000	76000	1267	1975	2/3	ei	hyvä	E2007
Uramo	2h+avok+s	rt	5700	189000	3316	2019	1/1	ei	hyvä	C2013
Petsamo	2h, k, kph/wc, ...	kt	5200	90000	1731	1990	2/3	on	hyvä	D2007
Petsamo	2h, k, kph, vh,...	kt	5850	57500	983	1969		on	hyvä	D
Uramo	2h, k, kph, s, ...	rt	5000	154990	3100	2018	1/1	ei	hyvä	B
Uramo	2h, k, vh, kph,...	kt	6200	73000	1177	1974	1/2	ei	hyvä	D2007
Uramo	3h, kt, kph, s,...	rt	6300	179990	2857	2018	1/1	ei	hyvä	B
Uramo	3h+k+s	rt	7600	239500	3151	2019	1/1	ei	hyvä	C2013
Uramo	3h, k, s, psh, ...	kt	8350	80000	958	1982	3/3	ei	hyvä	D
Petsamo	3h,k,kph,s,wc,p...	kt	6700	108000	1612	1983	2/2	ei	hyvä	E2007
Uramo	3h, k, wc/ph, s...	rt	8300	119800	1443	1979	2/2	ei	hyvä	F2013
Uramo	3h, k, kph, wc,...	kt	7500	63000	840	1971	4/6	on	hyvä	E
Juppala	5h,k,s,kph,wc,vh	ok	12000	161000	1342	1971		ei	hyvä	D2018
Uramo	6h,k,khh,kph/wc...	ok	13300	240000	1805	2011		ei	hyvä	B2007
Juppala	5h, k, s, psh/w...	ok	12500	230000	1840	2005	-1/1	ei	hyvä	D2018
Uramo	1.krs: 6h, k, h...	ok	22300	285000	1278	1969		ei	hyvä	
Uramo	5h, kt, kph, s,...	rt	9250	244990	2649	2018	1/1	ei	hyvä	B
Juppala	4h, k, s, psh, ...	ok	11500	170000	1478	1975	-1/1	ei	hyvä	E2018
Uramo	5h, k, kph/khh,...	rt	9250	230000	2486	2018	1/1	ei	hyvä	B
Uramo	3-5 h, k, rt, a...	ok	12000	172500	1438	1974	-1/1	ei	hyvä	
Uramo	5h, k, kph, s, ...	rt	9250	244990	2649	2018	1/1	ei	hyvä	B
Uramo	4h,k,kph,s,wc,vh	ok	10100	133000	1317	1975		ei		E2018
Uramo	4h,k,vh,2wc,th,...	ok	11700	120000	1026	1974		ei	tyyd.	
