Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Keskusta	1h, k, kph, vh, p	kt	3460	100000	2890	1950	3/3	ei	tyyd.	D2007
Taulumäki	1h,kk,kh,s,ter	kt	3700	85100	2300	1989	1/2	ei	tyyd.	D2013
Taulumäki	1h,kk,kh	kt	2500	84500	3380	1946	3/4	ei	hyvä	G2013
Kivelänranta	1h+kt	kt	3700	158500	4284	2017	4/5	on	hyvä	C2013
Taulumäki	1h,k,s,p	kt	3600	106500	2958	1984	3/3	ei	hyvä	C2007
Keskusta	1h,kk,kph	kt	3900	95000	2436	1939	1/3	ei	tyyd.	F2013
Keskusta	2h,k,lasitt.p	kt	4600	115000	2500	1961	2/7	on	tyyd.	F2013
Taulumäki	2h+k+s	kt	5600	115000	2054	1987	1/2	ei	tyyd.	
Taulumäki	2h+k+kh+s+lasit...	kt	4750	136000	2863	2003	1/2	ei	hyvä	
Taulumäki	2h,k,kph,s,p	kt	4600	114500	2489	1989	1/2	ei	tyyd.	F2013
Taulumäki	2h,k,kph,s,las.p	kt	5700	140000	2456	1989	1/2	ei	hyvä	F2013
Keskusta	2h,k,kph	kt	4800	100000	2083	1947	2/3	ei	huono	F2013
Kivelänranta	2h, kt, kph, ky...	kt	4650	180000	3871	2017	1/5	on	hyvä	C2013
Taulumäki	2h, k, kph, p	kt	4650	120000	2581	1970	4/5	on	tyyd.	G2013
Keskusta	2h+k+kh	kt	4500	118500	2633	1956	2/3	ei	tyyd.	C2007
Taulumäki	2h,k,s,lasit.p	kt	5150	140000	2718	2003	2/3	ei	hyvä	A2007
Kivelänranta	2h, k, s, kph, ...	kt	5500	200000	3636	2016	3/4	on	hyvä	C2013
Keskusta	2h,k	kt	6380	109000	1708	1946	2/4	ei	tyyd.	D2007
Taulumäki	2h,k,kh,s,vh,piha	kt	5600	135000	2411	1989	1/2	ei	hyvä	D2007
Taulumäki	2h, k, kph, s, ...	kt	5850	138000	2359	1984	3/3	on	hyvä	F2013
Taulumäki	2h, k, s	kt	5600	129000	2304	1985	2/2	ei	tyyd.	F
Mannila	3h+kt	kt	6500	175000	2692	2011	3/4	on	hyvä	E2013
Mannila	3h,tupak,s	rt	10800	435000	4028	2015	1/1	ei	hyvä	C2013
Taulumäki	3h,k,wc,ph,s,p	kt	7450	135000	1812	1985	2/2	ei	tyyd.	F2013
Taulumäki	3h,kk,s,las.p	kt	6700	185000	2761	2016	1/4	on	hyvä	C2013
Mannila	3h, k, s, kph, ...	rt	8800	255000	2898	2013	-1/2	ei	hyvä	A2007
Mankola	3h, k, s, kph, ...	rt	8150	194000	2380	1988	-1/2	ei	hyvä	B2007
Mannila	3h, kt, s	kt	5550	168500	3036	2018	2/6	on	hyvä	C2013
Taulumäki	3h, k, s, kph, ...	kt	7000	169000	2414	1999	1/2	ei	hyvä	G2013
Taulumäki	3h, k, s, kph, ...	kt	6900	146000	2116	1987	2/2	ei	tyyd.	F2013
Taulumäki	4h, k, s, kph, ...	rt	8450	210000	2485	2000	1/1	ei	tyyd.	F2013
Mankola	4h, kt, s, kph,...	rt	9000	294000	3267	2016	-1/2	ei	hyvä	C2013
Taulumäki	4h, k,kph, p	kt	8700	133500	1534	1954	3/3	ei	tyyd.	F2013
Taulumäki	4h, k, s, kph, ...	rt	12100	298000	2463	1995	-1/2	ei	hyvä	D2018
Keskusta	4h,k,p,s	kt	10100	142500	1411	1970	4/5	on	tyyd.	G2013
