Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Tornionmäki	1h,kk,alkovi,kp...	rt	3700	44444	1201	1984	1/1	ei	hyvä	G2013
Viitakumpu	1 h, kk, kph ja p	kt	3350	36000	1075	1972	1/1	ei	hyvä	F2013
Käpylä	1h, kk, p	kt	2750	33000	1200	1974	3/3	ei	hyvä	G
Tornionmäki	1 h, kk, kh, p	kt	3200	25000	781	1963	2/3	ei	tyyd.	G
Tornionmäki	1h, kk, kh, p	kt	2600	35000	1346	1962	3/3	ei	hyvä	G2014
Palokangas	2h,k,kph/wc,las.p	kt	5600	55000	982	1965	3/5	on	hyvä	F2013
Viitakumpu	2h,k,kph,vh,p	kt	5600	56250	1004	1972	1/5	on	hyvä	G2013
Käpylä	2h,k,s	kt	5400	85000	1574	1998	1/2	ei	hyvä	G2013
Tornionmäki	2h, k	kt	5300	66000	1245	1976	7/7	on	hyvä	G2015
Viitakumpu	2h,k,kph/wc,p	kt	6100	26000	426	1971	3/3	ei	tyyd.	F2013
Tornionmäki	2h, k, kph, las...	kt	5800	53000	914	1973	4/7	on	hyvä	
Viitakumpu	3h, k, kph, par...	kt	7600	22500	296	1975	2/3	ei	tyyd.	
Palokangas	3 h, k, p	kt	7450	59000	792	1970	3/5	on	hyvä	G2013
Tornionmäki	3h,k,kph,s,2wc,...	rt	8200	85000	1037	1980	2/2	ei	hyvä	F2013
Tornionmäki	3h, k, s	kt	7900	60000	759	1973	1/2	ei	hyvä	
Viitakumpu	3h, k	kt	7400	50000	676	1972	2/3	ei	hyvä	
Tornionmäki	5h,k,ph,s,khh,2...	rt	14900	215000	1443	2007		ei	hyvä	
Tornionmäki	3 mh, oh, k, s,...	ok	9100	85000	934	1953	1/2	ei	tyyd.	
Käpylä	4h,k,vh,kph,s,w...	rt	9200	115000	1250	1989	2/2	ei	hyvä	F2013
Käpylä	oh,k, 2mh, kph/wc	ok	8000	79000	988	1930	-1/2	ei	hyvä	
Tornionmäki	3mh,oh,k,et,wc,...	ok	11500	167000	1452	1962		ei	hyvä	
Tornionmäki	3mh, k, rh/oh, ...	rt	12000	176500	1471	1972	1/2	ei	hyvä	G
Käpylä	4mh,oh,k,khh,2w...	ok	10100	170000	1683	1956		ei	hyvä	E2018
Käpylä	4h,k,s,at,kella...	ok	11300	77000	681	1955	-1/2	ei	hyvä	
Tornionmäki	5-7 h, k, s, kh...	ok	8000	118000	1475	1957	-1/3	ei	hyvä	
