Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Kivihaka	2h, k, kph, vh,...	kt	5500	232000	4218	1961	1/4	ei	hyvä	E2007
Kivihaka	2h, kk, kph, vh...	kt	3950	187000	4734	1962	4/4	ei	hyvä	E2013
Kivihaka	2 h, k, p	kt	5500	218000	3964	1961	3/4	ei	tyyd.	E2007
Kivihaka	2h, k, kph, par...	kt	4400	220000	5000	1961	4/4	ei	hyvä	E2007
Kivihaka	2h, k, kph, vh, p.	kt	5500	228141	4148	1962	1/3	on	tyyd.	E2007
Kivihaka	2h, k, kph	kt	5150	208000	4039	1962	2/4	ei	hyvä	E2013
Kivihaka	3h, rt, avokeit...	kt	7200	270000	3750	1961	3/3	ei	hyvä	E2007
Kivihaka	3h+k+kph+vh+las...	kt	6900	280000	4058	1962	1/4	ei	tyyd.	
Kivihaka	3h, k, kph, eri...	kt	6850	240000	3504	1978	1/3	ei	tyyd.	F2014
Kivihaka	3 h, k, p	kt	6900	301000	4362	1962	3/4	ei	hyvä	E2013
Kivihaka	3 h, k, kpl, 2 ...	kt	7000	285000	4071	1962	1/4	on	hyvä	E2007
Kivihaka	3h, k, kph, s, p	kt	7500	339000	4520	1994	3/3	ei	hyvä	F2013
