Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Aittorinne	2h+k+kh+vh+p	kt	5800	87000	1500	1967	2/5	ei	hyvä	
Aholaita	2h,k,kph	kt	5200	74000	1423	1969	1/3	ei	tyyd.	F2013
Rasinrinne	2h, k, kph, vh, p	kt	5200	100500	1933	1967	1/3	ei	hyvä	D2007
Aittorinne	2h, k, kph, vh, p	kt	5800	81000	1397	1967	1/5	on	tyyd.	D2007
Jyväskylä huhtasuo	2h+k+kph+vh+par...	kt	5450	64000	1174	1967	2/3	ei	hyvä	
Kangasvuori	2h, k, khh, kph...	rt	7100	180000	2535	2013	1/1	ei	hyvä	B2007
Seppälä	2h, kt, kph, kp...	kt	4350	135000	3103	2014	4/5	on	hyvä	A2007
Kangasvuori	2h, k, kph, p.	kt	5800	65000	1121	1968	3/4	on	tyyd.	F2013
Rasinrinne	2h, kt, s, kph,...	kt	5900	150000	2542	2013	1/5	on	hyvä	B2018
Holsti	2h, k, s, kph, p	kt	5150	108000	2097	1988	1/4	on	hyvä	F2013
Kangasvuori	2h+k	kt	5200	57500	1106	1967	7/9	on	tyyd.	G2013
Rasinrinne	2h, kk, s	kt	4700	146500	3117	2012	2/3	on	hyvä	B2007
Seppälä	2h,k,s,lasit.p.	kt	5400	159500	2954	2013	3/5	on	hyvä	B2007
Kangasvuori	3h+kt+s	rt	7500	216500	2887	2013	1/1	ei	hyvä	A2007
Holsti	3h,k,s	rt	7700	205000	2662	1981	1/2	ei	hyvä	D2013
Seppälä	3h, k, s, kph, ...	kt	6900	175000	2536	2012	4/6	on	hyvä	C2007
Kangasvuori	3h,k,kph,las.p	kt	7000	62000	886	1968	1/4	on	tyyd.	F2013
Tuohimutka	3h+k+p	kt	6400	124000	1938	1969	1/3	ei	tyyd.	F2013
Huhtasuo	3h, k, kph, vh,...	kt	7100	66000	930	1967	3/3	ei	hyvä	F2013
Aittorinne	3h,k,kph,p	kt	7300	77000	1055	1972	2/4	on	tyyd.	D2013
Rasinrinne, palanderinalue	4h+k+kh/wc+wc+s...	kt	8200	225800	2754	2012	2/3	on	hyvä	D2013
Aittorinne	4h, k, s, kph, ...	rt	9500	155000	1632	1972	1/1	ei	hyvä	E2007
Aittorinne	4h+k	kt	8500	120500	1418	1967	2/3	ei	hyvä	D2007
Aittorinne	4h, k, s, kph, ...	rt	9500	156000	1642	1972	1/1	ei	hyvä	
