Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Rahola	1h, kk	kt	2900	69500	2397	1966	3/6	on	tyyd.	D2007
Rahola	1h+kk	kt	3100	73000	2355	1963	5/6	on	hyvä	F2013
Tesoma	1h, kk	kt	3150	66500	2111	1977	1/3	ei	tyyd.	C2007
Rahola	1h+kk+p	kt	3350	80000	2388	1966	1/3	ei	hyvä	G2013
Rahola	2 h, k, 2 x vh,...	kt	6000	116001	1933	1964	3/5	on	hyvä	D2007
Rahola	2h, k, ph, vh, ...	kt	6000	84000	1400	1964	1/5	on	tyyd.	D2007
Villilä	2h, k, s	kt	6000	135250	2254	1993	2/2	ei	hyvä	D2007
Rahola	2h+kk	kt	4250	82000	1929	1965	2/6	ei	hyvä	
Rahola	et, oh, ph, mh,...	kt	5060	111500	2204	1964	5/5	on	hyvä	D2007
Rahola	2h, k, las.parv.	kt	5750	90000	1565	1965	6/6	on	hyvä	G2013
Villilä	2h, k, s, varas...	rt	6150	158000	2569	1985	1/1	ei	hyvä	
Rahola	2h, k, lasitet....	kt	6000	110000	1833	1964	4/5	ei		D2013
Rahola	2h, kt, kph, la...	kt	4700	137000	2915	2014	3/5	on	hyvä	B2018
Rahola	2h,kk	kt	4300	72564	1688	1965	3/3	ei	tyyd.	G2013
Rahola	2h,k	kt	4200	50000	1190	1946	2/2	ei		
Rahola	2h, k, s	kt	5400	155000	2870	2014	2/4	on	hyvä	A2007
Kalkku	2h, k, vh, kph,...	kt	6400	61000	953	1976	5/6	on	hyvä	F2013
Rahola	2h, kk, vh, kh/wc	kt	4900	92000	1878	1964	3/3	ei	hyvä	D2007
Villilä	1-2h, k, s, par...	rt	4550	144000	3165	1989	1/2	ei	hyvä	
Rahola	3h,k,lisäh...	kt	7900	139000	1759	1966	3/3	ei	tyyd.	G2013
Villilä	3-4h, k, kph, s...	rt	8450	240892	2851	1985	-1/2	ei	hyvä	
Villilä	3h+k+kph+s+lasit.p	kt	5700	160000	2807	2014	3/4	on	hyvä	C2013
Rahola	3h, k, s, vh, p...	rt	8500	208500	2453	2012	-1/2	ei	hyvä	
Rahola	3h, k, kph, vaa...	kt	7600	129000	1697	1972	2/5	on	hyvä	
Rahola	3h+k+kph+wc+vh+...	kt	7900	156378	1979	1966	2/3	ei	hyvä	
Rahola	3h, k, kph/s, w...	rt	7800	226000	2897	2000	1/1	ei		E2013
Villilä	3h, k, wc, kh, ...	kt	7950	225000	2830	2004	1/2	ei	hyvä	D2007
Rahola	3h, k , s, lasi...	kt	6650	179500	2699	2014	2/5	on	hyvä	B2018
Rahola	3h, k, s	kt	6900	199000	2884	2014	3/4	on	hyvä	A2007
Rahola	4h,k,ph,kph,s,e...	ok	12900	228000	1767	1956		ei		
Rahola	4 h, k, s, ph, ...	ok	9850	240000	2437	1999	1/1	ei	hyvä	D2013
Rahola	4mh, oh, k, khh...	ok	20250	400000	1975	2003	-1/3	ei	hyvä	
Rahola	4h, k, s, vh, e...	rt	8500	226000	2659	2012	-1/2	ei	hyvä	
Rahola	4 mh, oh, k, au...	ok	14900	327000	2195	2000	-1/2	ei	hyvä	
Rahola	4h, k, khh, s, ...	rt	9050	250000	2762	2003	1/1	ei	hyvä	E2007
Rahola	5 h, k, s, p, a...	rt	11200	268000	2393	1962	1/3	ei	tyyd.	E2013
Villilä	4h, k, s, khh, ...	rt	10350	310000	2995	1985	1/1	ei	hyvä	D2007
Kalkku	4h+k+s+kph/wc+w...	rt	8850	191000	2158	2008	-1/2	ei	hyvä	B2007
Rahola	4-5 h, k, rt, k...	rt	11200	280200	2502	1962	1/3	ei		E2013
Rahola	4h, k, ruokatil...	ok	10800	400000	3704	2004	-1/3	ei	hyvä	
Rahola	4h+k+s+kph+eril...	rt	9700	202000	2082	1999	1/2	ei	hyvä	
Rahola	5h,k,s	rt	11200	225000	2009	1961	1/3	ei	hyvä	E2013
Rahola	6h, k, rt, takk...	ok	14500	508000	3503	2004	-1/3	ei	hyvä	C2013
Villilä	3-4h, k, khh, 2...	rt	10550	290000	2749	2007	-1/2	ei	hyvä	D2007
