Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Niirala	1h,kk	kt	3100	112500	3629	1960	2/3	ei	hyvä	D2007
Niirala	1h,kk,s	kt	3450	130000	3768	2001	1/4	on	hyvä	
Niirala	1h, kk, kh, alk...	kt	4100	130000	3171	1961	3/3	ei	hyvä	F2013
Niirala	1h,kk	kt	2800	80200	2864	1961	2/3	ei	hyvä	E2007
Niirala	1h,kk,s	kt	2700	102000	3778	1983	3/3	ei	hyvä	D2007
Niirala	1/5 vuokraoikeu...	kt	3600	68000	1889	1952	1/2	ei	tyyd.	
Niirala	2h,kk	kt	5500	136500	2482	1981	2/3	ei	hyvä	D2007
Niirala	2h,k,kh	kt	5600	140000	2500	1963	3/3	ei	hyvä	D2007
Niirala	2h,k,s,khh,alkovi	rt	11400	200000	1754	1949	1/3	ei	hyvä	E2013
Niirala	2h,k,s	kt	6800	171000	2515	1984	3/4	on	hyvä	F2013
Niirala	2h,kt	kt	4150	180000	4337	2017	2/3	on	hyvä	E2013
Niirala	2 h, k, parveke	kt	5500	118000	2145	1962	3/3	ei	hyvä	E2013
Niirala	2 h, k, kph, s,...	kt	5800	160000	2759	1941	2/3	ei	hyvä	E2007
Niirala	2h, kk	kt	4600	61000	1326	1970	1/3	ei	tyyd.	D2013
Niirala	2h, k, vh, parveke	kt	5050	134000	2653	1965	2/3	ei	hyvä	E2007
Niirala	2h, k, kph, vh, p	kt	5700	131500	2307	1967	3/4	ei	tyyd.	D2007
Niirala	2h,k,s	kt	6750	142750	2115	1984	3/4	on	tyyd.	F
Niirala	2h, k	kt	5650	90000	1593	1969	2/3	ei	tyyd.	E2007
Niirala	2h+k	kt	5300	73000	1377	1967	1/3	ei	tyyd.	D2007
Niirala	2h,k,s (yj:n mu...	kt	5150	145000	2816	1963	1/3	ei	hyvä	
Niirala	2h, kk	kt	4250	119000	2800	1959	1/3	ei	hyvä	
Niirala	3h, k, s	kt	7200	240000	3333	2007	3/5	on	hyvä	E2013
Niirala	3h,k	kt	7100	161597	2276	1967	2/3	ei	hyvä	
Niirala	3h, k, p	kt	7430	85000	1144	1969	1/3	ei	hyvä	E2007
Niirala	3h, k, s, erill...	kt	7700	271000	3519	2007	4/4	on	hyvä	E2013
Niirala	3h, kt, kph, pa...	kt	5400	96727	1791	1961	2/3	ei		E2007
Niirala	4h, k, s	kt	9350	126000	1348	1970	1/3	ei	tyyd.	D2007
Niirala	5h,k,s	rt	13200	305000	2311	1993	1/2	ei	hyvä	E2007
Niirala	5h,k,s,khh,ask....	rt	16200	420000	2593	2000	-1/3	ei	hyvä	
