Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Kirkonkylä	1 h, kk, s	rt	3600	28000	778	1982		ei		D2007
Leppävirta	1h, kk, kh, s	rt	3500	12000	343	1983	1/1	ei	tyyd.	E2013
Kirkonkylä	1 h, kk, s	kt	3200	23000	719	1982	2/3	ei		D2013
Kirkonkylä	1h, kk, s	rt	3600	19000	528	1968	1/1	ei		C2007
Kirkonkylä	2 h, kk, psh, s	rt	4900	40000	816	1983		ei		C2013
Kirkonkylä	2 h, k, s, lasi...	kt	5100	102000	2000	2005	1/3	on	hyvä	C2007
Kirkonkylä	2 h, kk, psh, s	rt	4900	35000	714	1972		ei		E2013
Kirkonkylä	2h+kk+psh+s	rt	4900	34000	694	1983	1/1	ei		C2013
Leppävirta	Tupakeittiö...	kt	4550	16000	352	1978	3/3	ei	hyvä	C2007
Kirkonkylä	2 h, k, kph	rt	5700	19000	333	1975		ei		E2013
Kirkonkylä	2 h, k, s	rt	6300	56500	897	1991	1/2	ei		D2007
Kirkonkylä	2 h, k, s	kt	5100	56941	1116	1982	1/3	ei		D2013
Kirkonkylä	2 h, k, s	rt	6000	40000	667	1984		ei	tyyd.	B2013
Kirkonkylä	3h, k, s	kt	7500	50000	667	1977	2/3	ei		D2007
Kirkonkylä	3 h, k, khh/psh...	rt	7200	140000	1944	2011		ei	hyvä	A2007
Leppävirta	3h, k, rt, ph, ...	rt	8000	50000	625	1977	1/1	ei	hyvä	D2007
Kirkonkylä	3 h, k, psh, s,...	rt	7700	73000	948	1992	1/2	ei	hyvä	E2013
Kirkonkylä	3 h, k, s	rt	7500	61000	813	1983		ei		C2013
Kirkonkylä	3 h, k, kph, vh...	kt	6800	46000	676	1971	2/3	ei		C2013
Kirkonkylä	4h+k+s	ok	11600	70000	603	1985		ei		
Kirkonkylä	6 h, k, rt, psh, s	ok	14600	100000	685	1959		ei		D2018
Kirkonkylä	3 mh, oh, k, tk...	ok	11600	87500	754	1983		ei		
Kirkonkylä	5 h, k, aula, k...	ok	16400	243200	1483	2006		ei	hyvä	C2018
