Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Katajanokka	1H+KT	kt	3150	345960	10983	1940	2/8	on	hyvä	C2018
Katajanokka	1H+KT+ALK.+S	kt	6050	614250	10153	1940	6/8	on	hyvä	C2018
Katajanokka	1h, avok, kph	kt	2600	195000	7500	1981	1/4	on	tyyd.	
Katajanokka	1H+KT+PARVEKE	kt	2850	327750	11500	1940	5/8	on	hyvä	C2018
Katajanokka	1H+KT+ASUNTOTER...	kt	2750	300712	10935	1940	2/8	on	hyvä	C2018
Katajanokka	Autohallipaikka	kt	1250	60000	4800	1940	1/8	on	hyvä	C2018
Katajanokka	Autohallipaikka	kt	1250	60000	4800	1940	1/8	on	hyvä	C2018
Katajanokka	Autohallipaikka	kt	1250	60000	4800	1940	1/8	on	hyvä	C2018
Katajanokka	Autohallipaikka	kt	1250	60000	4800	1940	1/8	on	hyvä	C2018
Katajanokka	Autohallipaikka	kt	1250	60000	4800	1940	1/8	on	hyvä	C2018
Katajanokka	1H+KT+ASUNTOTER...	kt	2800	294085	10503	1940	2/8	on	hyvä	C2018
Katajanokka	1H+KT+PARVEKE	kt	2850	310546	10896	1940	4/8	on	hyvä	C2018
Katajanokka	1H+KT+PARVEKE	kt	2850	315400	11067	1940	3/8	on	hyvä	C2018
Katajanokka	Autohallipaikka	kt	1250	60000	4800	1940	1/8	on	hyvä	C2018
Katajanokka	1H+KT	kt	3250	353400	10874	1940	2/8	on	hyvä	C2018
Katajanokka	1h,kk	kt	3100	198000	6387	1982	3/3	on	hyvä	G2013
Katajanokka	1h, avokeitti...	kt	3200	198000	6188	1981	2/5	on	tyyd.	D2007
Katajanokka	1h, avok, kph	kt	2200	242100	11005	1911	1/4	on	hyvä	D2007
Katajanokka	1h+kk+s	kt	3450	225000	6522	1982	1/4	on	tyyd.	F2007
Katajanokka	1h+k+kph	kt	3900	257000	6590	1902	2/6	ei	hyvä	
Katajanokka	2h+k+s	kt	5950	510000	8571	2007	4/5	on	hyvä	
Katajanokka	2h, avok	kt	4000	431650	10791	1940	4/8	on	hyvä	C2018
Katajanokka	2H+KT	kt	3900	385750	9891	1940	2/8	on	hyvä	C2018
Katajanokka	2H+KT	kt	4200	438000	10429	1940	2/8	on	hyvä	C2018
Katajanokka	2h, avok	kt	4000	424671	10617	1940	5/8	on	hyvä	C2018
Katajanokka	2H+KT	kt	4250	462586	10884	1940	4/8	on	hyvä	C2018
Katajanokka	2h, k, rt, kph,...	kt	5700	300000	5263	1982	5/6	on	hyvä	
Katajanokka	2h, avok., kph,...	kt	5000	278000	5560	1983	4/6	on	hyvä	D2007
Katajanokka	2h+k	kt	6000	325000	5417	1981	3/6	ei	tyyd.	
Katajanokka	2H+KT	kt	5300	506000	9547	1940	4/8	on	hyvä	
Katajanokka	2h, kk, kph, er...	kt	5850	382000	6530	1901	1/4	ei	tyyd.	G2007
Katajanokka	2h+k+p	kt	5500	285000	5182	1985	2/5	ei	hyvä	E2007
Katajanokka	2h+kt+s	kt	6400	642386	10037	2018	1/7	on	hyvä	
Katajanokka	2h+kt+s	kt	6000	590000	9833	2019	4/7	on	hyvä	
Katajanokka	2h, k, kph, alkovi	kt	9400	630000	6702	1906	2/4	ei	hyvä	D2018
Katajanokka	2h, k, kph, s	kt	5000	486000	9720	2018	2/7	on	hyvä	
Katajanokka	2h+kk +kph	kt	4450	271000	6090	1908	3/3	ei	tyyd.	
Katajanokka	2h+k	kt	7800	540000	6923	1913	2/4	ei	tyyd.	
Katajanokka	2h+kt+s	kt	5200	387000	7442	2008	5/6	on	tyyd.	C2007
Katajanokka	2h+k	kt	4700	235000	5000	1982	1/3	on	tyyd.	G2013
Katajanokka	2h+k+kph	kt	7200	471000	6542	1913	1/4	ei	hyvä	D2007
Katajanokka	2h, kk,kph, parvi	kt	4300	320000	7442	1903	3/5	on	tyyd.	E2007
Katajanokka	2h+kt+s	kt	5000	460000	9200	2018	2/7	on	hyvä	
Katajanokka	3h, kt, vh, kph...	kt	6500	579180	8910	1940	3/8	on	hyvä	C2018
Katajanokka	2-3h, avok, kph	kt	7700	620000	8052	1907	4/6	on	hyvä	D2013
Katajanokka	3h+k+kph+wc+kak...	kt	7700	745000	9675	1897	3/5	on	hyvä	F2013
Katajanokka	3h+k+s yhti...	kt	11200	854647	7631	1902	6/6	on	hyvä	D2013
Katajanokka	3h, kt, parveke	kt	6300	645587	10247	1940	4/8	on	hyvä	C2018
Katajanokka	3h, kt, parveke	kt	6300	664248	10544	1940	5/8	on	hyvä	C2018
Katajanokka	3H+KT	kt	10350	990000	9565	1940	-1/8	on	hyvä	C2018
Katajanokka	3h, k, 2 parvek...	kt	10600	1025000	9670	1940	-1/8	on	hyvä	C2018
Katajanokka	3h, k, kph	kt	10200	740000	7255	1902	5/6	on	hyvä	
