Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Etu-lyötty	1h, kk, s	kt	3150	125000	3968	2011	2/5	on	hyvä	B
Meritulli	1h,alkovi,kk,ph...	kt	4200	129000	3071	2000	1/4	on	hyvä	B2013
Keskusta	1h, k	kt	3900	121000	3103	1906	2/5	ei	hyvä	F2013
Keskusta	1h, kk	kt	3850	152000	3948	1999	1/3	on	hyvä	C2007
Keskusta	1h, k	kt	2750	80000	2909	1963	2/4	on	hyvä	E
Keskusta	1h,kk,kh	kt	2800	81000	2893	1956	2/4	ei	hyvä	D2007
Keskusta	1h,kk,kph	kt	2600	65000	2500	1970	4/5	on	huono	D2007
Keskusta	1h, kk, kph, p	kt	2450	82000	3347	1963	4/5	on	hyvä	E2007
Etu-lyötty	1h,alk,s	kt	3600	154000	4278	2011	5/5	on	hyvä	B2007
Keskusta	1h, kk, kh, vh,...	kt	2450	87000	3551	1963	2/5	on	hyvä	E2007
Keskusta	1h+kk+s	kt	2700	96000	3556	1999	2/5	on	hyvä	D2013
Keskusta	1h,kk,kh	kt	2400	75000	3125	1963	2/4	ei	hyvä	
Keskusta	1 h,kk	kt	2900	61463	2119	1963	6/6	on	huono	D2007
Keskusta	2h+k+infrapunas...	kt	5000	106000	2120	1965	1/5	on	hyvä	D2007
Keskusta	2h, k, s	kt	5700	219000	3842	2000	2/3	on	hyvä	E
Keskusta	2h+kk	kt	4100	98000	2390	1963	4/5	on	hyvä	E2013
Keskusta	2h,k,s	kt	5500	140000	2545	1999	3/4	on	hyvä	B2007
Meritulli	2h,tupakeitti...	kt	5200	135000	2596	2000	3/4	on	hyvä	B2007
Keskusta	2h+k+s	kt	6600	219000	3318	1998	4/5	on	hyvä	E2013
Keskusta	2h, k	kt	4750	134500	2832	1906	1/5	ei	hyvä	F2013
Keskusta	2h,k	kt	4800	111250	2318	1963	3/4	ei	hyvä	E2007
Keskusta	2h, k, sauna, v...	kt	5350	135000	2523	1999	3/3	on	hyvä	E2013
Keskusta	2h, kk, ph	kt	3900	104000	2667	1962	2/4	on	tyyd.	E2013
Etu-lyötty	2h+k+ph+s	kt	5700	170000	2982	2004	3/5	on	hyvä	E2013
Keskusta	2h, kk ,kph, vh...	kt	4400	116000	2636	1962	6/8	on	hyvä	E2013
Keskusta	2h, k, s	kt	5450	160000	2936	1998	1/5	on	hyvä	E
Etu-lyötty	1h,tupak,s parveke	kt	4400	167000	3795	2011	5/5	on	hyvä	A2007
Keskusta	2h+kk+ph+s+las....	kt	4700	150000	3191	2010	1/6	on	hyvä	C2007
Keskusta	2h,k,kph	kt	5800	118000	2034	1953	3/3	ei	tyyd.	C2013
Keskusta	2h, kk, kh	kt	6400	117000	1828	1948	4/4	ei	hyvä	C2007
Keskusta	2h, k, kph, s, vh	kt	5900	165000	2797	1999	3/3	on	hyvä	E2013
Keskusta	2h, k, kph, s, ...	kt	5350	161000	3009	1999	3/5	on	hyvä	C
Intiö	2h,k,kh,et,vh,p...	kt	6500	95000	1462	1976	1/9	on	hyvä	B2007
Keskusta	2h,k,kh	kt	5400	99500	1843	1962	3/6	on	hyvä	E2013
Keskusta	2h,k,kph	kt	5300	120000	2264	1963	4/5	on	hyvä	E2007
Keskusta	2h+kk	kt	4000	106000	2650	1960	7/10	on	tyyd.	E2013
Keskusta	2h,k,kh	kt	4800	97000	2021	1962	2/6	on	hyvä	E2013
Keskusta	2h,k,kh,vh	kt	5300	108000	2038	1960	2/4	ei	hyvä	F2013
Keskusta	2-3h,k,kh	kt	6400	130000	2031	1962	6/6	on	tyyd.	E2013
Keskusta	2h,keittonurkka...	kt	4600	144000	3130	1941	6/8	on	hyvä	F2013
Keskusta	2h,k,kh,ransk.p...	kt	5200	108500	2087	1963	3/5	on	tyyd.	F2013
Etu-lyötty	2h, ph, s, las....	kt	5050	160000	3168	2011	2/5	on	hyvä	A2007
Keskusta	2h, k, kph, par...	kt	5900	100000	1695	1963	2/5	on	hyvä	E
Keskusta	2h,kk,kh,vh,et,...	kt	4400	108500	2466	1962	7/8	on	hyvä	E2013
Keskusta	2h,k,kh	kt	5800	130000	2241	1953	2/3	ei	hyvä	C2007
Keskusta	2h+k	kt	7400	190000	2568	1955	3/5	on	hyvä	F2013
Keskusta	3h, kk, s	kt	4950	201000	4061	1998	1/6	on	hyvä	F
Keskusta	3 h,k,s,parveke	kt	6900	172000	2493	1988	3/4	on	hyvä	C2007
Meritulli	3h+k+sauna	kt	6200	236000	3806	1998	2/5	on	hyvä	C2013
Keskusta	3h, k, s	kt	6300	250500	3976	2015	10/12	on	hyvä	C2013
Keskusta	3h,k,	kt	8200	120000	1463	1956	4/5	on	huono	F2013
Hollihaka	3h, k, kh, parv.	kt	8350	198000	2371	1972	2/5	on	hyvä	D2013
