Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Tammela	1h+k+kph	kt	3100	125500	4048	1974	1/7	on	tyyd.	D2013
Tammela	1h+kk, kph, vh	kt	2750	135000	4909	1968	3/6	on	tyyd.	
Tammela	1h, kk, kph	kt	2500	122000	4880	1939	2/4	ei	tyyd.	
Kaleva	1h, kk, kph, p	kt	2470	133000	5385	1952	3/9	on	hyvä	
Tammela	1h, k, wc, etei...	kt	2900	87000	3000	1928	2/2	ei	tyyd.	
Etu-kaleva	1k, kk, kph, p	kt	3150	135000	4286	1952	5/9	on	tyyd.	F2013
Tammela	1h+kk	kt	2100	115000	5476	1941	5/6	on	hyvä	F2013
Tammela	1h,kk	kt	3400	134000	3941	1972	5/7	on		D2007
Kaleva	1h, kk, kh, vh	kt	3050	135000	4426	1960	1/6	on	hyvä	F2013
Tammela	1h, kk, kph ,vh	kt	3050	133000	4361	1972	3/6	ei	hyvä	
Tammela	1h, k, kph	kt	3750	121000	3227	1939	1/4	ei	huono	F
Tammela	1h,kk, pesuh/wc	kt	3200	137000	4281	1941	6/6	on	hyvä	F2013
Tammela	1h, kk, parveke...	kt	3000	135000	4500	1981	3/7	on	tyyd.	B2007
Tammela	1h+k+kph/wc	kt	3520	161000	4574	1930	4/6	on	hyvä	
Tammela	1h, kk, kph	kt	3050	130000	4262	1974	6/7	on	tyyd.	D2013
Tammela	2h+k+kph/wc+parv	kt	5400	171500	3176	1972	1/6	on		
Tammela	2h, tupak, kph, vh	kt	4900	165000	3367	1941	1/6	on	hyvä	
Kaleva	2h, k	kt	5900	183000	3102	1952	4/6	on	hyvä	C2007
Tammela	2h,k,kph/wc,vh,p	kt	5500	175500	3191	1967	6/7	on	hyvä	E2013
Kaleva	2h, k, p	kt	5600	168000	3000	1953	1/4	ei		E2013
Tammela	2h,k,wc,kph/s,vh,p	kt	6500	230000	3538	1995	2/5	on	hyvä	
Tammela	2h, k, kph, vh, p	kt	5400	173000	3204	1972	3/6	on	tyyd.	G2013
Tammela	2h, k, kph/s, l...	kt	5700	168000	2947	1983	4/6	on	hyvä	G2013
Tammela	2h, k, s	kt	5400	185000	3426	1937	3/6	on	hyvä	F2013
Tammela	2h, k, kph, s, ...	kt	5950	200000	3361	1984	2/6	on	hyvä	
Tammela	2h, k, kph/wc, ...	kt	5750	178000	3096	1980	6/6	on	hyvä	F2013
Tammela	2h, avok, kph/wc	kt	5400	173000	3204	1937	1/6	on	hyvä	F2013
Kaleva	2h,k,kph	kt	5000	159000	3180	1955	6/6	on		G2013
Tammela	2h, k, kph/wc, p	kt	7100	214000	3014	1939	4/4	ei	hyvä	
Saukonmäki	2h, k, psh/wc, p	kt	5700	128000	2246	1970	3/3	ei	tyyd.	F2013
Kaleva	2h, k	kt	5600	167000	2982	1950	4/4	ei	tyyd.	
Tammela	2h+k+sauna+kph+...	kt	5700	217000	3807	1995	5/5	on	hyvä	F2013
Petsamo	2h,kk,s,vh	kt	6000	162000	2700	1928	1/3	ei	hyvä	E2007
Tammela	2h, k, kph, s, ...	kt	5850	235000	4017	1983	2/7	on	hyvä	D2013
Tammela	2h, k, s, kh, v...	kt	5700	170000	2982	1983	3/6	on	hyvä	G2013
Tammela	2h, k, kph, vh,...	kt	5400	183000	3389	1972	2/6	on	hyvä	G2013
Tammela	2h, k, s/kph, e...	kt	5450	179000	3284	1992	5/6	on	hyvä	D2007
Tammela	2h, k, s, lasit.p	kt	6350	201000	3165	1995	2/5	on	hyvä	F2013
Kaleva	2-3h,kk,p	kt	5800	165000	2845	1956	1/6	on		D2007
Kaleva	2h, k, kph, p	kt	4400	166000	3773	1954	5/6	on	hyvä	
Tammela	2h+k/rt+kph/wc	kt	6050	212000	3504	1976	5/6	on	hyvä	E2013
Tammela	2h,k,s,kph,vh,p...	kt	5700	168000	2947	1983	4/6	on		G2013
Kaleva	2h, k, kph/wc, vh	kt	6250	175000	2800	1956	2/6	on	hyvä	F2013
Kaleva	2h,k,kph	kt	6250	158000	2528	1956	2/6	on	tyyd.	
Kaleva	2h, k, ph	kt	5000	136000	2720	1955	2/6	on	tyyd.	
Tammela	2h, k, kph, vh,...	kt	4900	175000	3571	1971	5/7	on	hyvä	F2013
Tammela	2h, k, p	kt	5250	150000	2857	1984	5/6	on	hyvä	F2013
Kaleva	2h,k	kt	5600	165000	2946	1954	1/4	ei	tyyd.	
Tammela	2h, kk, p	kt	4350	141000	3241	1974	3/6	on	hyvä	
Etu-kaleva	2h, k, kh, et, p	kt	5840	176500	3022	1951	2/9	on	tyyd.	F2013
Tammela	2h,k,kh,p,vh	kt	4800	175571	3658	1968	4/7	on	hyvä	F2013
Kaleva	3h, k, kh, aula...	kt	8230	307000	3730	1951	5/9	on	hyvä	F2013
