Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Jalkaranta	1h,kk,kph,s	rt	3900	57000	1462	1975	1/1	ei	tyyd.	F2007
Jalkaranta	1h,kk,kph,p	kt	3400	43516	1280	1974	5/5	on	tyyd.	C2007
Jalkaranta	1h, kk, alkovi,...	kt	3300	55000	1667	1975	1/3	ei	hyvä	
Jalkaranta	1h,kk,kph,p	kt	2800	49000	1750	1972	2/3	on	huono	D2007
Jalkaranta	1h, kk, vh, lp	kt	3350	32100	958	1975	1/5	on	huono	D2007
Jalkaranta	2h,k,kph,vh,p	kt	5200	57500	1106	1974	7/7	on	hyvä	D2007
Jalkaranta	2h, k, s, vh, l...	kt	6200	138500	2234	2004	1/4	on	hyvä	
Jalkaranta	2h,k,s	rt	5600	119000	2125	1983	1/1	ei	hyvä	D2018
Jalkaranta	2h,k,kph,vh,parv	kt	5150	94966	1844	1975	1/8	on	hyvä	F2013
Jalkaranta	2h, k, s, kph, ...	kt	5900	110000	1864	1992	2/3	on	hyvä	D
Kiikkula	2h, k, kph/wc, ...	kt	5100	92000	1804	1973	7/7	on	hyvä	F2013
Jalkaranta	2h,k,s/kph/wc,p	kt	5500	61356	1116	1982	3/3	ei	tyyd.	C2013
Jalkaranta	2h, k, kph, s, wc	rt	6150	99001	1610	1975	1/1	ei	tyyd.	
Jalkaranta	avok., oh, mh, ...	rt	6550	130000	1985	1996	1/1	ei	hyvä	D2007
Jalkaranta	2h,kk,kph,vh,p	kt	4300	79001	1837	1972	3/3	on	tyyd.	D2007
Jalkaranta	2h, k, p	kt	5850	47000	803	1972	1/3	ei	tyyd.	
Jalkaranta	3h,k/rt,kph,par...	kt	8300	153000	1843	1973	2/7	on	hyvä	F2013
Jalkaranta	3h,k,kh,vh,p	kt	6800	82000	1206	1979	6/8	on		D2007
Jalkaranta	3h,k,kph,las.p	kt	6800	65000	956	1973	6/7	on	tyyd.	D2007
Rautakankare	3h, k, s	rt	8700	134445	1545	1980	2/2	ei	hyvä	B
Jalkaranta	3h,k,s/kph/wc,wc,p	kt	7400	140000	1892	1992	3/3	on	hyvä	D2007
Jalkaranta	3h, k, kph, s, ...	kt	7250	100000	1379	1992	3/4	on	tyyd.	D2007
Jalkaranta	4h, k, s, kph, ...	kt	9250	127000	1373	1992	2/3	on	hyvä	E2018
Jalkaranta	3mh, oh, k, kph...	kt	8800	204000	2318	2007	2/5	on	hyvä	E2018
Jalkaranta	4h,k,wc,kph,s,t...	ok	11950	172000	1439	1979	1/1	ei	tyyd.	D2018
Jalkaranta	4-5h, k, kph, s...	ok	11950	120000	1004	1975	2/2	ei	tyyd.	
Jalkaranta	4h,k,khh,kph,s,...	ok	10900	198000	1817	1985		ei	hyvä	D2018
Jalkaranta	4h,k,s,kph,wc,p	kt	8150	85000	1043	1982	1/3	ei	tyyd.	C2007
Jalkaranta	4h, k, s, kph, ...	rt	10900	173000	1587	1979	-1/2	ei	hyvä	
Jalkaranta	4h,k,s,kph/wc,wc,p	kt	9300	169000	1817	2005	1/5	on	hyvä	D2018
Jalkaranta	4h,k,khh,kh,s,t...	rt	12000	165000	1375	1988	1/1	ei	tyyd.	E2013
Jalkaranta	6h, avok, s, kp...	ok	19700	395000	2005	2002	-1/2	ei	hyvä	
Jalkaranta	5h, k, s, tkh, ...	ok	14680	147000	1001	1977	-1/2	ei	hyvä	
