Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Harjuniitty	3h+k+s+kph+eril...	rt	7500	190000	2533	2014	1/1	ei	hyvä	A2013
Harjuniitty	3h,k,khh,s,auto...	rt	7700	199500	2591	2020	1/1	ei	hyvä	B2018
Harjuniitty	3h+k+s+khh+terassi	rt	7500	183000	2440	2014	1/1	ei	hyvä	A2007
Harjuniitty	3h,k,khh,s,auto...	rt	7700	199500	2591	2020	1/1	ei		B2018
Harjuniitty	3h+k+s+vh	rt	7650	137000	1791	1980		ei	hyvä	E2013
Harjuniitty	3h,k,khh,s,auto...	rt	7700	199500	2591	2020	1/1	ei	hyvä	B2018
Harjuniitty	3h,k,khh,s,auto...	rt	7700	204500	2656	2020	1/1	ei	hyvä	B2018
Harjuniitty	3h,k,khh,s,auto...	rt	7700	199500	2591	2020	1/1	ei	hyvä	B2018
Harjuniitty	3h,k,khh,s,auto...	rt	7700	204500	2656	2020	1/1	ei	hyvä	B2018
Vesitorninmäki	3h, k, khh, eri...	rt	8200	140000	1707	1984		ei		B2007
Harjuniitty	3h,k,khh,s,auto...	rt	7700	198000	2571	2019	1/1	ei	hyvä	B2018
Harjuniitty	3h,k,khh,s,auto...	rt	7700	198000	2571	2019	1/1	ei	hyvä	B2018
Harjuniitty	3-(4)h+k+vh+s+piha	rt	8100	186000	2296	2007	1/1	ei	hyvä	D2007
Harjuniitty	4 h, k, khh, 2 ...	ok	9300	166000	1785	1961	-1/3	ei	hyvä	
Harjuniitty	4h, k, kph/wc, ...	rt	10500	257000	2448	2013	-1/1	ei	hyvä	A2017
Harjuniitty	4h,k,wc/sh,et,k...	ok	9000	130000	1444	1945		ei	tyyd.	E2018
Harjuniitty	3-4h, k, kph, s...	ok	11150	290000	2601	2009	-1/1	ei	hyvä	D2007
Vesitorninmäki	4h, k, kph, 2xw...	rt	9500	170800	1798	1987		ei		G2013
Harjuniitty	4h,k,s,khh	rt	9700	235000	2423	2018		ei	hyvä	C2013
