Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Rypysuo	2h,k	kt	5800	49500	853	1978	1/3	ei	tyyd.	D2007
Rypysuo	2h,k	kt	6600	55000	833	1976	1/3	on	hyvä	D2007
Rypysuo	2h,k	kt	5400	60000	1111	1977	3/5	on	hyvä	C2007
Länsi-puijo	3h,k,kph,s,th,vh	rt	14650	146000	997	1974	-1/2	ei	hyvä	
Rypysuo	3h,k	kt	7800	86000	1103	1980	2/3	ei	hyvä	D2007
Länsi-puijo-rypysuo	3h, k, s	rt	8850	135000	1525	1977	-1/2	ei	hyvä	E
Länsi-puijo	3h,k,kh	rt	7500	88166	1176	1975	1/2	ei	tyyd.	D2013
Länsi-puijo	4 h, k, khh, kp...	ok	13400	350000	2612	2014	1/2	ei	hyvä	B2013
Länsi-puijo	5h, k, khh, s, tkh	ok	18360	215000	1171	1983	-1/2	ei	hyvä	
Länsi-puijo	5h,k,s,khh,takk...	ok	14000	200000	1429	1973		ei	hyvä	D2018
Länsi-puijo	6h,k,s,khh,takk...	ok	24000	185000	771	1976	1/2	ei	hyvä	E2007
Länsi-puijo	5h,k,s	rt	16300	175000	1074	1973	1/1	ei	tyyd.	
Länsi-puijo	4h, k, s, tkh, ...	ok	14300	170000	1189	1975	-1/2	ei	tyyd.	
