Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Söderby	1h,kk,kph	kt	3000	43500	1450	1961	2/4	ei	tyyd.	
Österby	1h, kk, p	kt	3350	45000	1343	1985	3/4	on	hyvä	D2018
Tennby	1h,kk,kph,las.p	kt	3500	49000	1400	1969	4/6	ei	tyyd.	
Parainen	2h,k,kph,vh	kt	5800	63000	1086	1975	2/6	on	tyyd.	F2013
Parainen	2h,k,et,vh,kph	kt	6000	61000	1017	1970	3/6	on	hyvä	D2007
Tennby	2h,k,kph,vh,las.p	kt	5950	76000	1277	1977	3/6	ei	hyvä	
Parsby	2h,k,kph,vh,las.p	kt	5900	100000	1695	1984	3/6	ei	tyyd.	
Muddais	3h,k,s,wc	rt	8450	138000	1633	1984	1/2	ei		
Parainen keskusta / malmi	3h,k,s,vh,lasit...	kt	8950	165000	1844	1984	4/4	ei	tyyd.	
Skräbböle	3h,k,kph,s	rt	8050	135000	1677	1991	1/1	ei	hyvä	
Tennby	4h,k.s,erill.wc...	kt	9450	120000	1270	1971	7/7	on		D2007
Parainen	6h,k,kph,s,	ok	17700	235000	1328	2004		ei	hyvä	
Parainen	5-6h,k,kph,s,vh...	ok	18600	264500	1422	2004		ei	hyvä	
Parainen	5h,k,br,b,wc	ok	11000	165000	1500	1973		ei	hyvä	E2018
Parainen	4 h, k, khh, vh...	ok	11350	250000	2203	2014	2/2	ei	hyvä	B
Parainen	5h,kkhh,2xkph,s...	ok	20800	270000	1298	2005		ei	hyvä	E2018
Parainen	5h,k,kph,s	ok	10000	125000	1250	1969		ei	hyvä	
Bläsnäs	3-4 h, k , kph,...	rt	10100	230000	2277	2007	2/2	ei	hyvä	
