Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Malminkartano	1h+kk	kt	3300	127000	3848	1985	5/6	on	tyyd.	F2018
Malminkartano	1h+kk+s	kt	3300	129000	3909	1987	3/3	ei	hyvä	
Malminkartano	1 h, kk, kph, t...	kt	3450	130908	3794	1986	4/4	ei	tyyd.	E2018
Malminkartano	2 h, k, kph, p	kt	5300	158000	2981	1983	3/4	ei	hyvä	
Malminkartano	2h+k+s	rt	6200	186000	3000	1985	1/1	ei	hyvä	
Honkasuo, malminkartano	2h, k	rt	5500	215900	3925	2020	1/2	ei	hyvä	
Malminkartano	2 h, k, kph, s	kt	5900	170000	2881	1986	2/3	ei	hyvä	
Malminkartano	2h, avok, kph, ...	kt	5350	244000	4561	2015	3/4	on	hyvä	C2013
Malminkartano	2 h, k, kph, s, p	kt	5750	162500	2826	1989	2/3	ei	tyyd.	
Malminkartano	2h+k	kt	6000	175000	2917	1984	1/3	ei	hyvä	
Malminkartano	2h, k, kph, parv	kt	6500	135000	2077	1982	3/4	ei	tyyd.	
Malminkartano	2 h+k+kph+lasit...	kt	6500	168000	2585	1982	2/4	ei	hyvä	
Honkasuo, malminkartano	2h, k	rt	5500	215900	3925	2019	1/2	ei	hyvä	
Malminkartano	2h,k,s,lasitett...	kt	6000	174000	2900	1986	3/4	ei	hyvä	E2018
Honkasuo, malminkartano	2h, k	rt	5500	209900	3816	2019	1/2	ei	hyvä	
Malminkartano	2h+k+kph+p	kt	5300	148000	2792	1983	4/4	ei	hyvä	D2007
Malminkartano	2h, k, kph, s, ...	kt	6050	153000	2529	1986	4/4	on	tyyd.	
Malminkartano	2 h, k, kph, s,...	kt	5700	151000	2649	1989	1/3	ei	tyyd.	F2013
Malminkartano	2h, avok, s, la...	kt	5100	230000	4510	2015	2/4	on	hyvä	C2013
Malminkartano	2h, k, kph, sau...	kt	6050	154359	2551	1984	3/4	on	tyyd.	
Honkasuo	3h, kt, kph	kt	6500	245000	3769	2017	2/3	on	hyvä	C2013
Malminkartano	3h, k, s, vaate...	kt	8000	224000	2800	1990	6/6	on	hyvä	F2013
Malminkartano	3h, avok, kph, ...	kt	6550	285000	4351	2015	3/4	on	hyvä	C2013
Malminkartano	3h, k, kph, s, ...	kt	8000	187000	2338	1990	2/2	ei	hyvä	
Malminkartano	3h+avok.+kph-wc...	kt	7450	165000	2215	1991	2/3	ei	hyvä	
Malminkartano	3h+k+kph-s+eril...	rt	7750	237000	3058	1985	2/2	ei	hyvä	
Malminkartano	3h, k	kt	8000	228000	2850	1983	3/5	on	hyvä	
Malminkartano	3h+rh+k+p+piha+...	rt	8150	175000	2147	1981	1/2	ei	tyyd.	D2007
Malminkartano	3 h+k+khp+wc+la...	kt	7800	190000	2436	1982	5/5	on	hyvä	
Malminkartano	3h, k, s, erill...	kt	7900	182000	2304	1989	1/3	ei	tyyd.	
Malminkartano	3h, k, kph, eri...	kt	7800	185000	2372	1982	2/4	on	tyyd.	
Malminkartano	3h, avok, kph, ...	kt	6550	288000	4397	2015	3/4	on	hyvä	C2013
Honkasuo, malminkartano	3h, k, s	rt	6950	255900	3682	2020	1/2	ei	hyvä	
Malminkartano	3h + k + vh + lp	kt	6950	150000	2158	1984	2/4	on	tyyd.	E
Malminkartano	3h+k	kt	7300	189000	2589	1986	1/2	ei		E2007
Malminkartano	3h, avok, kph, ...	kt	6050	270000	4463	2015	3/4	on	hyvä	C2013
Malminkartano	3h, kt, s, kph,...	kt	7250	250000	3448	2018	1/4	on	hyvä	C
Malminkartano	3 h, k, kph, s,...	kt	7450	182000	2443	1986	1/4	ei	tyyd.	E2018
Malminkartano	5h,k,kph,psh/kh...	kt	11500	263000	2287	1988	3/4	ei	tyyd.	F2013
Malminkartano	4h, k, vh, eril...	kt	9000	290000	3222	2003	2/4	on	hyvä	F2013
Malminkartano	4h+k+s+erill.wc...	kt	8350	160000	1916	1984	1/3	ei	tyyd.	
Honkasuo, malminkartano	5-6h, k, s	rt	10500	345900	3294	2020	1/2	ei	hyvä	
Honkasuo, malminkartano	4h, k, s	rt	8900	329900	3707	2020	1/2	ei	hyvä	
Malminkartano	4h+k+erill.wc+k...	rt	9750	220000	2256	1978	2/2	ei	tyyd.	
Malminkartano	3-4h, k, s, piha	kt	9100	220000	2418	1982	1/3	on	hyvä	F2007
Malminkartano	4h,k,s	rt	9200	265000	2880	2008	2/2	ei	hyvä	
Honkasuo, malminkartano	5-6h, k, s	rt	10500	355900	3390	2020	1/2	ei	hyvä	
Honkasuo, malminkartano	4h, k, s	rt	8900	329900	3707	2019	1/2	ei	hyvä	
Honkasuo, malminkartano	5-6h, k, s	rt	10500	345900	3294	2019	1/2	ei	hyvä	
Honkasuo, malminkartano	5-6h, k, s	rt	10500	345900	3294	2019	1/2	ei	hyvä	
Honkasuo	5-6h, k, s	rt	10500	345900	3294	2019	1/2	ei	hyvä	
Malminkartano	5h, k, kph, sau...	kt	11800	205000	1737	1981	2/2	ei	tyyd.	
