Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Tornio	1h, kk, s	kt	3000	108000	3600	2016	3/5	on	hyvä	C2013
Keskusta	1h,kk,kph	kt	2300	90000	3913	2016	5/5	on	hyvä	C2013
Suensaari	1h,kk,kph	kt	3000	52000	1733	1983	2/5	on	hyvä	B2007
Tornio	1h,kk	kt	3000	55500	1850	1983	3/5	on	hyvä	
Suensaari	2h, kk, s	kt	4450	165006	3708	2017	5/8	on	hyvä	A
Tornio	2h+kk+s	kt	4650	117500	2527	2011	2/4	on	hyvä	E2013
Saarenpää	2h,k,s	kt	5800	101000	1741	1986	2/3	ei	hyvä	
Suensaari	2h,k,s	kt	5800	85000	1466	1990	2/3	ei	hyvä	F2013
Tornio	2h,kk,kh	kt	4400	66500	1511	1973	3/3	on	hyvä	
Suensaari	2h, k, s	kt	5650	65656	1162	1984	1/3	ei	hyvä	
Suensaari	2h, k	kt	6300	69000	1095	1966	2/4	ei	hyvä	
Keskusta	2h+kk	kt	4600	56000	1217	1962	3/6	on	hyvä	
Keskusta	2h+kk	kt	4550	78000	1714	1974	2/3	on	hyvä	
Suensaari	2h, kk, s	kt	4450	113000	2539	2010	4/4	on	hyvä	D
Keskusta	2h,kk,kph	kt	4600	63000	1370	1962	2/6	on	hyvä	
Suensaari	2h, k, s	kt	4850	110000	2268	2012	3/3	on	hyvä	F
Suensaari	2h, k	kt	6300	59000	937	1974	1/3	ei	hyvä	D
Keskusta	mh+oh+k+s	kt	4700	139000	2957	2012	5/8	on	hyvä	
Tornio	2h,kk	kt	4150	72000	1735	1988	1/3	on	hyvä	
Suensaari	3h, k, s	kt	7250	238960	3296	2017	3/8	on	hyvä	A
Tornio	3h+k+s	kt	7900	180000	2278	2007	1/5	on	hyvä	E2013
Tornio	3h,k	kt	7150	63600	890	1953	2/3	ei	huono	E2013
Keskusta	3h,k,s,at	kt	7400	200000	2703	2011	2/5	on	hyvä	E2013
Keskusta	3h,k,kph,s,akp	kt	8000	240000	3000	2012	7/8	on	hyvä	D2013
Suensaari	3h, k, ruok., k...	kt	7450	104500	1403	1975	1/5	on	hyvä	F
Suensaari	3h, k, kh, vh, p	kt	7100	70000	986	1969	3/3	ei	hyvä	
Saarenpää	3h, k, s	kt	7050	114000	1617	1990	3/3	ei	hyvä	D
Keskusta	3h,k,kph	kt	8100	62000	765	1966	4/4	ei	tyyd.	B2007
Suensaari	3h, k	kt	7700	95000	1234	1973	3/3	on	hyvä	C2007
Tornio	oh,2mh,ruokailu...	kt	12700	245033	1929	1976	2/4	on	hyvä	E2013
Keskusta	5h,k	kt	13500	72000	533	1962	4/5	on	huono	F2013
