Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Hiekkaharju	1 h, kt, lasite...	kt	3700	182500	4932	2017	4/4	on	hyvä	C2013
Simonmetsä	1h, k, kph	kt	3150	115000	3651	1967	2/3	ei	hyvä	E2007
Hiekkaharju	1h+kk+k	kt	3550	136000	3831	1989	2/3	ei	tyyd.	
Simonmetsä	1h, kk, kph, et...	kt	3300	108000	3273	1968	3/3	ei	tyyd.	D2007
Simonsilta	1h, kt, kph, al...	kt	3700	156000	4216	2017	5/7	on	hyvä	C2013
Hiekkaharju	Autohallipaikka	kt	1200	14981	1248	2019	1/7	on	hyvä	C2018
Hiekkaharju	1h, k, kph	kt	3300	110000	3333	1960	2/3	ei	tyyd.	E2007
Hiekkaharju	1h, kt	kt	2150	136009	6326	2019	6/6	on	hyvä	C2018
Hiekkaharju	1h, kt	kt	2150	132066	6143	2019	5/7	on	hyvä	C2018
Simonkylä	2h,k	kt	5500	135508	2464	1968	3/6	on	tyyd.	F2007
Hiekkaharju	2 h,kt,pihatera...	kt	4250	169000	3976	2011	1/4	on	hyvä	B
Simonkylä	2h,k,vh, lasite...	kt	5950	140000	2353	1968	3/3	ei	hyvä	E2013
Koivukylä	2h+kk+s	kt	4900	207000	4224	2015	6/8	on	hyvä	
Simonkylä	2h, k	kt	5500	160000	2909	1969	6/6	on	hyvä	D2007
Hiekkaharju	2h, k	kt	4950	165000	3333	2012	1/4	on	hyvä	D2013
Simonkylä	2h,k, kph,vh ja...	kt	5950	144500	2429	1968	3/3	ei	hyvä	
Simonkylä	2h+k+kph+lasite...	kt	5900	130000	2203	1968	1/3	ei	tyyd.	
Hiekkaharju	2h, k, kph, s, ...	kt	4650	187000	4022	1991	2/2	ei	hyvä	
Hiekkaharju	2h+k+p	kt	5000	143000	2860	1961	3/4	ei	tyyd.	E2007
Hiekkaharju	2h,kk,vh,kph,p	kt	5300	160000	3019	1986	2/3	ei		D2007
Hiekkaharju	2h+kt+s	kt	4550	169000	3714	2013	2/4	ei	hyvä	
Malminiitty	2 h, k, kph, s, wc	rt	5900	175000	2966	1991	1/1	ei	hyvä	
Hiekkaharju	2h+k+kh	kt	4700	140000	2979	1960	1/3	ei	hyvä	E2007
Simonkylä	2h,k	kt	4600	195500	4250	2014	3/3	on	hyvä	B2013
Simonmetsä	2h, k, vh, ikk....	kt	5950	149000	2504	1967	2/3	ei	hyvä	
Hiekkaharju	2h+kt+s	kt	4550	167000	3670	2013	3/4	on	hyvä	D2013
Hiekkaharju	2h, k, s, , kh, vh	kt	4950	155000	3131	1984	6/7	on	tyyd.	C2013
Malminiitty	2h+kt	kt	4900	182000	3714	2016	2/4	on	hyvä	C
Hiekkaharju	2h, k, s, parveke	kt	5800	195000	3362	1990	2/2	ei	hyvä	E
Hiekkaharju	2h, kt	kt	3450	165576	4799	2019	5/7	on	hyvä	C2018
Hiekkaharju	2h, kt	kt	3400	160845	4731	2019	4/7	on	hyvä	C2018
Hiekkaharju	2h, kt	kt	3450	158874	4605	2019	3/7	on	hyvä	C2018
Hiekkaharju	2h, kt	kt	3400	151384	4452	2019	2/7	on	hyvä	C2018
Malminiitty	2h, kk, parv.	kt	4500	118000	2622	1969	5/6	on	tyyd.	E2007
Simonmetsä	2h+k	kt	5950	112000	1882	1968	1/3	ei	tyyd.	E
Simonkylä	3h, k, p	kt	7500	165000	2200	1969	6/6	on	hyvä	E2013
Simonmetsä	3h, k, kph, eri...	kt	7500	145000	1933	1968	2/3	ei	huono	E2013
Koivukylä	3h, k	kt	7500	174000	2320	1969	5/6	on	hyvä	E2007
Simonkylä	3h+k+s	rt	7850	221123	2817	1988	1/1	ei	hyvä	D2013
Hiekkaharju	3h, avok, kh, s...	kt	7000	219000	3129	1991	2/2	ei	hyvä	
Simonkylä	3H+K+S	kt	7400	290000	3919	2014	5/6	on	hyvä	B2007
Simonlaakso	3h+k+s+autotall...	rt	8550	200500	2345	1983	1/1	ei	tyyd.	D
Simonkylä	3h+k	kt	7500	149000	1987	1969	3/6	ei	hyvä	
Hiekkaharju	3h, k, saunatil...	rt	7800	249000	3192	1984	1/1	ei	tyyd.	
Hiekkaharju	3h, k, s	kt	6600	178000	2697	1986	2/3	ei	tyyd.	D2007
Hiekkaharju	3 h, avok, s, k...	rt	7150	247000	3455	1992	1/1	ei	hyvä	E2018
Hiekkaharju	3h,k,kph,lasite...	kt	6400	178000	2781	1961	4/4	ei	hyvä	E2007
Simonkylä	3h, k, s, parvi	rt	8400	315000	3750	1993	1/1	ei	hyvä	E2013
Malminiitty	3h, k	kt	7500	150872	2012	1969	5/6	ei	hyvä	
Hiekkaharju	3h+k+s	rt	7100	228793	3222	1983	1/1	ei	hyvä	D2013
Simonkylä	3h+kt+s	kt	6000	209000	3483	2014	2/8	on		B2007
Simonkylä	3h,k,s, iso las...	kt	7700	246400	3200	2004	2/4	on	hyvä	E2007
