Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Liipola	1h, kk, kph	kt	3150	34000	1079	1973	4/5	on	hyvä	D
Liipola	1h, kk, kph	kt	3150	28000	889	1973	4/5	on	hyvä	
Liipola	1h, kk	kt	3600	51500	1431	1968	1/7	on	tyyd.	E2007
Liipola	2H+KK	kt	4150	27000	651	1971	2/6	on	hyvä	G
Liipola	2h,k,kph,lp	kt	5500	47000	855	1971	2/7	on	tyyd.	C2018
Liipola	2h,kk	kt	4300	52348	1217	1970	3/3	ei	tyyd.	D2007
Liipola	2h,k,kph,vh,par...	kt	5500	60000	1091	1968	7/7	on	hyvä	E2007
Liipola	2h,k,kph/wc,vh,p	kt	6100	50000	820	1973	1/3	ei	hyvä	
Liipola	2h, k, kph, las...	kt	5750	58000	1009	1975	2/5	on	hyvä	
Liipola	2h, k, vh , las...	kt	5750	37000	643	1973	2/5	on	huono	
Liipola	2h,kk,kph/wc,p	kt	4450	53500	1202	1970	3/4	ei	tyyd.	D2007
Liipola	2h,k,p	kt	5400	39000	722	1973	3/7	on	tyyd.	D2007
Liipola	2h,k,kph,p	kt	6200	65000	1048	1973	4/5	on	tyyd.	D2007
Liipola	3h,k,kh,wc,vh,p	kt	7400	51000	689	1971	3/5	on	tyyd.	F2013
Liipola	3h, k, kph, vh, p	kt	7050	53000	752	1972	1/6	on	tyyd.	D2007
Liipola	3h,k, kh, wc, v...	kt	7100	88000	1239	1973	3/5	on	hyvä	E2007
Liipola	3h, k, kph, wc,...	kt	7100	70000	986	1969	4/5	on	hyvä	G
Liipola	3h, k, kph, vh,...	kt	7100	60571	853	1972	6/6	on	hyvä	D2007
Liipola	4h, k, kph, wc,...	kt	9750	48000	492	1973	4/5	on	tyyd.	C2007
Kerinkallio	4h, k, s	rt	11450	95000	830	1975	1/1	ei	tyyd.	E
Liipola	4h,k,kh,vh,wc,p	kt	9800	84000	857	1974	5/5	on	hyvä	D2007
