Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Vuorela	3 h, k, kh, sauna	rt	7800	120000	1538	1971	1/1	ei	hyvä	E2013
Vuorela	3h,k,s	kt	6900	191500	2775	2012	3/5	on	hyvä	A2013
Vuorela	3h, k, kh, s, w...	kt	8250	170000	2061	2006	4/5	on	hyvä	G2013
Vuorela	3h,kt,s	kt	7700	214000	2779	2017	5/5	on	hyvä	C2013
Vuorela	3h, k, s	rt	8000	112000	1400	1979	1/2	ei	hyvä	E2013
Vuorela	3h, k, s	rt	8200	85000	1037	1969	1/1	ei	tyyd.	
Vuorela	3h,k,s	rt	8000	114000	1425	1979	-1/2	ei	hyvä	
Vuorela	5h,k,khh,s	ok	11600	141500	1220	1974	-1/1	ei	hyvä	
Vuorela	5h,k,th,s,autot...	ok	15500	228000	1471	1976	-1/1	ei	hyvä	
Vuorela	4h,k,s	rt	10400	139000	1337	1966	1/1	ei	hyvä	E2013
Vuorela	7h, k, s	ok	21100	257500	1220	1987	-1/1	ei	hyvä	
Vuorela	4h,k,s	rt	10400	109000	1048	1966	1/1	ei	tyyd.	E2013
Vuorela	3mh, oh, k, khh, s	ok	12600	235000	1865	1986	-1/1	ei	hyvä	
