Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Laukaa	2h,k,kh,p	kt	5500	60500	1100	1975	1/4	ei	hyvä	F2013
Keskusta	2h, k, s, kph, ...	rt	6000	142000	2367	2007	1/1	ei	hyvä	D2013
Lemettilä	2h,k,s	rt	5800	60000	1034	1989	1/1	ei	tyyd.	
Laukaa	2h,kt	kt	4000	127800	3195	2019	1/6	on	hyvä	
Laukaa	2h,kk,ph,s,p	kt	4600	129200	2809	2011	3/5	on	hyvä	D2007
Laukaa	2h,kt,s,p	kt	4000	156586	3915	2019	6/6	on	hyvä	
Keskusta	2h, k, kph, parv.	kt	5500	51500	936	1975	2/3	ei	tyyd.	
Laukaa	2h, k, s	kt	4550	55000	1209	1990	1/2	ei	tyyd.	F2013
Keskusta	2h,kt,s,p	kt	4000	136876	3422	2019	3/6	on	hyvä	B2018
Keskusta	3h,k,s,p	kt	7100	206500	2908	2019	3/6	on	hyvä	B2018
Tyvelänniemi	3h, k, kph, s, ...	rt	6800	129000	1897	1990	1/1	ei	tyyd.	E2013
Keskusta	3h,k,vh,kh	rt	7500	98000	1307	1970	1/1	ei	tyyd.	D2007
Keskusta	3h,k,rt,kph,s,e...	rt	7300	94000	1288	1966	1/1	ei	hyvä	E2007
Keskusta	3h, k, kph, eri...	kt	8150	99000	1215	1973	2/3	on	tyyd.	C2007
Keskusta	3h,k,s,p	kt	7000	226666	3238	2019	4/6	on	hyvä	B2018
Lemettilä	3h,k,kph,s,vh,wc	rt	8000	95000	1188	1977	1/1	ei	tyyd.	
Keskusta	3h,k,s,p	kt	7000	224736	3211	2019	5/6	on	hyvä	B2018
Laukaa	3h,kt,s,p	kt	7300	250026	3425	2019	6/6	on	hyvä	
Tyvelänniemi	4h, k, s, kph, ...	rt	9500	188000	1979	2005	1/1	ei	hyvä	
Kantola	5h,k,khh,ph,s,w...	ok	16400	288000	1756	2007		ei	hyvä	E2013
Kantola	4h, k, s, kph, ...	ok	12200	204000	1672	2008	-1/1	ei	hyvä	D2018
Kantola	4h, k, s, kph, ...	ok	11650	189000	1622	2011	-1/1	ei	hyvä	A2007
Tyvelänniemi	5h, tkh, k, s, ...	rt	13500	196500	1456	1991	-1/2	ei	hyvä	D
