Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Keskusta	1h,kt,alk	kt	3000	149500	4983	2020	5/8	on	hyvä	C2013
Keskusta	1h,kt,alk	kt	3000	149500	4983	2020	5/8	on	hyvä	C2013
Keskusta	1h,k,kh,p	kt	3300	80000	2424	1974	3/5	on	tyyd.	B2007
Mäki-matti	1h, kk, s, lasi...	kt	3450	108000	3130	1988	2/3	on	hyvä	F2013
Keskusta	1h,kt,alk	kt	2900	149500	5155	2020	5/8	on	hyvä	C2013
Keskusta	1h,kk,s	kt	3200	115000	3594	1999	5/6	on	hyvä	F2013
Keskusta	1h+kk+kh	kt	2100	102000	4857	1961	2/6	ei	hyvä	
Mattilanpelto	1h+kt	kt	2700	118000	4370	2018	1/5	on	hyvä	
Keskusta	1+kk+kh+parv.	kt	3200	109000	3406	1962	3/5	on	tyyd.	F2013
Keskusta	1h,alk,kk,ph,s,...	kt	3900	149000	3821	2007	4/5	on	hyvä	D2013
Keskusta	1h+kk+kh	kt	2400	95000	3958	1961	3/5	on	tyyd.	D2007
Keskusta	1h,k	kt	3600	90000	2500	1950	4/5	on	tyyd.	F2013
Keskusta	1h,kt,kph	kt	2700	144435	5349	2018	5/5	on	hyvä	C2013
Tourula	1h, kk, s, kph,...	kt	3600	123000	3417	2003	2/6	on	hyvä	F2013
Keskusta	1h,tupakeitti...	kt	3600	125000	3472	1994	2/7	on	hyvä	E2013
Keskusta	1h,kk,kph	kt	2400	84250	3510	1959	4/6	on	tyyd.	C2007
Keskusta	1h, kk, kph, p	kt	2600	87000	3346	1967	1/3	ei	tyyd.	F2013
Keskusta	1h,kt,alk	kt	2900	149500	5155	2020	5/8	on	hyvä	C2013
Keskusta	1h,kk,kh	kt	2900	92500	3190	1962	6/7	on	tyyd.	F2013
Lutakko	1h,kt	kt	3000	150000	5000	2019	6/8	on	hyvä	B2018
Keskusta	1h,ks,ph	kt	2400	87000	3625	1960	1/4	ei	tyyd.	F2013
Keskusta	1h, kk, kh	kt	2850	101000	3544	1962	7/8	on	hyvä	F2013
Keskusta	1h,kk,a	kt	3500	105000	3000	1952	2/5	on		F2013
Tourula	1h, kk, s, kph, p	kt	3200	103500	3234	1987	5/7	on	tyyd.	D2007
Keskusta	1h, kk	kt	3100	99500	3210	1952	2/5	on	tyyd.	F2013
Keskusta	1h,kt,alk	kt	3000	149500	4983	2020	5/8	on	hyvä	C2013
Keskusta	1h,kt,alk	kt	2600	117000	4500	2018	1/5	on	hyvä	C2013
Keskusta	1h,kt	kt	3000	149500	4983	2020	5/8	on	hyvä	C2013
Keskusta	1h,kt	kt	3000	144500	4817	2020	4/8	on	hyvä	C2013
Keskusta	1h,kk,kph	kt	2300	102000	4435	1956	3/5	on	hyvä	E2018
Tourula	1h,k,s	kt	3400	90000	2647	1984	7/8	on	tyyd.	E2013
Keskusta	1h, k, kph, 2vh	kt	3500	106000	3029	1960	5/5	on	tyyd.	A2007
Keskusta	1h,kt	kt	3100	154000	4968	2020	5/8	on	hyvä	C2013
Keskusta	1h,kk,kh,p	kt	2600	80000	3077	1971	1/4	ei	tyyd.	B2007
Keskusta	1h,kt	kt	3000	147000	4900	2020	4/8	on	hyvä	C2013
Keskusta	1h,k	kt	3100	116000	3742	1948	4/4	on	tyyd.	B2007
Keskusta	1h,kk,s	kt	3050	95000	3115	1981	5/7	on	tyyd.	F2013
Keskusta	1h,kk,p	kt	2600	91000	3500	1962	4/7	on		D2013
Keskusta	1h,kt,alk	kt	3000	140416	4681	2020	4/8	on	hyvä	C2013
Keskusta	1h,kt,alk	kt	3000	149500	4983	2020	5/8	on	hyvä	C2013
Keskusta	1h, kk, kph, vh...	kt	2800	80500	2875	1962	2/7	on	tyyd.	D2007
Keskusta	1h,kk,al,s,kph,s,p	kt	3300	103500	3136	1986	1/3	on	tyyd.	F2013
Keskusta	1h, kk, kph, la...	kt	2900	77000	2655	1966	1/3	ei	tyyd.	D2013
Keskusta	2h,k,kh,p	kt	5200	121500	2337	1965	3/4	on	hyvä	G2013
Keskusta	2h+k+kh+p	kt	5300	119000	2245	1974	3/3	ei	tyyd.	A2007
Keskusta	2h,k	kt	4000	130934	3273	1962	5/7	on	hyvä	D2007
Keskusta	2h, k, kh, vh,p	kt	5100	125000	2451	1961	4/8	on	tyyd.	C2007
Keskusta	2h,k,kh,p	kt	4800	114000	2375	1962	2/5	on	hyvä	G2013
Keskusta	2h,kk,kph/wc	kt	4300	120000	2791	1945	4/4	ei	hyvä	
Keskusta	2h,k,p	kt	4600	120000	2609	1962	5/7	on	tyyd.	F2013
Tourula	2h, k, kph, s, ...	kt	5350	197000	3682	2016	6/6	on	hyvä	C2013
Keskusta	2h,k,p	kt	4400	115000	2614	1959	1/5	on	hyvä	B2007
