Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Kiiminki	2h+k+sa	kt	4700	86000	1830	2001	1/2	ei	hyvä	
Kiiminki, keskusta	2h+k+sa	kt	4700	78000	1660	2001	1/2	ei	hyvä	
Kiiminki	2h, k, s	rt	6300	45000	714	1982	1/1	ei	hyvä	E
Kiiminki	2h, k, kh, s	rt	5200	48000	923	1969	1/1	ei	hyvä	
Kiiminki	3h, k, s	kt	6200	105000	1694	2001	1/2	ei	hyvä	
Kiiminki, honkimaa	3h,k,s	rt	6900	80000	1159	2005	1/1	ei	hyvä	E2013
Kiiminki, kolamäki	3h+k	rt	7700	46000	597	1979	1/1	ei	tyyd.	D2007
Kiiminki	12 kpl yksi...	rt	48700	150000	308	1975	-1/1	ei	hyvä	
Kiiminki	4h,k,s,tkh	ok	11800	136000	1153	1978	-1/1	ei	hyvä	
Kiiminki	4mh, oh, th/ty&...	ok	14200	235000	1655	2005	-1/2	ei	hyvä	
Kiiminki	3mh, oh, k, kh,...	ok	12500	130000	1040	1985	-1/1	ei	hyvä	
Kiiminki, honkimaa	4h,k,wc, autokatos	rt	10300	126000	1223	2007		ei		D2013
