Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Pikku-kettu	2h+k+s	rt	6100	89000	1459	1990	1/1	ei	hyvä	E2013
Pikku-kettu	2h, kk, s	rt	4900	85065	1736	1989	1/1	ei	hyvä	D2013
Kettu	2h+k+s+parvi	rt	5800	99000	1707	1989	1/1	ei	hyvä	E2013
Lohtaja	2h+kk+s	kt	5000	42000	840	1982	2/2	ei		F2013
Lohtaja	2h, kk, s	rt	4400	50000	1136	1990	1/1	ei	tyyd.	
Lohtaja	3h+k+s	rt	7100	85000	1197	1989	1/1	ei	hyvä	D2013
Kettu	3h, k, s	rt	7600	57100	751	1987	1/1	ei	tyyd.	E2013
Kettu	3h+k+s	rt	7600	115000	1513	1987		ei	hyvä	
Lohtaja	3h+k+s	rt	8500	92500	1088	1982	1/2	ei	hyvä	D2013
Lohtaja	3h,k,s	rt	7900	112000	1418	1986	1/1	ei		
Lohtaja	4h+k+s+khh+auto...	ok	10500	130000	1238	1986		ei		C2018
Lohtaja	4h+k+pkh+ph+s	ok	10450	153000	1464	1981	-1/1	ei	hyvä	B2013
Lohtaja	5h+k+s	ok	11700	139000	1188	1983		ei	hyvä	C2018
Lohtaja	4h,k,s,wc	rt	9300	93000	1000	1985		ei	hyvä	E2013
Kettu	4h+k+s	rt	9600	138320	1441	1990	1/1	ei	hyvä	D2013
Lohtaja	5h+k+s+khh+at	ok	13400	139000	1037	1985		ei		D2018
Lohtaja	4h+k+s	rt	9200	98000	1065	1988	1/1	ei		
Lohtaja	4h+k+khh+s+at	ok	11500	170000	1478	1989		ei		D2018
