Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Piispanristi	1h, kk, parveke	kt	3550	64000	1803	1987	5/6	on	tyyd.	C2007
Kairiskulma	1h+kk+p	kt	3250	64000	1969	1973	6/6	ei	tyyd.	
Piispanristi	1h+kk	kt	3300	57000	1727	1972	1/6	on		C2007
Kairiskulma	2 h, k, kph, s	rt	6300	199773	3171	2019	1/1	ei	hyvä	B2018
Piispanristi	2h, kk, las.p	kt	4100	75000	1829	1972	1/6	ei	tyyd.	
Kairiskulma	2 h, k, kph, s	rt	6300	199773	3171	2019	1/1	ei	hyvä	B2018
Kairiskulma	2 h, k, kph, s	rt	5900	187089	3171	2019	1/1	ei	hyvä	B2018
Piispanristi	2hk,kph,p	kt	5900	64000	1085	1974	4/6	on	tyyd.	C2013
Kairiskulma	2 h, k, kph, s	rt	5900	187089	3171	2019	1/1	ei	hyvä	B2018
Piispanristi	k, oh, mh, kph/...	kt	9250	242000	2616	2008	4/5	on	hyvä	B2013
Piispanristi	2 h, k, ph, p	kt	5600	81000	1446	1982	1/6	on	tyyd.	D2007
Kairiskulma	2 h, k, s	rt	6300	199773	3171	2018	1/1	ei	hyvä	B
Piispanristi	3 h,k,sauna	kt	7150	184000	2573	2009	3/6	on	hyvä	C2013
Piispanristi	3 h, k, kph, s,...	kt	7250	180000	2483	2005	3/5	on	hyvä	D2013
Kairiskulma	3 h, k, kph, vh, s	rt	7200	229000	3181	2019	1/1	ei	hyvä	B2018
Piispanristi	3 h,k,s	rt	8200	189500	2311	2006		ei		C2007
Kairiskulma	3 h, k, kph, vh, s	rt	7200	229000	3181	2019	1/1	ei	hyvä	B2018
Piispanristi	3h,k,s,wc,vh,p	kt	7900	108000	1367	1985	2/6	on		D2007
Piispanristi	3h+k+s	kt	7500	155000	2067	2005	1/5	on	hyvä	D2013
Kairiskulma	3 h, k, kph, vh, s	rt	7200	229000	3181	2019	1/1	ei	hyvä	B2018
Kairiskulma	3 h, k, vh, kph, s	rt	8200	249280	3040	2019	1/1	ei	hyvä	B2018
Kairiskulma	3 h, k, vh, kph, s	rt	8200	249280	3040	2019	1/1	ei	hyvä	B2018
Kairiskulma	3 h, k, kph, vh, s	rt	7200	227000	3153	2019	1/1	ei	hyvä	B2018
Piispanristi	3h,k,kph,2vh,las.p	kt	8200	111000	1354	1982	6/6	on	hyvä	D2007
Piispanristi	3(4)h,k,vh,kph,...	kt	10200	247000	2422	2005	4/4	on	hyvä	D2013
Piispanristi	3 h,k,sauna	rt	8250	177000	2145	1998	1/2	ei		
Piispanristi	4-5h+k+kph/wc+s...	rt	13100	463000	3534	2019		ei	hyvä	B2013
Kairiskulma	4 h, k, kph, vh, s	rt	9300	269700	2900	2019	1/1	ei	hyvä	B2018
Piispanristi	5h,k,s,ph,2wc,v...	rt	11300	205000	1814	1998	1/2	ei	tyyd.	E2007
Piispanristi	4h, k, s	rt	11450	229000	2000	1978	1/1	ei	hyvä	E
Kairiskulma	4 h, k, vh, kph, s	rt	9400	272600	2900	2019	1/1	ei	hyvä	B2018
Piispanristi	4 h, k, s	rt	11450	180000	1572	1978	1/1	ei	tyyd.	E
Piispanristi	4h,k,wc,ph,s,p	kt	9400	90000	957	1974	1/6	on	tyyd.	C2013
Piispanristi	4 h, k, s	rt	10000	278000	2780	2015	1/1	ei	hyvä	C
