Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Keskusta	1h,kk,s,p	kt	2900	43366	1495	1990	3/4	on	tyyd.	E2013
Keskusta	1h,kk,s,p	kt	2900	42000	1448	1990	2/4	on	tyyd.	E2013
Keskusta	1h,k	kt	3200	53000	1656	1960	6/7	on	hyvä	F2013
Heikinpohja	1h,kk,s,p	kt	3600	65000	1806	1999	1/4	on	hyvä	B2013
Keskusta	1h,kk,s	kt	3300	66000	2000	1990	3/6	on	hyvä	D2013
Keskusta	1h,k	kt	3400	65000	1912	1974	3/3	ei	hyvä	F2013
Keskusta	tupak,h,s	kt	4300	98000	2279	2011	1/5	on	hyvä	E2013
Keskusta	1h,kk,s	kt	2700	38000	1407	1982	1/3	ei	hyvä	D2007
Keskusta	1h, kk	kt	3000	44000	1467	1983	2/3	ei	hyvä	D2007
Keskusta	1h,k	kt	3700	45000	1216	1963	1/5	on	tyyd.	D2013
Keskusta	1h, kk, wc	kt	2000	27500	1375	1962	1/2	ei	hyvä	D2007
Keskusta	2h+k+s	kt	5700	145000	2544	1998	3/4	on	hyvä	D2007
Heikinpohja	2h, kk, kh/wc, ...	kt	3600	42500	1181	1964	2/3	ei	hyvä	D2007
Keskusta	2h, k, s	kt	4500	83500	1856	2001	4/6	on	hyvä	
Keskusta	2h,kk,p	kt	4900	25000	510	1978	2/3	ei	tyyd.	F2013
Keskusta	2h,kk	kt	4800	58000	1208	1967	2/3	ei	hyvä	D2013
Keskusta	2h,k,s,p	kt	6100	138000	2262	2004	2/3	on	hyvä	B2013
Keskusta	2h, k, s	kt	5300	136000	2566	2008	3/5	on	hyvä	B2007
Keskusta	2h,k,s	kt	4900	130000	2653	2008	1/6	on	hyvä	C2007
Heikinpohja	2h,k	kt	4700	64000	1362	1963	4/4	on	hyvä	D2007
Keskusta	2h,k	kt	4500	84000	1867	2001	6/6	on	hyvä	B2007
Keskusta	2h,k	kt	5800	95000	1638	1974	4/4	on		D2007
Keskusta	2h,k,s (yhti...	kt	5200	60000	1154	1983	3/3	ei	hyvä	D2007
Keskusta	2h,k,s	kt	5600	91000	1625	1990	3/4	on	hyvä	E2013
Heikinpohja	2h,k,kph	kt	5800	67000	1155	1959	1/2	ei		F2013
Keskusta	2h,kk,s	kt	4200	127000	3024	2015	4/5	on	hyvä	C2013
Keskusta	2h+k	kt	5200	47100	906	1961	3/4	ei	tyyd.	F2013
Keskusta	2h,k	kt	5300	57093	1077	1966	1/2	ei	hyvä	
Heikinpohja	3h,k,s	kt	6700	162000	2418	2014	1/4	on	hyvä	C2013
Keskusta	3h+k+s	kt	9400	60000	638	1976	3/3	ei	tyyd.	F2013
Keskusta	3h, k, s (Olohu...	kt	9900	230000	2323	2010	5/5	ei	hyvä	
Keskusta	3h, k, s	kt	7000	181500	2593	2006	5/5	on	hyvä	
Heikinpohja	3h,k,s	kt	6700	172000	2567	2014	3/4	on		C2013
Keskusta	3h,k,s	kt	6900	190000	2754	2015	3/5	on	hyvä	C2013
Keskusta	3h,k,s	kt	7000	195000	2786	2015	5/5	on	hyvä	C2013
