Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Kumpula	1h, kk, kph, pa...	kt	2400	178000	7417	1939	1/2	ei	hyvä	F2013
Vanhankaupunginkoski	1h, kk, kph, la...	kt	3700	237000	6405	2008	3/6	on	hyvä	
Kumpula	1h+kk	rt	2300	169000	7348	1940	2/2	ei	tyyd.	
Toukola	1h, k, kph	kt	4000	202000	5050	1927	2/2	ei	tyyd.	
Vanhankaupunginkoski	2h, avok, kph/s...	kt	4350	275000	6322	2008	4/4	on	hyvä	
Arabianranta	2h, k, kph, s, ...	kt	6350	385000	6063	2013	4/4	on	hyvä	A2007
Arabianranta / toukola	2h,avok,kph,sau...	kt	5850	362500	6197	2015	3/9	on	hyvä	B2018
Arabianranta	2h + k + s	kt	5650	335000	5929	2007	3/7	on	hyvä	E2013
Vanhankaupunginkoski	2h+kk+s	kt	4600	244000	5304	2005	1/5	on	hyvä	F2013
Arabianranta	2h, avok, kph, ...	kt	5900	318802	5403	2008	7/7	on	hyvä	E2007
Toukola	2 h, k, kph, vh...	kt	5350	250000	4673	1969	4/4	ei	hyvä	E2007
Toukola	2h+kk	kt	4100	220000	5366	1946	4/4	on	tyyd.	G2013
Toukola	2h, k	kt	4900	253000	5163	1962	3/3	ei	hyvä	F2013
Arabianranta	2h+avok+kph, la...	kt	4050	290000	7160	2015	2/4	ei	hyvä	
Arabianranta	2h, k, kph, s, ...	kt	5400	310000	5741	2003	3/7	on	hyvä	
Viikinranta, vanhakaupunki, viikki	2h+kk+s+las.par...	kt	4950	298000	6020	2009	2/5	ei	hyvä	
Arabianranta	2h, k, s, vh, l...	kt	5650	345000	6106	2007	3/8	on	hyvä	
Arabianranta	2h+avok+kph+las...	kt	5900	301961	5118	2008	3/7	on	hyvä	E2007
Arabianranta	2h, k, s, lasit...	kt	6350	332000	5228	2015	2/9	on	hyvä	B2018
Kumpula	2h, avok, kh, s...	kt	5150	315000	6117	2012	3/4	on	hyvä	C2013
Vanhakaupunki	2h+k+p	kt	4630	260000	5616	1948	4/4	ei	hyvä	
Arabianranta	2h,avok,lasitet...	kt	4100	290000	7073	2015	5/11	on	hyvä	C2007
Toukola	2h, k, kph, vh,...	kt	4900	250000	5102	1962	1/3	ei	hyvä	F2013
Toukola	2h, kk, kph	kt	4130	230000	5569	1946	4/4	on	tyyd.	
Arabianranta	2h, k, kph/s, v...	kt	5800	325000	5603	2001	2/6	on	hyvä	
Arabianranta	2h, avokeitti...	kt	4150	240000	5783	2008	1/8	on	hyvä	E2013
Arabianranta	2h, k, kph, s, ...	kt	5400	315000	5833	2003	2/7	on	hyvä	
Kumpula	1-2 h, k, kh, w...	rt	6550	390000	5954	1927	2/2	ei	hyvä	
Vanhakaupunki	2h, k, p	kt	4500	240000	5333	1948	1/4	ei	hyvä	
Arabianranta	2h+k+s	kt	6200	315000	5081	2014	1/5	on	hyvä	C2007
Kumpula	3h+kt+s	kt	6750	415000	6148	2012	4/4	on	tyyd.	C2013
Arabianranta	3h, avok. kph j...	kt	11300	530000	4690	2008	4/6	on	hyvä	C2007
Arabianranta	3h, k ja sauna	kt	8050	475000	5901	2005	5/6	on	hyvä	E2007
Arabianranta	3h+k+s	kt	7400	437500	5912	2001	2/7	on	hyvä	F2013
Vanhankaupunginkoski	3-4 h, k, s, er...	kt	10300	550000	5340	2007	3/3	on	hyvä	D2007
Toukola	3h, k, rt, kph,...	kt	7450	345000	4631	1984	3/3	ei	tyyd.	D2007
Arabia	3 h+k	kt	5700	305000	5351	1949	2/4	ei	hyvä	F2018
Arabianranta	3h,avok, kh, la...	kt	6500	404500	6223	2015	1/11	on	hyvä	C2007
Toukola	3h, k, kph, par...	kt	5280	293000	5549	1948	2/4	ei	hyvä	F2018
Vanhankaupunginkoski	3h,k,s	kt	6800	345500	5081	2008	2/6	on	hyvä	E2013
Vanhankaupunginkoski	4h, k, s, 2kph,...	rt	15250	852000	5587	2011	-1/3	ei	hyvä	A2007
Arabianranta	4h, avokeitti...	kt	11550	650000	5628	2008	4/4	on	hyvä	D2007
Arabianranta	4-5h, k, s, kph...	kt	13450	644000	4788	2008	6/6	on	hyvä	C2007
Vanhankaupunginkoski	4h, k, vh, s, e...	kt	8800	430000	4886	2007	3/5	on	hyvä	F2013
Arabianranta	4h, avok, kph/s...	kt	9700	630000	6495	2015	4/9	on	hyvä	B2018
Arabianranta	4h, k, kph, s, ...	kt	9550	418843	4386	2003	3/4	on	tyyd.	E2007
Kumpula	4h+k, kph, saun...	rt	14300	530000	3706	1941	-1/3	ei	tyyd.	E2018
