Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Suorama	2h,k,kph,lasit.p	kt	5800	65233	1125	1976	2/3	ei	tyyd.	D2007
Suorama	2h, k, kph/wc, ...	kt	6500	77000	1185	1982	1/3	ei	tyyd.	D
Harjunsalo	2h+k+ph+s	kt	6000	176000	2933	2017	2/7	on		C2013
Harjunsalo	2h, k, ph, lasi...	kt	5650	99000	1752	1970	4/6	on	hyvä	G
Suorama	2h, k, kph/wc, ...	kt	5800	79000	1362	1973	2/3	ei	hyvä	D2007
Suorama	2h,kt,kph,s,vh,...	kt	5100	117000	2294	2008	1/2	ei		C2007
Suorama	2h,k,kph,s,piha	kt	5000	105000	2100	2002	1/2	ei	hyvä	E2007
Harjunsalo	2h, k, kph	kt	5650	100000	1770	1971	6/6	on	hyvä	B
Suorama	2h, kt, kph/wc,...	kt	3850	96000	2494	1985	1/2	ei	hyvä	
Suorama	3h,k,p	kt	7600	93000	1224	1971	2/2	ei		D2007
Harjunsalo	3h + k + kph	kt	7500	63000	840	1970	2/3	ei	tyyd.	D2007
Suorama	3h, k, ph, s, w...	kt	7600	155200	2042	2002	2/2	ei	hyvä	E2007
Suorama	3h+k+s+las.p	kt	7900	118000	1494	1982	3/3	ei	hyvä	C
Suorama	3h, k, s, ph, vh	kt	7900	70000	886	1984	2/3	ei	tyyd.	B2007
Suorama	3h, k, kph/wc, ...	kt	7050	114000	1617	1966	1/2	ei	hyvä	G
Suorama	3h, k, kph, s, ...	kt	6750	142000	2104	2002	1/2	ei	hyvä	E2007
Suorama	3h, k, kph, s, ...	kt	7150	101000	1413	1984	3/3	ei	hyvä	B
Harjunsalo	3h+k+kph+vh	kt	6600	109388	1657	1970	4/6	on	hyvä	G2013
Harjunsalo	3h + k	kt	7500	68000	907	1970	1/3	ei	tyyd.	D2007
Harjunsalo	3h + k + kph	kt	7500	74000	987	1974	2/3	ei	tyyd.	F2013
Suorama	3h,k,kph,s,wc,v...	rt	8700	143000	1644	1985	1/1	ei		F2013
Suorama	3h, k, kph/wc, ...	kt	7050	114000	1617	1966	2/2	ei	hyvä	G
Suorama	4h, k, s, ph/kh...	rt	11050	198000	1792	1978	1/1	ei	hyvä	F2018
Suorama	5h, k, s, ph, 2...	ok	11400	187000	1640	1975	-1/2	ei	hyvä	
Suorama	4h, k, rt, tkh,...	ok	8900	210000	2360	1954	-1/3	ei	hyvä	
Suorama	4h,k,et,aula,kp...	ok	12300	90000	732	1966		ei		
