Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Pohjois-haaga	1h+kk+alkovi	kt	2800	156000	5571	1955	1/3	ei	huono	E2018
Pohjois-haaga	1h, keittiö...	kt	2600	165000	6346	1954	5/6	on	hyvä	D2007
Pohjois-haaga	1h, kk, kh	kt	2700	149500	5537	1959	3/4	ei	tyyd.	F2007
Pohjois-haaga	1h+kk	kt	3200	137000	4281	1972	3/6	ei	huono	D2007
Pohjois-haaga	1h, kk ja parveke	kt	2850	175000	6140	1955	2/3	ei	hyvä	F2018
Pohjois-haaga	1h, kk	kt	2350	136000	5787	1956	6/10	on	tyyd.	G2013
Pohjois-haaga	1 h, kk, kph	kt	2450	132000	5388	1956	9/10	on	tyyd.	E2018
Pohjois-haaga	2 h, k, kh, p	kt	5450	200000	3670	1954	2/3	ei	tyyd.	E2013
Pohjois-haaga	2h, k, kph, p	kt	5200	240000	4615	1959	2/4	ei	hyvä	F2007
Pohjois-haaga	2h+k+kh	kt	4250	208000	4894	1957	1/4	ei	hyvä	E2013
Pohjois-haaga	2h, kk, kph, vh...	kt	4700	142500	3032	1972	2/7	ei	tyyd.	
Pohjois-haaga	2 h, avokaitti&...	kt	4460	161000	3610	1973	6/6	ei	hyvä	E2007
Pohjois-haaga	2h+k	kt	5200	217000	4173	1958	3/3	ei	tyyd.	F2013
Pohjois-haaga	2h, kk, vh, kph...	kt	4250	193500	4553	1954	1/4	ei	huono	
Pohjois-haaga	2h+k+kph+parv	kt	5100	187000	3667	1960	2/4	ei	hyvä	F2007
Pohjois-haaga	2h,k,kph,parveke	kt	5100	224000	4392	1953	3/3	ei	tyyd.	E2007
Pohjois-haaga	2h+k+kph+parv.	kt	4950	250000	5051	1954	1/4	ei	hyvä	
Pohjois-haaga	2 h, k, kph, pa...	kt	6500	260500	4008	1954	1/4	ei	tyyd.	E2007
Etelä-haaga	2h,k,kph, parveke	kt	5100	250000	4902	1953	2/3	ei	hyvä	E2007
Haaga	2h, k, kph, p	kt	4900	220500	4500	1953	2/3	ei	tyyd.	E2013
Pohjois-haaga	2h, keittiö...	kt	5550	231000	4162	1954	3/3	ei	tyyd.	E2007
Pohjois-haaga	2h, k, kph, par...	kt	5200	220000	4231	1959	4/4	ei	tyyd.	
Pohjois-haaga	2 h, k, kph, la...	kt	5740	147000	2561	1973	6/6	on	tyyd.	E2013
Pohjois-haaga	2h+kk+kph+vh	kt	4500	168000	3733	1972	2/3	on	hyvä	D2007
Haaga	2h, k	kt	5900	178000	3017	1972	1/6	on	tyyd.	D2007
Pohjois-haaga	2h, k, kph, par...	kt	5330	221000	4146	1955	1/4	on	tyyd.	D2018
Pohjois-haaga	2h, k, parveke	kt	5200	252000	4846	1958	1/3	ei	hyvä	F2013
Pohjois-haaga	2 h, k, parveke	kt	5800	228001	3931	1955	1/3	on	tyyd.	F2018
Pohjois-haaga	2h, kk, kph, vh...	kt	4350	225037	5173	1953	3/3	ei	hyvä	E2007
Pohjois-haaga	2h, k, kph, vh,...	kt	4700	206000	4383	1956	2/10	on	tyyd.	E2007
Pohjois-haaga	2h+k	kt	5200	235000	4519	1955	1/7	on	hyvä	E2007
Pohjois-haaga	2h, k, kph, las.p.	kt	5200	218000	4192	1959	3/4	ei	tyyd.	F2007
Pohjois-haaga	2-3 h, k, kph j...	kt	7000	302000	4314	2005	2/4	on	hyvä	E2018
Pohjois-haaga	2h+avok+kph	kt	3500	200000	5714	1955	3/4	ei	hyvä	E2007
Pohjois-haaga	2h + k, kph + p...	kt	5000	262000	5240	1952	2/3	ei	hyvä	F2013
Haaga	2h, k	kt	6100	178000	2918	1972	2/3	ei	tyyd.	D2007
Pohjois-haaga	2 h, kk, kph, p...	kt	4100	224000	5463	1953	2/3	ei	hyvä	E2013
Pohjois-haaga	3h, kk, kh, las...	kt	5600	258000	4607	1956	1/3	ei	tyyd.	E2018
Pohjois-haaga	3h,k,kh,parveke	kt	6300	315500	5008	1954	2/3	ei	hyvä	
Pohjois-haaga	3h+k+p	kt	6200	330000	5323	1957	3/3	ei	hyvä	
Pohjois-haaga	3 h+k+kph+lasit.p.	kt	6890	248000	3599	1973	5/6	ei	hyvä	
Pohjois-haaga	3h,k,kph,lasite...	kt	7450	169000	2268	1972	1/6	on	huono	E2018
Haaga	3h+k	kt	7400	300000	4054	2005	2/4	ei	hyvä	
Pohjois-haaga, haaga	3h, k, kph/wc, ...	kt	6200	284700	4592	1957	2/3	ei	hyvä	
Pohjois-haaga	3 h, k, kph, p	kt	6300	295000	4683	1955	4/4	on	hyvä	F2013
Pohjois-haaga	3 h, k, kh, p	kt	7300	316000	4329	1953	2/3	ei	tyyd.	E2013
Pohjois-haaga	3h+k	kt	7500	183000	2440	1972	1/6	on	tyyd.	E2018
Pohjois-haaga	3h, k, kph, eri...	kt	7450	195000	2617	1972	5/6	on	tyyd.	E2018
Pohjois-haaga	3 h, k, kph, p	kt	6270	235000	3748	1955	3/4	on	tyyd.	D2018
Pohjois-haaga	3 h, k, kph, vh, p	kt	7430	160000	2153	1973	3/4	ei	tyyd.	E2013
Pohjois-haaga	3 h, k, lasitet...	kt	7430	202000	2719	1973	1/4	ei	hyvä	E2007
Pohjois-haaga	3h, k, kph, vh,...	kt	6900	160000	2319	1973	2/6	on	huono	E2013
