Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Itäkeskus	2 h, avok., kph...	kt	5950	215000	3613	2000	4/6	on	tyyd.	D2007
Itäkeskus	2h, k	kt	5150	179000	3476	1963	9/9	on	tyyd.	E2007
Itäkeskus	2h, k, kph, las...	kt	5850	185000	3162	1977	1/5	on	hyvä	
Itäkeskus	2h+kk+s	kt	4550	177400	3899	2001	2/6	ei	hyvä	
Itäkeskus	2h+k+parveke	kt	5850	140000	2393	1977	1/3	ei	tyyd.	
Itäkeskus	2h, k, kph, las...	kt	5850	154000	2632	1977	1/5	on	hyvä	
Marjaniemi	2h+kk+s	kt	4600	178670	3884	1998	4/5	on	hyvä	F2013
Itäkeskus	2h, kk, kph, s, p	kt	4400	175000	3977	1999	3/3	on	hyvä	F2013
Marjaniemi	2h, k, s/kh+wc+...	rt	4950	266000	5374	1989	1/1	ei	hyvä	
Itäkeskus	2h , kk, kph	kt	4750	140000	2947	1977	3/3	on	tyyd.	D2007
Itäkeskus	2h, k, kph ja l...	kt	4300	168000	3907	1984	2/4	on	tyyd.	D2007
Itäkeskus	2h,k,kph,parveke	kt	5500	169000	3073	1985	3/4	ei	hyvä	D2007
Itäkeskus	3h+avok+rt+kph+...	kt	7600	224000	2947	1981	4/4	on	hyvä	
Itäkeskus	3h+k	kt	7450	195000	2617	1985	4/4	ei	tyyd.	D2007
Itäkeskus	3h, k, kph, p	kt	6100	199000	3262	1984	2/4	on	tyyd.	E2018
Itäkeskus	3h+k	kt	6950	210000	3022	1984	2/4	ei	hyvä	
Marjaniemi	3h, k, kph, s, ...	rt	6900	287000	4159	1989	-1/2	ei	hyvä	
Itäkeskus	3 h, k, s, eril...	rt	8800	283000	3216	2002	1/2	ei	tyyd.	D2013
Itäkeskus	3h, k, s	kt	7650	226000	2954	1985	4/4	on	hyvä	D
Itäkeskus	3h, k, kph, piha	kt	6400	205000	3203	1984	-1/3	on	hyvä	D2007
Itäkeskus	4h+avok+rt+kph-...	kt	8800	239800	2725	1979	3/4	on	tyyd.	
Itäkeskus	4h+k+rt+kph+eri...	kt	8850	219000	2475	1985	1/5	on	tyyd.	
Marjaniemi	4-5h, k, s	rt	15100	450000	2980	2000	1/2	ei	hyvä	E2007
Marjaniemi	4h, k, s	rt	9900	330000	3333	1984	1/2	ei	tyyd.	B2007
Itäkeskus	5h, k, s	kt	10450	277500	2656	1981	2/4	on	hyvä	
Marjaniemi	4h, k, kph/s, 2...	rt	8550	320000	3743	1989	-1/2	ei	tyyd.	
