Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Läntinen keskusta	Autohallipaikka	kt	1250	25363	2029	2019		ei		
Portsa	1h+ k	rt	4220	116200	2754	1913	1/1	ei		
Portsa	tupakeittiö...	rt	7800	205000	2628	1907		ei	hyvä	
Keskusta	1h,kk,alk,kph	kt	3000	120000	4000	1951	2/4	ei	hyvä	D2007
Keskusta	1h, kk, wc	kt	3000	133000	4433	1927	2/5	on	hyvä	D
Kakolanmäki	1h, kt, alk	kt	3700	166377	4497	2020	6/6	on	hyvä	B2018
Portsa	1h+varasto	rt	2500	100000	4000	1908	1/1	ei	hyvä	
Keskusta	1h,kk,alk, kph	kt	2900	105500	3638	1951	1/4	ei	tyyd.	D2007
Läntinen keskusta	Autohallipaikka	kt	1400	25364	1812	2019		ei		
Keskusta	1h, k, kh	kt	3100	110000	3548	1962	2/7	on	hyvä	D
Pohjola	1 h, kk	kt	2600	109500	4212	1956	4/6	on	hyvä	F2013
Läntinen keskusta	1 h, kk, kph	kt	2400	105500	4396	1962	4/8	on	tyyd.	F2013
Keskusta	1h, kk	kt	2900	117000	4034	1957	3/12	on	tyyd.	F
Keskusta	1h, k, p	kt	3100	125000	4032	1961	9/9	ei	tyyd.	
Keskusta	1h, kt, parvi	kt	3250	251875	7750	1898	4/5	on	hyvä	C
Keskusta	1h,kk,kph	kt	3100	136000	4387	1961	3/8	on	hyvä	C2018
Keskusta	1h,kk,kh	kt	2850	121000	4246	1961	5/7	ei		
Veistämöntori	1 h, kk	kt	3100	123000	3968	1963	3/8	on	hyvä	F2013
Keskusta	1 h, k, kph.	kt	3350	107500	3209	1958	5/7	ei	hyvä	
Keskusta	1 h,kk,kph	kt	2200	115001	5227	1956	5/8	on	hyvä	F2018
Kähäri	1h+k	kt	4000	78400	1960	1962	4/6	on	huono	F2013
Kakolanmäki	1 h,kt,sauna	kt	4400	145500	3307	2015	-1/4	on	hyvä	B2013
Keskusta	1h,kk,kph	kt	2800	123000	4393	1963	4/9	on	hyvä	F2013
Läntinen keskusta	1h,kk	kt	3000	145000	4833	1963	8/8	on	tyyd.	E2013
Keskusta	1h, k	kt	3900	135000	3462	1954	5/7	on	hyvä	C
Tervatori	1h+k+kph/wc+s	kt	3600	140000	3889	1990	1/7	on	tyyd.	
Kakolanmäki	h,kt	kt	3000	156007	5200	2018	4/5	on	hyvä	C2013
Läntinen keskusta	1 h, kk, s, r...	kt	3350	168200	5021	2003	3/8	on	hyvä	D
Keskusta	1h, kt, parvi	kt	4500	332100	7380	1898	5/5	on	hyvä	C
Port arthur	1h,k,kph,s	kt	4500	175021	3889	1912	2/4	ei	hyvä	D2018
Keskusta	1h, kt, parvi	kt	4150	336150	8100	1898	5/5	on	hyvä	C
Keskusta lonttinen	1h,alkovi,kh/wc	rt	2400	65001	2708	1900	2/2	ei	tyyd.	
Kakolanmäki	1h+avokeittiö	kt	3000	143300	4777	2018	2/5	on	hyvä	C2013
Portsa	1h+parvi+kph	rt	2800	111000	3964	1908		ei	huono	
Keskusta	1h, kk, kph, ma	kt	3100	116000	3742	1951	1/3	ei	hyvä	D2013
Läntinen keskusta	1 h, k	kt	2300	151091	6569	2019	4/6	on	hyvä	C2013
Läntinen keskusta	1h, k	kt	4800	171000	3563	1929	1/5	on	hyvä	C
Läntinen keskusta	1h, k	kt	3500	139000	3971	1929	1/5	on	hyvä	
Keskusta	1h,kk,alkovi	kt	2200	110000	5000	1956	6/8	on	hyvä	F2013
Keskusta	1h, kk, alkovi,...	kt	2950	158000	5356	2012	2/8	on	hyvä	C2013
Läntinen keskusta	1h, k,makuualko...	kt	4810	152000	3160	1939	3/5	on	tyyd.	F2013
Läntinen keskusta	1h, kk, kh, p	kt	3500	109800	3137	1960	2/7	on	tyyd.	D
Pohjola	Hellahuone	rt	2090	165000	7895	1925	3/1	ei	hyvä	C2013
Portsa	Hellahuone + ra...	rt	2500	96000	3840	1905		ei	huono	A2007
Keskusta	1h, kk, s	kt	3600	159000	4417	2004	2/6	on	hyvä	E2013
Port arthur	1h,kk,kph	kt	2800	108000	3857	1952	1/4	ei		F2013
Portsa	1h+k+kph	kt	4800	153000	3188	1912	1/4	ei	hyvä	
Portsa	tupa+vintti+kph	rt	2200	177000	8045	1905		ei	hyvä	
Läntinen keskusta	2h, k, kph, s, p	kt	4850	180000	3711	2001	8/8	on	tyyd.	E2013
Veistämöntori	2h, k, s, p (2kpl)	kt	6550	332000	5069	1996	3/5	on	hyvä	E
Läntinen keskusta	2h, k, s	kt	6400	322000	5031	2014	5/6	on	hyvä	C2018
Läntinen keskusta	2h, k	kt	6600	150000	2273	1957	6/7	on	tyyd.	F
