Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Mustamännistö	2h,kt,s	rt	5000	155000	3100	2016	1/1	ei	hyvä	C2013
Parantola	2h, k, kph, s	kt	6000	80000	1333	1949	2/2	ei	hyvä	F
Sahanmäki	2h,k	kt	5100	64000	1255	1959	2/2	ei	tyyd.	G2013
Mustamännistö	2h,k,kph,wc	kt	4500	78203	1738	1946	1/2	ei	tyyd.	G2013
Mustamännistö	2h, k, kph/wc, ...	rt	5000	142000	2840	2016	1/1	ei	hyvä	C
Mustamännistö	2h, k, kph/wc, ...	kt	5200	148000	2846	2014	2/5	on	hyvä	A
Sahanmäki	5h, k, kph, 2 p...	kt	9400	120000	1277	1964	2/2	ei	hyvä	G2013
Ahdenkallio	5h, k, s, kphx2...	ok	11900	250000	2101	1950	-1/3	ei	hyvä	
Mustamännistö	4h, k, s + auto...	ok	9150	217000	2372	1987	1/1	ei	hyvä	E
Sahanmäki	4h, k, s, kph, ...	rt	13100	200000	1527	1947	1/3	ei	hyvä	D
Mustamännistö	4h, k, s	rt	10100	275000	2723	2014	1/1	ei	hyvä	
Mustamännistö	4h, k, s, kellari	ok	9750	150000	1538	1949	-1/2	ei	hyvä	
Ahdenkallio	4h,k,kph,vh	ok	12800	156000	1219	1974		ei	tyyd.	
Ahdenkallio	AK: k,rh,oh,wc,...	ok	13200	252000	1909	1948	1/3	ei	hyvä	
Mustamännistö	3-4h, k, s, khh...	ok	11600	215000	1853	1962	-1/1	ei	hyvä	
Mustamännistö	5h,k, 2 ph ja s	ok	9000	189000	2100	1957		ei	tyyd.	F2018
Mustamännistö	4h, k, kph/wc, ...	kt	8600	129000	1500	1970	2/2	ei	hyvä	F
Ahdenkallio	4h,k,työhu...	ok	13100	107000	817	1971		ei	tyyd.	E2018
Ahdenkallio	5h,k,rt,s,parv.	ok	15600	215000	1378	1963		ei	hyvä	D2018
Mustamännistö	4h,k,s,ask.huon...	ok	10000	165000	1650	1958		ei	tyyd.	E2013
Mustamännistö	4h,k,s,psh,2 wc	ok	9000	89000	989	1948		ei	tyyd.	
