Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Lapinrinne	3h, k, kph, s, ...	rt	8100	124900	1542	1982	-1/2	ei	hyvä	D2013
Vennivaara	3h, k, kph, s, ...	rt	7000	162500	2321	2013	1/1	ei	hyvä	D2007
Vennivaara	3h, k, khh, kph...	rt	7300	165000	2260	2010	1/1	ei	hyvä	
Lapinrinne	3h,k,s	rt	7200	111500	1549	1992	1/1	ei	hyvä	D2013
Vennivaara	3h, k, kph, s +...	rt	7200	158000	2194	2010	1/1	ei	hyvä	
Vennivaara	4h,k,th,kph,s+a...	ok	10500	185000	1762	1996		ei	hyvä	D2018
Vennivaara	5mh, oh, k, khh...	ok	15600	320000	2051	2008	-1/2	ei	hyvä	B2018
Vennivaara	3mh, oh, k, khh...	ok	10020	65000	649	2020	-1/1	ei	hyvä	B2018
Vennivaara	6mh, oh, k, khh...	ok	19200	257000	1339	1992	-1/2	ei	hyvä	E2013
Vennivaara	3mh, oh, k, khh...	ok	10020	255836	2553	2020	-1/1	ei	hyvä	B2018
Vennivaara	4h, k, khh, kph...	ok	12500	285000	2280	2019	-1/1	ei	hyvä	A2018
Vennivaara	3mh, oh, k, khh...	ok	12650	235000	1858	2012	-1/1	ei	hyvä	B2007
Vennivaara	3mh, oh, k, khh...	ok	10020	242158	2417	2020	-1/1	ei	hyvä	B2018
Vennivaara	4h, k, khh, kph...	ok	11400	187000	1640	1997	-1/1	ei	hyvä	C2018
Vennivaara	4h,k,khh,s + ak...	ok	12200	279000	2287	2014		ei	hyvä	B2013
Vennivaara	3mh, oh, k, wc,...	ok	10500	175000	1667	1992	-1/1	ei	hyvä	E2013
Lapinrinne	3mh, oh, k, khh...	ok	10500	213000	2029	1999	-1/1	ei	hyvä	D2018
Lapinrinne		ok	15100	150000	993	1983	2/2	ei	hyvä	C2018
Vennivaara	4mh, k, oh, wc,...	ok	12000	214000	1783	2009	-1/1	ei	hyvä	D2013
Lapinrinne	4h, k, tk, eril...	ok	8500	115000	1353	1955	-1/2	ei	hyvä	
