Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Lauritsala	1h, kk, p	kt	3450	43000	1246	1981	1/3	on	hyvä	F2013
Lauritsala	1h,kk	kt	2900	41500	1431	1956	5/7	on	hyvä	F2013
Lauritsala	1h,kk,p	kt	3700	32812	887	1977	1/3	on	tyyd.	D
Lauritsala	1h+kk	kt	3600	43000	1194	1990	1/3	on	tyyd.	C2013
Lauritsala	2h, k, s	rt	6200	86000	1387	1986	1/1	ei	hyvä	
Lauritsala	2h, k, s	rt	6200	109000	1758	1986	1/1	ei	hyvä	
Lauritsala	2h+k	kt	5540	37500	677	1966	1/3	ei	tyyd.	
Lauritsala	2h, k, s	rt	5700	102500	1798	1980	1/1	ei	hyvä	C
Lauritsala	2h,k,kph	kt	4800	30000	625	1965	1/3	ei	hyvä	G2013
Lauritsala	2h, k, s, p	kt	5650	112000	1982	2001	3/4	on	hyvä	C
Lauritsala	2h+kk	kt	4900	50000	1020	1990	2/3	on	tyyd.	C2013
Lauritsala	2h+k	kt	5000	37000	740	1952	3/4	ei	tyyd.	F2013
Lauritsala	2h,kk,s	kt	5000	84000	1680	2004	1/4	on		E2013
Lauritsala	2h,kk,s	kt	5000	110000	2200	2009	3/4	on	hyvä	B2007
Lauritsala	2h, kk	kt	4900	55079	1124	1990	1/4	on	hyvä	C2014
Lauritsala	3h+k	kt	7950	62000	780	1974	3/3	ei	hyvä	
Mälkiä	3h+k+s	rt	8200	177000	2159	2011	1/1	ei	hyvä	D2013
Lauritsala	3h+k+s	kt	8300	183000	2205	2009	3/5	on	hyvä	B2013
Lauritsala	3h, k	kt	6300	79000	1254	1961	3/3	ei	hyvä	E2007
Lauritsala	3h, k, p	kt	7950	65000	818	1974	2/3	ei	hyvä	D
Lauritsala	3h,k	kt	7300	45000	616	1963	1/3	ei	hyvä	D2007
Lauritsala	3h, k	kt	7100	20000	282	1958	2/3	ei	huono	D
Hartikkala	5h,k,kph,s	ok	10700	82000	766	1968		ei		D2013
Hakali	4h+k+rh	ok	10000	85000	850	1948		ei	hyvä	
Hartikkala	3-4 mh, oh, k, ...	ok	14600	190000	1301	1996	-1/1	ei	hyvä	
Hakali	4h, k, s, pukuh...	ok	10820	83000	767	1975	-1/1	ei	tyyd.	D
Hartikkala	4h, k, s, khh, ...	ok	12210	186000	1523	2003	-1/2	ei	hyvä	D2018
Hakali	4h+k+ph+s+wc+vh	ok	8100	130000	1605	1986		ei	hyvä	D2018
Hartikkala	4 h+k+wc+th+ph+s	ok	11000	143000	1300	1972		ei	tyyd.	D2018
Hartikkala	4h, k, s, lis...	ok	10450	155000	1483	1950		ei	hyvä	
