Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Levi / keskusta	1h,tupak,s + parvi	kt	6300	195000	3095	1997	1/1	ei	hyvä	
Levi / immellompolo	2h,k,s	rt	5000	147500	2950	2019	1/1	ei	hyvä	D2013
Levi / immellompolo	2h,k,s	rt	5000	147500	2950	2019	1/1	ei	hyvä	D2013
Levi / immellompolo	2h,k,s	rt	5000	147500	2950	2019	1/1	ei	hyvä	D2013
Levi / immellompolo	2h,k,s	rt	5000	147500	2950	2019	1/1	ei	hyvä	D2013
Levi / immellompolo	2h,k,s	rt	5000	147500	2950	2019	1/1	ei	hyvä	D2013
Levi / keskusta	2h,k,s + parvi	rt	4700	84000	1787	1996	1/1	ei	hyvä	
Levi / keskusta	2h,tupak,alkovi,s	kt	5400	167200	3096	1997	1/1	ei	hyvä	
Levi / immellompolo	3h,k,s	rt	5500	162250	2950	2019	1/1	ei	hyvä	D2013
Levi / immellompolo	3h,k,s	rt	5500	162250	2950	2019	1/1	ei	hyvä	D2013
Levi / immellompolo	3h,k,s	rt	5500	162250	2950	2019	1/1	ei	hyvä	D2013
Levi / immellompolo	3h,k,s	rt	5500	162250	2950	2019	1/1	ei	hyvä	D2013
Levi / immellompolo	3h,k,s	rt	5500	162250	2950	2019	1/1	ei	hyvä	D2013
Levi / immellompolo	3h,k,s	rt	5500	162250	2950	2019	1/1	ei	hyvä	D2013
Levi / immellompolo	3h,k,s	rt	5500	162250	2950	2019	1/1	ei	hyvä	D2013
Levi / immellompolo	3h,k,s	rt	6600	188100	2850	2019	1/1	ei	hyvä	D2013
Levi / immellompolo	3h,k,s	rt	5500	162250	2950	2019	1/1	ei	hyvä	D2013
Levi / immellompolo	3h,k,s	rt	6600	188100	2850	2019	1/1	ei	hyvä	D2013
Levi / immellompolo	3h,k,s	rt	6600	188100	2850	2019	1/1	ei	hyvä	D2013
Levi / immellompolo	3h,k,s	rt	6600	188100	2850	2019	1/1	ei	hyvä	D2013
Levi / immellompolo	3h,k,s	rt	6600	188100	2850	2019	1/1	ei	hyvä	D2013
