Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Lehtomäki	2h+k+s	kt	6500	66000	1015	1983	4/8	on		G2013
Lehtomäki	2h,k,s,p	kt	5900	55000	932	1986	2/2	ei	tyyd.	G2013
Ravikylä	2 h,k,kph,vh,p	kt	5700	30000	526	1970	3/7	on	hyvä	D2013
Ravikylä	2h,k,las.parv.	kt	5700	42000	737	1970	5/7	on	hyvä	D2013
Lehtomäki	2h,k,kph/wc,vh,...	kt	5800	43000	741	1978	4/7	on	hyvä	F2013
Lehtomäki	2h,k,kph,vh,las.p	kt	5900	34000	576	1979	6/6	on	hyvä	F2013
Lehtomäki	2h,k,kph/wc,p	kt	5500	57917	1053	1980	2/4	ei	hyvä	E2013
Lehtomäki	2h,k,kph,wc,sau...	kt	6500	76038	1170	1983	8/8	on	hyvä	G2013
Lehtomäki	2h,k,s	rt	5400	75000	1389	1989	1/1	ei	hyvä	E2013
Lehtomäki	3 h, k, s, 2 wc...	rt	8500	112000	1318	1983	1/2	ei	hyvä	E2007
Lehtomäki	3h, k, s	rt	7750	105000	1355	1989	-1/2	ei	hyvä	
Ravikylä	2mh,k,oh,vh,kph...	rt	7600	95500	1257	1996	1/1	ei		E2013
Lehtomäki	3h,k,s,p	kt	7600	53000	697	1987	3/6	on	tyyd.	D2018
Lehtomäki	3h+k+s	kt	7400	63000	851	1987	6/6	on	hyvä	B2007
Ravikylä	3h, k, s, psh, ...	rt	7500	152000	2027	2007	1/1	ei	hyvä	E2013
Ravikylä	2h, k, s	rt	5900	62000	1051	1986	1/1	ei	hyvä	D
Ravikylä	3 h, k, s	rt	7600	94000	1237	1987	1/1	ei	hyvä	B2007
Ravikylä	4h, k, khh, s	rt	9350	190000	2032	2008	1/2	ei	hyvä	D2007
