Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Keskusta	2h,kk	kt	5100	14900	292	1972	2/4	ei		E2013
Keskusta	2h,k,parveke	kt	5900	16000	271	1976	2/3	ei		D2013
Aravala	2h,kk	kt	4000	19000	475	1959	1/4	ei		D2007
Aravala	2h,kk	kt	4100	15500	378	1959	2/4	ei		D2007
Keskusta	3h,k, lasitettu...	kt	7200	65000	903	1972	5/7	on		C2007
Aravala	2h,kk	kt	5100	12000	235	1972	1/3	ei		E2013
Keskusta	2h,kk	kt	5100	20781	407	1976	2/3	ei		D2013
Keskusta	2h,k,p	kt	4900	17500	357	1964	2/3	ei		D2007
Keskusta	2h,k,p	kt	5100	12000	235	1958	3/3	ei		G2013
Länsi-koskela	3h,k,p	kt	6900	23501	341	1972	3/3	ei		E2013
Länsi-koskela	3h,k,p	kt	6900	26000	377	1972	1/3	ei		E2013
Aravala	3h,k,p	kt	6600	25894	392	1959	4/4	ei		D2007
Vuohimetsä	4h,k,s,varasto	rt	9300	64000	688	1981	1/1	ei		
