Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Munkkiniemi	1+kk	kt	2400	174000	7250	1938	1/6	on	tyyd.	E2007
Munkkiniemi	1h+k	kt	2850	208000	7298	1960	1/6	on	tyyd.	E2007
Munkkiniemi	1h+k+kph	kt	3500	200000	5714	1937	1/6	on	hyvä	D2007
Munkkiniemi	1h+kk+kph+parv	kt	2500	179000	7160	1958	7/7	on	tyyd.	D2007
Munkkiniemi	1 h, ks, kh, p	kt	2450	160000	6531	1967	3/7	on	tyyd.	D2013
Munkkiniemi	2h, avokeitti...	kt	5700	297000	5211	1967	1/6	on	hyvä	D2018
Munkkiniemi	2 h, k, kph, pa...	kt	5320	290000	5451	1950	3/6	on	hyvä	E2018
Munkkiniemi	2h, k, kph, p	kt	5320	296000	5564	1950	3/6	on	tyyd.	E2018
Munkkiniemi	2h, k, kph, par...	kt	5540	268295	4843	1956	5/6	on	tyyd.	E2007
Munkkiniemi, ramsaynranta	2h,k,kph, vh, l...	kt	5500	335000	6091	1959	3/3	ei	hyvä	
Munkkiniemi	2h+kk	kt	4200	280000	6667	1954	4/6	on		F2018
Munkkiniemi	2h, k, kph, vh,...	kt	5900	371000	6288	1954	3/5	on	tyyd.	E2007
Munkkiniemi	2h+k+kph	kt	6100	325000	5328	1940	4/4	on	hyvä	D2007
Munkkiniemi	2h, avok, kph, ...	kt	4250	355875	8374	2019	5/9	on	hyvä	C2016
Munkkiniemi	2h, avok, kph, ...	kt	4700	331000	7043	1959	2/6	on	hyvä	
Munkkiniemi	2h, k, kph, par...	kt	5500	349000	6345	1952	3/6	on	hyvä	F2018
Munkkiniemi	2h, k, kph, vh,...	kt	8000	484000	6050	1936	2/5	on	hyvä	G2013
Munkkiniemi	2h, k, kph, vh,...	kt	5900	395000	6695	1954	4/4	on	hyvä	E2007
Munkkiniemi	2 h+k	kt	5000	238000	4760	1953	5/6	on	hyvä	E2007
Munkkiniemi	2h+k+kph, parveke	kt	8000	480000	6000	1936	4/5	on	hyvä	
Munkkiniemi	2h, k, kph	kt	6000	383000	6383	1938	6/6	on	hyvä	E2018
Munkkiniemi	2h, kk, kph, pa...	kt	4600	320000	6957	1950	4/6	on	hyvä	
Munkkiniemi	2h+k+kph (yhti&...	kt	5600	365000	6518	1938	8/8	ei	hyvä	
Munkkiniemi	2h,k,kph,la.parv.	kt	4100	209000	5098	1959	4/4	on	tyyd.	F2007
Munkkiniemi	2h, k, p	kt	5580	330000	5914	1956	3/4	on	hyvä	D
Munkkiniemi	2h, halli, k, k...	kt	7250	461752	6369	1938	6/6	on	hyvä	
Munkkiniemi	2h, avok, kph, p	kt	4450	302000	6787	1938	2/5	on	hyvä	E2007
Munkkiniemi	2h, avok, kph	kt	6400	415000	6484	1937	3/6	on	hyvä	D2007
Munkkiniemi	2h, avok, kph, ...	kt	3850	253000	6571	1959	3/6	on	hyvä	G2007
Munkkiniemi	2h+k+halli	kt	7050	368000	5220	1938	5/6	on	hyvä	G2013
Munkkiniemi	2h, k, kph, par...	kt	5500	280000	5091	1950	3/6	on	hyvä	E2007
Munkkiniemi	2 h, kk, kph	kt	5900	315000	5339	1941	3/6	on	hyvä	E2007
Munkkiniemi	2h,k,p	kt	7000	392000	5600	1937	2/6	on	tyyd.	E2007
Munkkiniemi	3h, avok, kph, ...	kt	6110	412000	6743	1956	3/4	on	hyvä	D2013
Munkkiniemi	3h+k+halli+kph	kt	8450	440000	5207	1938	4/5	on	tyyd.	E2007
Munkkivuori	3 h, k, p	kt	6500	323000	4969	1958	1/7	on	hyvä	
Munkkiniemi	3h, k, kph, eri...	kt	7700	427500	5552	1967	1/7	on	tyyd.	D2007
Munkkiniemi	3 H + K + HALLI...	kt	7600	479000	6303	1938	2/6	ei	hyvä	
Munkkiniemi	3h, k	kt	6600	390000	5909	1959	1/4	on	tyyd.	E2007
Munkkiniemi	3h, avokeitti...	kt	10200	784000	7686	1982	-1/3	ei	hyvä	F
Munkkiniemi	3h+k+kph+vh+eri...	kt	7300	497000	6808	1967	5/6	on	hyvä	E2007
Munkkiniemi	3h,k,kph,p	kt	6700	457000	6821	1962	2/3	on	hyvä	D2018
Munkkiniemi	3h, k, kph, par...	kt	8000	465000	5813	1936	2/6	on	hyvä	
Munkkiniemi	3h+k+kph+p	kt	5750	330000	5739	1951	1/6	on	tyyd.	G
Munkkiniemi	3 h, k, kh, vh,...	kt	7850	500000	6369	1939	4/6	on	hyvä	E2013
Munkkiniemi	3h+k+kph+p	kt	6600	360000	5455	1959	4/7	on	hyvä	G2007
Munkkiniemi	3h, k, kph, eri...	kt	8250	330000	4000	1938	4/6	on	hyvä	F2018
Munkkiniemi	3h+k+halli+kph+...	kt	6400	380000	5938	1941	2/6	on	hyvä	
Munkkiniemi	3h+k+kph+vh+p	kt	6500	375000	5769	1955	4/6	on	hyvä	E2007
Munkkiniemi	3h+k+kph+wc+p	kt	7800	475000	6090	1937	3/6	on	tyyd.	D2007
Munkkiniemi	3h, k, kph, vh,...	kt	6500	404921	6230	1964	1/6	on	tyyd.	F2013
Munkkiniemi	3h+keittiö	kt	7200	329137	4571	1955	2/7	on	huono	E2013
