Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Vantaanlaakso	3h, k, s	kt	6450	165000	2558	1984	1/2	ei	hyvä	F
Vantaanlaakso	3h, k, s	rt	8100	282000	3481	2004	1/2	ei	hyvä	E
Vantaanlaakso	3h, avok, khh, ...	rt	7400	305000	4122	2019	1/1	ei	hyvä	
Vantaanlaakso	3h, k, kph, sau...	rt	7600	220500	2901	1980	1/1	ei	hyvä	
Vantaanlaakso	3h, avok, khh, ...	rt	7400	307000	4149	2019	1/1	ei	hyvä	
Vantaanlaakso,viherkumpu	3h+k+sauna	rt	8050	255000	3168	1986	2/2	ei	hyvä	
Vantaanlaakso	3h+k+s	rt	8200	233000	2841	1984	1/1	ei	hyvä	D2013
Vantaanlaakso	4h+k+s	rt	9200	287000	3120	1988	1/2	ei	hyvä	
Vantaanlaakso	3 mh,oh,aula,k,...	rt	12600	250000	1984	1981	2/2	ei	tyyd.	D2013
Vantaanlaakso	4h+k+vh+kph+s+w...	rt	8800	240000	2727	1983	1/2	ei	hyvä	C2018
Vantaanlaakso	5h	rt	12150	260000	2140	1978	1/2	ei	tyyd.	D2013
Vantaanlaakso	4h, k, s	rt	9500	242000	2547	1982	-1/2	ei	tyyd.	D2007
