Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Uppa	1h+kk	kt	2600	47000	1808	1970	1/3	ei	tyyd.	F2013
Kapernaumi	1h+kph+s	kt	3300	124500	3773	2013	4/4	on	hyvä	B2018
Itikanmäki	1h+kt+s+lasitet...	kt	3700	163400	4416	2019	8/8	on	hyvä	C2013
Keskusta	1h+kk+kh	kt	2500	53000	2120	1962	2/3	ei	hyvä	C2007
Keskusta	1h+kt+lasitettu...	kt	2800	117500	4196	2019	3/8	on	hyvä	C2018
Keskusta	1h+kk	kt	3600	65000	1806	1959	2/5	on	hyvä	F2013
Keskusta	1h+kk+ph+vh+las...	kt	3200	80000	2500	1988	5/5	on	hyvä	E2013
Marttila	1h+kk	kt	3100	79000	2548	1986	1/2	ei	hyvä	B2007
Uppa	1h, kk, ph, las...	kt	3200	70000	2188	1984	1/2	ei	hyvä	E
Keskusta	1h,kk	kt	2900	67000	2310	1967	1/4	on	hyvä	D2007
Marttila	1h, kk	kt	2900	58000	2000	1961	3/3	ei	tyyd.	D2013
Kivistö	1h+kk	kt	3200	58500	1828	1970	2/4	on	tyyd.	D2007
Uppa	1h, k, ph, s, l...	kt	3850	87500	2273	1990	2/4	ei	hyvä	F2013
Kivistö	1h+kk+ph	kt	2900	58000	2000	1966	2/3	ei	hyvä	G2013
Marttila	2h, kk, vh, ph/...	kt	4600	94000	2043	1988	1/3	on	hyvä	
Keskusta	2H+TPK+PH+ES+la...	kt	4200	165000	3929	2015	5/6	on	hyvä	C2013
Uppa	2h+kk+s	kt	4300	95000	2209	1984	2/3	ei		E2013
Uppa	2h, kk, ph	kt	5330	77500	1454	1966	4/4	on	hyvä	C2007
Keskusta	2h, k	kt	5800	103000	1776	1975	4/4	on	hyvä	B2007
Keskusta	2h,k,s, lasitet...	kt	4200	90000	2143	1991	1/2	ei	hyvä	D2013
Uppa	2 h, k, kh, p	kt	5850	83500	1427	1959	1/4	ei	hyvä	F2013
Marttila	2h, kt, ph, s, ...	kt	5200	144802	2785	2007	1/3	on	hyvä	B2007
Kivistö	2h+k	rt	4600	45000	978	1969	1/1	ei	huono	E2013
Uppa	2h + kk	kt	4400	61000	1386	1971	3/3	ei	hyvä	
Marttila	2h+k	kt	5100	75000	1471	1953	2/3	ei	hyvä	C2007
Kapernaumi	2h,kk,s	kt	3900	83000	2128	1985	3/3	on	hyvä	F2013
Uppa	2h, k, ph, s (l...	kt	5050	140000	2772	1996	3/4	on	hyvä	D2013
Uppa	1h+tk+s	kt	4100	88000	2146	1995	2/5	on	hyvä	F2013
Uppa	2h,k,ph	kt	5100	98000	1922	1971	2/2	ei	hyvä	F2013
Keskusta	2h,k,s	kt	4600	96000	2087	1986	3/4	on	hyvä	D2018
Itikanmäki	2H+K+KS+ lasite...	kt	4800	169000	3521	2019	6/8	on	hyvä	C2013
Uppa	2h, kk	kt	4500	84000	1867	1962	1/3	ei	hyvä	D2007
Uppa	3h, k, ph, vh, ...	kt	6700	78500	1172	1966	3/4	on	hyvä	F2013
Uppa	3h+k+s	kt	7100	165000	2324	1983	3/3	on	hyvä	E2013
Keskusta	3h+k+s	kt	6600	208000	3152	2016	2/7	on	hyvä	C2013
Kivistö	3h+kk	kt	6100	75000	1230	1975	3/3	ei	hyvä	
Uppa	3h+k+s+lasitett...	kt	8000	195000	2438	2008	3/5	on	hyvä	F2013
Keskusta-marttila	3h, k, ph, s, v...	kt	7950	170000	2138	2005	2/6	on	hyvä	B2013
Kivistö	3h+k+ph	kt	8100	64000	790	1960	1/2	ei	tyyd.	D2013
Uppa	3h+k+s	kt	7600	149000	1961	1979	3/3	ei	hyvä	C2007
Keskusta	3h+k	rt	8400	130000	1548	1963	1/1	ei	hyvä	
Kivistö	3h, k, ph, wc	kt	7450	57000	765	1970	4/4	on	hyvä	D2007
Itikanmäki	3H+KT+S+ lasite...	kt	6200	183500	2960	2019	3/8	on	hyvä	C2013
Uppa	3h+k+s	kt	6600	112000	1697	1991		ei	hyvä	D2013
Uppa	3h,k,s,vh	kt	7200	127500	1771	1983	1/2	ei	hyvä	C2007
Uppa	4h+k	kt	7900	86000	1089	1971	1/4	on	tyyd.	D2013
Uppa	4h, k, vh, ph, ...	kt	9200	203000	2207	1994	1/4	on	hyvä	E2013
Uppa	4h, k, vh, khh/...	kt	10400	333000	3202	2009	2/6	on	hyvä	D
Kivistö	Koko osakekanta	kt	27900	270000	968	1964	1/2	ei	hyvä	
Uppa	4h,k,kh,parv.	kt	9400	100000	1064	1968	3/4	on	tyyd.	D2007
