Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Leppävaara	1h+kk	kt	3400	148000	4353	1983	3/3	ei	tyyd.	D
Leppävaara / mäkkylä	1h + kk	kt	2900	122000	4207	1962	3/3	ei	tyyd.	
Mäkkylä	1h,kk ja kh	kt	3050	115000	3770	1961	1/2	ei	tyyd.	
Leppävaara	1h, kk	kt	3200	131600	4113	1964	4/4	ei		
Mäkkylä	1h, kk, kph	kt	2700	128000	4741	1965	2/2	ei	hyvä	G
Leppävaara	1 h+kk+alk+kph+...	kt	3400	135000	3971	1983	2/3	ei	tyyd.	D
Leppävaara	1h + k + s	kt	4000	161000	4025	1986	5/7	on	tyyd.	D2007
Leppävaara	1h, alk, kk, kp...	kt	3800	172000	4526	1988	5/6	on	hyvä	
Vallikallio	2h,kk,s	kt	4100	203000	4951	2010	2/6	on	hyvä	C2007
Leppävaara	2h, k, kph, s, ...	kt	5150	198000	3845	1986	2/7	on	hyvä	D2007
Mäkkylä	2h+k+s	rt	5850	250000	4274	1988	1/1	ei	hyvä	C2007
Vallikallio	2h,k,kph,s	kt	5350	193000	3607	1982	1/4	ei	hyvä	E
Mäkkylä/leppävaara/perkkaa	2h+kk+puutarha	kt	4000	150000	3750	1961	1/2	ei	hyvä	
Leppävaara	2h, kk	kt	3800	133000	3500	1962	1/2	ei	tyyd.	
Mäkkylä	2h, k, s, lasit...	kt	6000	336000	5600	2013	5/8	on	hyvä	D2013
Puustellinmäki	2h, k	kt	5400	180000	3333	1961	2/4	ei	hyvä	F2013
Vallikallio	2h+k+kph+s	kt	5900	164000	2780	1985	2/4	on	tyyd.	
Vallikallio	2h+k+kph+parv.	kt	5550	175000	3153	1964	2/2	ei	hyvä	
Leppävaara	2h, kk, kph, la...	kt	4500	210000	4667	2010	8/20	on	hyvä	
Leppävaara	2h, k, kph, las...	kt	5600	160000	2857	1980	2/4	on	hyvä	F2013
Leppävaara	2h, k, kph,vh, ...	kt	4650	179000	3849	1986	3/3	on	tyyd.	D
Vallikallio	2h, k, kph, vh	kt	4600	179500	3902	1982	3/3	ei	hyvä	
Vallikallio	2h,k,kph,s,vh	kt	5550	174000	3135	1986	2/3	ei	tyyd.	D
Mäkkylä	2h,k,kph,s,lasi...	kt	4900	240000	4898	2013	1/6	on	hyvä	C2013
Leppävaara	2h, avok., kph,...	kt	5450	288000	5284	2019	4/5	on	hyvä	C2013
Leppävaara	2h,k,parv.	kt	5550	173500	3126	1978	4/4	on	hyvä	D2007
Leppävaara	2h,k,kph	kt	4300	160000	3721	1986	3/3	ei	tyyd.	D2007
Leppävaara	2h, k, rt, mh, ...	kt	5800	181000	3121	1981	3/4	on	tyyd.	D
Leppävaara	2h+k+parveke	kt	5200	175000	3365	1987	3/3	on	tyyd.	D
Leppävaara	2h, k, kph, s, ...	kt	5150	206000	4000	1985	3/6	on	hyvä	F2013
Leppävaara	2h, k	kt	5550	188000	3387	1963	3/3	ei	tyyd.	E2012
Leppävaara	2h+k+sauna	kt	5000	205000	4100	1987	4/4	on	hyvä	F
Mäkkylä	2h+k+kph/s+las....	kt	4900	219176	4473	2014	2/5	ei	hyvä	
Vallikallio	2h, kk, kph, pa...	kt	4150	138000	3325	1964	2/2	ei	tyyd.	E2007
Leppävaara	2h, k, s, kph, p	kt	5600	199000	3554	1980	4/4	on	tyyd.	D2007
Vallikallio	2h, k	kt	5650	183000	3239	1980	4/4	on	hyvä	F
Leppävaara	2 h,kt,kph,lasi...	kt	4600	237000	5152	2016	2/5	ei	hyvä	C2013
Leppävaara	2h+k+kph+s	kt	5400	175000	3241	1989	1/3	ei	tyyd.	
Leppävaara	2h,k,parveke	kt	5800	177000	3052	1981	3/4	on	tyyd.	D
Leppävaara	2h, k, s, lasit...	kt	4750	186000	3916	1988	3/3	on	tyyd.	D2007
Leppävaara	2h+kk	kt	4050	160000	3951	1964	1/3	ei	hyvä	
Leppävaara	2h,kt,kph,s,las...	kt	5100	279000	5471	2010	16/20	on	hyvä	C2007
Lintuvaara	2h, k, sauna, l...	kt	5450	305000	5596	2019	5/5	on	hyvä	C2013
Lintuvaara	2h,k, lasitettu...	kt	5450	269775	4950	2019	2/5	on	hyvä	C2013
Leppävaara / vallikallio	2h+k+kph+lasit....	kt	5550	184697	3328	1978	1/4	ei	hyvä	
Leppävaara	2h, k, s	kt	5550	305000	5495	2010	15/20	on	hyvä	
Mäkkylä	2h+kk+kph+s+eri...	kt	4900	170000	3469	1987	3/3	on	tyyd.	D
Lintuvaara	2h,k,kph,s,vh	kt	5800	190000	3276	1985	4/4	on	tyyd.	C2013
Vallikallio	2h, k, s, kph, ...	kt	5650	198000	3504	1985	3/3	ei	hyvä	D2007
Leppävaara	3h+k+s	kt	6700	210000	3134	1986	3/7	on	tyyd.	D2007
Vallikallio	3h+k+s	kt	7200	225000	3125	1985	2/4	on	tyyd.	D2007
Vallikallio	3h, k, s	kt	7550	250000	3311	1988	3/3	on	hyvä	F
