Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Halikko	1h,kk,kph,s	kt	3500	45000	1286	1980	2/3	ei	tyyd.	F2013
Halikon kirkonkylä	1h,kk,kph,s	kt	3500	45000	1286	1980	3/3	ei		
Halikon pappila	1h,kk,kph,s,alkovi	rt	4000	46000	1150	1975	1/1	ei	hyvä	D2007
Halikko	2h,k,kph,s	kt	5800	86500	1491	2000	1/3	ei	hyvä	D2007
Halikko	2h,k,kph	kt	6100	48000	787	1978	3/3	ei	tyyd.	F2013
Halikko	2h,k,kph	kt	5000	38652	773	1960	2/3	ei	hyvä	D2007
Halikko	2h, k, s	rt	6050	67000	1107	1989	1/1	ei	hyvä	E2015
Halikko	2h,k,kph	kt	5300	37000	698	1969	1/3	ei	tyyd.	
Halikko	2h,k,s	kt	6800	108000	1588	1999	1/3	on	hyvä	F2013
Halikko	2h,k	kt	5200	43000	827	1963	2/3	ei	tyyd.	D2007
Halikko	2h,k,s	rt	6000	96000	1600	2006	1/1	ei	hyvä	E2013
Halikko	2h,(keittiö...	kt	9000	50000	556	1963	1/3	ei	tyyd.	D2007
Halikko	2h,kk,kph,s	kt	4000	74000	1850	1999	2/4	on	hyvä	F2013
Halikko	3h,k,s,erill.wc	rt	7800	91000	1167	1986	1/1	ei	hyvä	D2013
Halikko	3h,k,s,ph,wc,vh	kt	7600	94000	1237	2000	1/3	ei		D2007
Halikko	3h,k,kph	kt	6400	48000	750	1971	1/2	ei		
Halikko	3h,k,kph,s,eril...	rt	7700	129000	1675	2006	1/1	ei	hyvä	E2013
Halikko	3h,k,ph,s,wc	rt	7800	100000	1282	1985	1/1	ei	hyvä	F2013
Halikko	3h,k,kph	kt	7000	53000	757	1970	3/3	ei	hyvä	
Halikon kirkonkylä	3h, k	kt	8000	81000	1013	1973	1/3	ei	hyvä	D2007
Halikko	3h,k,s,ask.h,2vh	rt	8900	99000	1112	1983	1/2	ei	hyvä	E2013
