Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Leppävaara	1h, kk, kph, vh	kt	3850	178000	4623	2010	1/6	on	hyvä	
Perkkaa	1h + k	kt	3900	115000	2949	1973	5/6	on	tyyd.	G2013
Leppävaara	1h, kk, kph, vh...	kt	4300	218200	5074	2010	6/6	on	hyvä	
Leppävaara/säteri	1h+tk+s	kt	4400	172000	3909	1999	1/4	ei	tyyd.	
Perkkaa	1h, k	kt	3200	102000	3188	1973	4/7	on	tyyd.	F2013
Perkkaa	1h+kk	kt	2900	105000	3621	1973	4/8	on	huono	
Perkkaa	2h, k, kph/w, l...	kt	6000	160000	2667	1973	6/6	on	tyyd.	
Perkkaa	2h, k, kph	kt	6000	172000	2867	1972	7/8	on	hyvä	
Leppävaara	2h, k, s	kt	5300	260000	4906	1999	2/5	on	hyvä	B
Leppävaara, säteri	2h,avok,kph,s,v...	kt	4300	222000	5163	2003	1/5	ei	hyvä	
Leppävaara	2h, k, kph, sau...	kt	6750	309000	4578	2010	2/6	on	hyvä	
Leppävaara	2-3h+kk+s+lasit.p.	kt	6750	309500	4585	2010	3/7	on	hyvä	
Leppävaara	2h,kk,s,p	kt	4700	239000	5085	1999	1/5	on	hyvä	F2013
Leppävaara	2h+k+s+vh parveke	kt	7800	338000	4333	2010	6/6	on	hyvä	E2007
Leppävaara	2h, kk, s, vh, ...	kt	4950	257000	5192	2011	4/7	on	hyvä	D2013
Leppävaara	2 h, kk, kph, s...	kt	4800	193000	4021	2000	1/3	on	tyyd.	D2007
Leppävaara	2h,k,s,vh,parv.	kt	6550	355000	5420	2013	8/8	on	hyvä	C2018
Perkkaa	2h,k,kph,lasite...	kt	6000	166000	2767	1973	5/7	on	hyvä	F2013
Leppävaara	2h+k+kph+s+p	kt	6050	329000	5438	2011	4/7	on	hyvä	
Säteri	3h+kt+s	rt	7400	360000	4865	2017	1/2	ei	hyvä	C2013
Leppävaara	3h, kt, kph, vh...	kt	6550	354000	5405	2014	7/8	on	hyvä	C
Leppävaara	3 h, avok, kph, s	kt	6200	263000	4242	2007	1/5	on	hyvä	E
Perkkaa	Yhtiöj...	kt	6200	158000	2548	1975	2/3	ei	tyyd.	F2013
Leppävaara	3h+k+s	kt	7250	326000	4497	2003	2/5	ei	hyvä	
Perkkaa	3h+k+kph+vh+las...	kt	7450	177000	2376	1973	7/8	ei	hyvä	
Leppävaara	3h+k+s	kt	7400	350000	4730	1997	3/7	ei	hyvä	
Leppävaara	3h,kk,kph,2 parv.	rt	6450	268000	4155	2017	1/2	ei	hyvä	C2013
Perkkaa	3h+k	kt	7900	152000	1924	1972	6/8	on	tyyd.	
Leppävaara	3h+k+s+lasit.pa...	kt	7250	323000	4455	2001	2/2	ei	hyvä	
Perkkaa	3h, k, kph, las...	kt	6200	142000	2290	1975	3/3	on	tyyd.	F2013
Perkkaa	3h, k, kph, par...	kt	7900	155000	1962	1973	5/6	on	tyyd.	G2014
Leppävaara	3h+tk+kph+s (yh...	kt	6100	223636	3666	1999	1/4	on	hyvä	D2007
Perkkaa	3h+k+kph+s	kt	7450	185000	2483	1973	2/6	on	hyvä	F
Leppävaara	3h, k, s + las....	kt	6850	298000	4350	2000	3/5	on	hyvä	
Perkkaa	2-3 h+k	kt	6200	137000	2210	1975	1/6	on	tyyd.	F2013
Perkkaa	3h, kk, s	kt	6600	260000	3939	2003	4/5	on	hyvä	
Leppävaara	3h,kt,parv.	kt	6550	359000	5481	2013	8/8	on	hyvä	C2018
Leppävaara	3-4 h+k	kt	7500	185000	2467	1975	4/6	ei	tyyd.	
Leppävaara	4h, rt, avok, k...	kt	8850	357000	4034	1997	4/7	ei	hyvä	
Perkkaa, leppävaara	4h, k, kph, eri...	kt	9300	203000	2183	1973	7/8	ei	tyyd.	
Leppävaara, ruusutorppa, säteri	4h, avok, rt, k...	kt	8700	385000	4425	2003	1/5	ei	hyvä	
Perkkaa	3-4 h +k	kt	7500	180000	2400	1975	6/6	on	tyyd.	F
Perkkaa	4h, k , minisau...	kt	7500	219000	2920	1975	1/3	ei	hyvä	F
Leppävaara	4h, k, rt, kph,...	rt	10200	403000	3951	2000	-1/2	ei	hyvä	D2013
Perkkaa	4h, k, kph, wc,...	kt	7500	181000	2413	1975	5/6	on	hyvä	F
