Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Lieksa	2h, k, s	rt	5700	115000	2018	2010	1/1	ei	hyvä	C2018
Lieksa	2h, k	kt	5400	25000	463	1962	2/3	ei	tyyd.	G2013
Lieksa	2h, kk	kt	4700	15000	319	1975	1/4	ei	tyyd.	D2018
Lieksa	2h, k, s	kt	5000	93500	1870	2013	3/4	on	hyvä	D2007
Lieksa	2h,k,kph,s	kt	4900	52000	1061	1985	3/3	ei	hyvä	D2013
Iljanniemi	2h,k,kph,wc,s	rt	6200	33000	532	1985		ei	tyyd.	E2013
Lieksa	2h, k, s	rt	6800	42500	625	1979	1/1	ei	tyyd.	E2018
Vehkakangas	3h, k, s	rt	7000	32000	457	1986		ei	tyyd.	G2013
Lieksa	3h, k	kt	6700	41500	619	1958	2/3	on	hyvä	G2013
Partalanmäki	3h,k,kph,s,wc	rt	7800	43000	551	1981		ei	hyvä	E2013
Lieksa	3h,k,kph,vh	kt	6500	32912	506	1962	1/3	ei	hyvä	G2013
Partalanmäki	4h,k,kph,ph,s,wc	ok	9500	55000	579	1970		ei		
Partalanmäki	4h, k, tkh, ph, s	ok	9300	36000	387	1966		ei	tyyd.	
Lieksa	5h, k	kt	13000	61000	469	1973	2/2	ei	hyvä	F2013
Partalanmäki	4h,k,kph,s,at	ok	12000	29000	242	1967		ei	hyvä	
Lieksa	5h,k,kph/wc,wc	kt	11900	85000	714	1965	3/3	on	hyvä	G2013
