Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Tonttila	1h, kk, kph/wc,...	kt	3250	36500	1123	1970	5/7	ei	tyyd.	
Tonttila	1h, kk, lasitet...	kt	3250	35500	1092	1971	3/7	on	tyyd.	E2013
Tonttila	1h, kk, kph, p	kt	3250	33000	1015	1973	4/7	on	tyyd.	F2014
Kokkokallio	2h, k+p	kt	5750	61000	1061	1971	7/7	on	tyyd.	D2007
Tonttila	2h,k,kh,wc,lasit.p	kt	5450	83372	1530	1974	2/6	on	tyyd.	E2007
Möysä	2h, kk, p	kt	4000	55000	1375	1971	2/7	on	hyvä	E2013
Tonttila	2h,k,kph,s,p.	kt	6100	67000	1098	1984	4/7	on	tyyd.	F2013
Tonttila	2h,k,l.p	kt	5750	70000	1217	1970	4/7	on	hyvä	
Tonttila	2h,k,kph,las.p	kt	5100	70500	1382	1974	4/7	on	hyvä	D2013
Tonttila	2h, avok, kph, p	kt	4550	131900	2899	2017	2/4	on	hyvä	C
Tonttila	Oh,mh,kk,kph,la...	kt	4000	52000	1300	1969	5/7	on	tyyd.	E2013
Tonttila	2h, k, kph, wc,...	kt	5900	72000	1220	1969	1/7	on	hyvä	E2013
Tonttila	2h, k, kph, wc, p	kt	5900	74000	1254	1970	1/7	on	hyvä	G2013
Tonttila	2h, kk,vh	kt	4800	65000	1354	1971	7/7	on	hyvä	D2007
Möysä, tonttila	3h,k,s,kph,eril...	kt	7250	115000	1586	1982	2/7	on	hyvä	F2013
Möysä	3h,k,th,s	rt	9900	186000	1879	1981	2/2	ei	hyvä	E2013
Tonttila	3h, k, vh, kh, ...	kt	7600	62000	816	1970	1/7	on	hyvä	G
Tonttila	3h, k, kph/wc, p	kt	7600	85000	1118	1973	6/8	on	hyvä	
Tonttila	4h, k, kph, wc,...	kt	9400	102000	1085	1973	7/8	on	hyvä	
Tonttila	4h,k	kt	9300	100000	1075	1969	7/7	on	hyvä	E2013
Möysä	8h,k	kt	53000	120000	226	1949	1/3	ei	tyyd.	E2018
