Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Kuusimäki	3h, k, s	rt	8200	189000	2305	2011	1/1	ei	hyvä	D2007
Isokylä	2mh, tupakeitti...	rt	6450	185000	2868	2019	-1/1	ei	hyvä	
Kuusimäki	3	rt	8450	173000	2047	2011	1/1	ei	hyvä	C
Kuusimäki	3h, k, s + var	rt	6600	164000	2485	2011	1/1	ei	hyvä	C2007
Kuusimäki	3h, k, s	rt	8200	195000	2378	2011	1/1	ei	hyvä	D2007
Kirkonmäki	3h, k	rt	8500	118000	1388	1977	1/1	ei	hyvä	D2007
Ventus	3h, k	kt	6300	70000	1111	1965	1/2	ei	hyvä	D2007
Isokylä	4h, k, wc	ok	14000	95000	679	1956		ei	tyyd.	
Isokylä	5mh, oh, k, aul...	ok	16000	84000	525	2005		ei	hyvä	
Isokylä	3mh, oh, k, tkh...	ok	17000	108000	635	1963		ei	tyyd.	
