Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Kevätkumpu	1h, k, alkovi, ...	kt	3500	94000	2686	1987	1/2	ei	hyvä	D2018
Kevätkumpu	1h+kk+p	kt	3100	85000	2742	1980	2/3	ei		D2007
Toukovuori	1h,kt,kph,s	kt	2500	95000	3800	2019	2/2	ei		B2018
Toukovuori	1h,kt,kph,s	kt	2500	95000	3800	2019	1/2	ei		B2018
Toukovuori	1h,kt,kph,s	kt	2500	107151	4286	2019	2/2	ei		B2018
Kevätkumpu	1h+kk	kt	3300	73000	2212	1972	4/7	on	tyyd.	E2013
Kevätkumpu	1h+k	kt	4000	97000	2425	1973	1/7	ei	tyyd.	
Omenatarha	1h+k	kt	2900	110000	3793	2018	2/2	ei	hyvä	C
Kevätkumpu	2h+k+s	rt	6000	133000	2217	1979	1/1	ei	hyvä	E2013
Kevätkumpu	Tupakeittiö...	kt	3500	94000	2686	1987	3/3	ei	hyvä	D2007
Kevätkumpu 3	2h + k-rt + vh ...	rt	6100	152000	2492	1984	1/1	ei	hyvä	D
Kevätkumpu	2h, kk	kt	4500	103000	2289	1991	2/2	ei	hyvä	D2007
Kevätkumpu 3	2h, k, kph, las...	kt	5900	100000	1695	1983	3/3	ei	hyvä	E2013
Kevätkumpu 3	2h, kk, kph	kt	5000	103000	2060	1991	1/2	ei	hyvä	D2007
Kevätkumpu	2h+k	kt	6000	122000	2033	1991	2/2	ei		D2007
Toukovuori	2h,kt,kph,s	kt	4200	140000	3333	2019	2/2	ei		B2018
Kevätkumpu 3	2h + k + s + la...	kt	5900	100000	1695	1979	1/3	ei	hyvä	D2007
Kevätkumpu	2h+k+vh+kph	kt	5300	83000	1566	1972	6/7	on	tyyd.	E2013
Kevätkumpu	2h,k	kt	5800	85000	1466	1980	2/5	on	tyyd.	D2007
Kevätkumpu	2h, k, wc/ph, v...	kt	5900	88500	1500	1983	2/2	ei	tyyd.	E2013
Kevätkumpu	2h + k	kt	6100	115000	1885	1983	2/5	on	hyvä	E2018
Kevätkumpu 3	2h, k, kph, parv.	kt	5550	115000	2072	1980	2/3	ei	hyvä	
Kevätkumpu	2h, k, sauna	rt	5300	140000	2642	1975	1/1	ei	hyvä	E2007
Kevätkumpu i	2h,k,s,wc,vh	rt	6500	110677	1703	1975	1/1	ei	tyyd.	
Toukovuori	2h,kt,kph,s	kt	4200	148410	3534	2019	2/2	ei		B2018
Kevätkumpu i	3h+k	kt	7250	135000	1862	1973	2/7	on	hyvä	G2013
Kevätkumpu	3h+k+kph	kt	7450	99000	1329	1973	2/3	ei	tyyd.	E2013
Kevätkumpu	3h+k+kph+p	kt	7100	137000	1930	1980	3/3	ei		D2007
Kevätkumpu 1	3h+k+s	rt	7500	165000	2200	1976	1/1	ei	tyyd.	
Kevätkumpu	3h+k	rt	7000	165000	2357	1971	1/1	ei	hyvä	F2007
Toukovuori	3h,kt,kph,s	kt	5300	166770	3147	2019	2/2	ei		B2018
Kevätkumpu iii	3h,k,kph	kt	7100	115000	1620	1980	1/3	ei	tyyd.	
Kevätkumpu 3	3h, k, kph, s, ...	kt	6700	145000	2164	1990	1/2	ei	hyvä	E2007
Kevätkumpu	3h+k	rt	7500	162970	2173	1979	1/1	ei	tyyd.	
Toukovuori	3h,kt,kph,s	kt	5300	166770	3147	2019	2/2	ei	hyvä	B2018
Puromäki	Alakerta: 1 mh,...	rt	10700	280000	2617	2012	-1/2	ei	hyvä	
Kevätkumpu i	5h+kk+s	rt	8800	193000	2193	1975	1/2	ei	tyyd.	
