Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Keskusta	1h+k+s+las.p	kt	3550	53157	1497	1988	2/3	ei	hyvä	
Keskusta	1h+kk+s	kt	3500	40000	1143	1989	1/3	ei	tyyd.	G2018
Keskusta	1h+kk	kt	3100	58000	1871	1973	5/5	on	hyvä	F2018
Keskusta	2h, k, s	kt	5600	155000	2768	2008	5/5	on	hyvä	
Marttila	2h+k+s	rt	6000	72000	1200	1984	1/1	ei	tyyd.	
Varila	2h+k+s+autokatos	rt	6200	122500	1976	2001	1/1	ei	hyvä	
Keskusta	2h+k+s+parveke	kt	5700	49000	860	1985	2/3	ei	tyyd.	
Ojansuu	2h, kk, s	kt	4900	129000	2633	2014	2/7	on	hyvä	C2013
Ojansuu	2h, kk, s	kt	5700	142500	2500	2014	2/7	on	hyvä	C2013
Keskusta	2h, k, s	kt	5000	73000	1460	1990	2/4	on	hyvä	
Varila	1h, tupak, s	rt	5700	99000	1737	2007	1/1	ei	hyvä	G
Keskusta	2h, kk, s	kt	5100	116000	2275	2004	2/5	on	hyvä	E2007
Keskusta	2h, k, kh	kt	5000	60000	1200	1964	1/4	ei	tyyd.	F2013
Keskusta	3h+k+s+khh+2xla...	kt	9500	170000	1789	1989	3/5	on	tyyd.	
Ojansuu	3h, kk, s	kt	6400	226000	3531	2014	7/7	on	hyvä	C2013
Sileekallio	3h, k, s	rt	8000	102000	1275	1980	1/1	ei	hyvä	E2013
Keskusta	Liiketila (3h, ...	kt	5800	17000	293	1991	2/2	ei	hyvä	
Sileekallio	3 h + k + s	rt	8000	110000	1375	1982	1/1	ei	hyvä	
Varila	6h+k+aula+s+aut...	ok	20400	148000	725	1974		ei	hyvä	
Varila	3-4h+k+s+wc+puk...	ok	8100	72500	895	1961	1/1	ei	tyyd.	
Marttila	4h+k+s+khh+wc+a...	ok	9300	145000	1559	1969	1/1	ei	hyvä	
Varila	4h+k+takkah.+s+...	ok	11650	93000	798	1976	1/1	ei	tyyd.	
Marttila	5h+k+s+2xwc+khh...	ok	11900	143500	1206	1980	1/2	ei	tyyd.	
Marttila	4h+k+s+at	ok	11000	95000	864	1977		ei	tyyd.	
Varila	3mh+oh+takkah.+...	ok	12000	240000	2000	1992	1/1	ei	hyvä	
Keskusta	4h+k+s+akp	kt	9200	115000	1250	1985	2/3	ei	tyyd.	
