Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Nikkilä	1h, k, psh/wc, ...	kt	3300	64000	1939	1977	2/3	ei	tyyd.	
Nikkilä	1h+kk+terassi/p...	kt	3050	64000	2098	1990	1/3	ei	tyyd.	
Nikkilä	1 h, kk, kph, l...	kt	3550	59895	1687	1978	2/3	on	tyyd.	
Nikkilä	2h, k, kph/wc, ...	kt	5550	86500	1559	1977	2/4	ei	hyvä	E2013
Kirkonkylä	2h, k, s	kt	5450	112000	2055	1995	2/2	ei	hyvä	
Nikkilä	2h, k, kph, vh,...	kt	5800	64000	1103	1966	1/3	ei	tyyd.	E2013
Nikkilä	2h, k, kph, vh	kt	5850	108500	1855	1974	3/3	ei	tyyd.	
Nikkilä	2h,kk,s	kt	5050	180000	3564	2017	5/5	ei	hyvä	
Nikkilä	2h, k, p	kt	5690	85000	1494	1982	4/4	ei	tyyd.	F2015
Nikkilä	3h, k, kph, las...	kt	7350	110000	1497	1978	1/3	on	tyyd.	
Nikkilä	3h+k+kph+s+eril.wc	kt	9250	251000	2714	1914	2/2	ei	hyvä	D
Nikkilä	3h, k, kph, wc,...	kt	7750	90000	1161	1978	3/3	ei	tyyd.	E2007
Nikkilä	3 h, k, vh, las...	kt	8000	107000	1338	1970	2/3	ei	tyyd.	E2007
Nikkilä	3h, k, kph, sau...	kt	8250	165000	2000	1985	3/3	ei	hyvä	D2007
Nikkilä	4h,k,s,	rt	8900	244000	2742	2011	2/2	ei	hyvä	
Nikkilä	4h, k, s, kph, ...	kt	10100	310000	3069	1915	2/3	on	tyyd.	D2007
