Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Taimo	2h, kk, s	rt	4500	130000	2889	1989	1/1	ei	hyvä	G
Taimo	2h,kk,s, parvi	rt	4500	135000	3000	1989	2/1	ei	hyvä	G
Tammisto	2h,k,s	kt	6000	97000	1617	1990	3/6	on	hyvä	G2013
Nuhjala	2h,k	kt	4200	54000	1286	1975	2/6	on	tyyd.	E2013
Karvetti	2h	kt	5600	87000	1554	1987	7/7	on	hyvä	F
Taimo	2h+k+wc+kph+s+v...	rt	7400	128000	1730	1976	1/1	ei	hyvä	A2018
Luikkio	3h,k, wc,kph,sauna	rt	8000	182350	2279	1983	1/1	ei	hyvä	G2013
Nuhjala	3h+k+s	rt	9000	190000	2111	1986	1/1	ei	hyvä	E2013
Lietsala	3h,k,s	rt	9400	224000	2383	2003	1/1	ei	hyvä	
Venka	3 h, k, s	rt	8100	295650	3650	2018	1/1	ei	hyvä	
Karvetti	3h,k,kph,vh,p	kt	8200	125000	1524	1977	4/6	on	hyvä	F2013
Tammisto	3h+k+wc+kph+s+khh	rt	7950	150000	1887	1992	1/1	ei	tyyd.	F2013
Taimo	4h, k, vh, kph, s	rt	7900	143000	1810	1981	2/2	ei	hyvä	E
Tammisto	3-4h, k, khh, k...	rt	9850	208000	2112	1993	2/2	ei	hyvä	E
Immanen	4h,k,ph,s,khh,e...	ok	10200	264500	2593	2019		ei	hyvä	B2018
Venka	4 h, k, s	rt	13700	478130	3490	2018	2/2	ei	hyvä	
Immanen	5h,k,ph,s,khh,e...	ok	12200	279500	2291	2019		ei	hyvä	B2018
Immanen	5h, k, wc, khh,...	ok	12140	210000	1730	2007	-1/1	ei	hyvä	
Immanen	5h,k,ph,s,khh,e...	ok	12200	279500	2291	2019		ei	hyvä	B2018
Tammisto	4 h, k, s, khh,...	rt	10550	220000	2085	2006	1/2	ei	hyvä	
