Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
405 korpisalmi	2h+k+kph/wc	kt	5400	33000	611	1973	1/2	ei	hyvä	F2013
405 korpisalmi	2h+k+kph/wc	kt	5600	58000	1036	1967	3/3	on	hyvä	
405 korpisalmi	2h+k+kph/wc	kt	5600	52000	929	1967	1/3	on	hyvä	D2007
405 korpisalmi	2h+kk+s	kt	4600	55000	1196	1990	2/3	ei	hyvä	D2013
Kontio	2h+k+s	kt	5800	50000	862	1987	2/3	on	hyvä	E2013
405 korpisalmi	2h+k+s	kt	4700	49500	1053	1986	1/2	ei		
405 korpisalmi	3h+k+s	rt	7200	39500	549	1974		ei	hyvä	E2013
Saarikoski	3h+k+s	rt	7900	55000	696	1981	1/1	ei	hyvä	
405 korpisalmi	3h+k+wc+kph+s	rt	8000	63000	788	1983	1/1	ei	hyvä	D2013
Saarikoski	3h+k+s	rt	7800	47000	603	1978	1/1	ei	hyvä	D2018
405 korpisalmi	Oloh+k+3mh+et+w...	ok	10100	33000	327	1968		ei	hyvä	
405 korpisalmi	Oloh+k+3mh+wc+e...	ok	11800	35000	297	1971		ei	hyvä	
405 korpisalmi	Oloh+2k+3mh+et+...	ok	13500	28000	207	1957		ei	tyyd.	
405 korpisalmi	5h+k+s	ok	29000	110000	379	1951		ei	hyvä	
