Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Hyrylä	1h+kk	kt	3000	94000	3133	1975	3/3	ei	hyvä	E2013
Riihikallio	1h, kk, kph, vh	kt	3000	75000	2500	1972	3/3	ei	tyyd.	
Riihikallio	1h+kk	kt	3000	90000	3000	1972	3/3	ei	hyvä	
Riihikallio	1h+kk	kt	2950	79000	2678	1972	2/3	ei	tyyd.	
Riihikallio	1h+kk	kt	2950	85000	2881	1972	3/3	ei	hyvä	
Riihikallio	2h+K lasitettup...	kt	5750	132000	2296	1975	2/3	ei	hyvä	
Hyrylä	2h, k, kph, s, ...	kt	5400	168000	3111	2005	2/2	ei	hyvä	E2007
Riihikallio	2h+k	kt	6000	117000	1950	1973	2/4	ei	hyvä	
Riihikallio	2h+k+s+ak+var	rt	6450	167000	2589	1998	1/1	ei	hyvä	
Hyrylä	2h, k, kph, vh,...	kt	5750	107500	1870	1972	3/3	ei	hyvä	
Riihikallio	2h,k,s	rt	5400	134000	2481	1975	1/1	ei		E2013
Riihikallio	2h, k, kph/wc, ...	kt	5200	106000	2038	1969	2/3	ei	hyvä	F2013
Riihikallio	2h, k, kph, vh,...	kt	5700	126000	2211	1973	3/3	ei	hyvä	D2007
Riihikallio	2h, kk, lasitet...	kt	4700	88500	1883	1972	1/3	ei	hyvä	
Riihikallio	2h, k, kph, vh,...	kt	5650	111500	1973	1972	1/3	ei	hyvä	
Riihikallio	2h,k,kph,parveke	kt	5200	95000	1827	1969	3/3	ei	hyvä	F2013
Riihikallio	3h, k, kph, par...	kt	7950	130000	1635	1977	1/3	ei	hyvä	D2007
Kinnari	3h,k,kph,s,wc,v...	rt	8000	192500	2406	1986	1/1	ei	hyvä	F2013
Riihikallio	3h, k, kph, vh,...	kt	7250	120500	1662	1972	1/3	ei	hyvä	
Riihikallio	3h, k, kph, par...	kt	7800	118000	1513	1968	2/3	ei	hyvä	D2013
Riihikallio/hyrylä	3h+k+s	rt	7650	189000	2471	1979	1/1	ei	hyvä	
Riihikallio	3 h,k,s	rt	8300	169000	2036	1982	1/1	ei		D2013
Riihikallio	3h+k	kt	7300	118500	1623	1972	3/3	ei	hyvä	
Riihikallio	3h, k, kph, vh,...	kt	7250	113500	1566	1972	1/3	ei	tyyd.	
Riihikallio	3h, k, kph, vh,...	kt	7300	117000	1603	1972	2/3	ei	hyvä	
Riihikallio	3h, k, kph, vh,...	kt	7300	117500	1610	1972	3/3	ei	hyvä	
Riihikallio	3h,k	kt	7700	144000	1870	1977		ei	hyvä	D2013
Riihikallio	3h, k, kph, vh,...	kt	7300	115500	1582	1972	3/3	ei	hyvä	
Riihikallio	4 h, k, s, kph,...	ok	10200	259000	2539	1984	1/1	ei	hyvä	
Riihikallio	6h, k, 3kph, 2w...	ok	10000	220500	2205	1957	3/3	ei	hyvä	
Riihikallio	1) 2-3h+k+s 2) ...	ok	9900	165000	1667	1965	-1/1	ei	tyyd.	F2018
Riihikallio	5h,k,s,at	ok	11800	255000	2161	1972		ei		D2018
Riihikallio	5h, takkahuone,...	ok	20600	505000	2451	2014	-1/2	ei	hyvä	C2012
Riihikallio	4h, k, rt, khh,...	ok	12100	357000	2950	2006	-1/1	ei	hyvä	
Riihikallio	4mh, oh, k, th,...	ok	16900	320000	1893	1971	1/1	ei	hyvä	
Korkin alue	5h,k,s,piha	kt	12200	262000	2148	2005		ei	hyvä	E2013
Riihikallio	4h, k, s, th	ok	13150	240000	1825	1982	-1/2	ei	tyyd.	D2018
Riihikallio	4h+k+s+th+at	ok	11900	230000	1933	1975	1/1	ei	tyyd.	E2018
Riihikallio	5h, k, s, tkh, ...	ok	16800	255000	1518	1975	-1/1	ei	tyyd.	E2018
