Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Kortepohja	1h+kk+kph+lasit...	kt	3100	49000	1581	1971	2/3	ei	tyyd.	F2013
Laajavuori	1h,kt,alk,s	kt	3600	112000	3111	2012	3/3	on	hyvä	B2013
Laajavuori	1h, k, alk, s, ...	kt	3950	124400	3149	2012	2/3	on	hyvä	B2007
Kortepohja	1h,kt,alkovi,kp...	kt	3700	117000	3162	2016	2/6	on	hyvä	C2013
Kortepohja	1h, kk, kph, vh	kt	3000	56000	1867	1971	2/4	ei	tyyd.	F2013
Kortepohja	2h,k,kph,p	kt	5900	92000	1559	1971	3/4	on	tyyd.	F2013
Laajavuori	2h,k	kt	5700	31000	544	1970	3/5	ei	tyyd.	G2013
Kortepohja	2h, k, kph, wc,...	kt	6400	63000	984	1971	2/5	on	tyyd.	C2007
Kortepohja	2h,k,s,p	kt	6400	91000	1422	1969	2/3	ei	tyyd.	C2007
Kortepohja	2h, k, kph, wc,...	kt	6400	85500	1336	1969	3/3	ei	hyvä	C2007
Kortepohja	2h, k, kph, vh, p	kt	6400	72000	1125	1971	4/5	on	tyyd.	C2007
Kortepohja	2h, k, kph, vh,...	kt	4950	91000	1838	1989	1/3	on	hyvä	E2013
Kortepohja	2h,k,kh,las.p	kt	5600	86500	1545	1972	3/4	on	hyvä	F2013
Kortepohja	2h+k+kh+p	kt	6150	75000	1220	1968	3/4	on	tyyd.	G2007
Kortepohja	2h,k,kph,lasite...	kt	5800	108000	1862	1970	4/4	on	hyvä	F2013
Kortepohja	2h,k,kph,s,p	kt	6000	104500	1742	1987	2/3	on	tyyd.	C2007
Kortepohja	2h,k,kph,vh,las...	kt	5900	96869	1642	1971	3/4	on	hyvä	F2013
Haukkala	2h,k,s,kph,vh, ...	rt	5950	160000	2689	2008	1/1	ei	hyvä	D2014
Laajavuori	2h,kk,ph,vh	kt	5200	35000	673	1972	1/3	ei	tyyd.	B2007
Kortepohja	2h+kk	kt	4600	56000	1217	1971	4/5	on	tyyd.	C2007
Kortepohja	2h+kt	kt	4000	117609	2940	2016	1/3	on	hyvä	C2018
Kortepohja	2h+kt	kt	4000	118779	2969	2016	2/3	on	hyvä	C2018
Kortepohja	2h+kt	kt	4100	118779	2897	2016	3/3	on	hyvä	C2018
Kortesuo	3h, k, s, kph, ...	kt	7050	172000	2440	2000	1/2	ei	hyvä	F2013
Laajavuori	3h,k,kph,p	kt	6600	121000	1833	1970	5/5	on	hyvä	C2007
Laajavuori	3h, k, kph, vh,...	kt	7100	58000	817	1971	1/2	ei	tyyd.	C2007
Laajavuori	3h,k,s,kph,wc	rt	7900	130000	1646	1972	1/2	ei	tyyd.	F2007
Kortepohja	3h, k, kh, eril...	kt	7850	83000	1057	1968	1/3	ei	tyyd.	
Kortepohja	3h,k,kh,p	kt	6800	65193	959	1968	4/4	on	tyyd.	G2013
Kortepohja	4 h,k,wc,kph,p	kt	9450	120000	1270	1970	4/4	on	tyyd.	F2013
Kortepohja	4h,k,kph,vh,2*p	kt	8800	85967	977	1972	2/3	ei	tyyd.	F2013
Kortepohja	4h,k,kh,s,p	kt	9400	145000	1543	1971	2/5	on	hyvä	C2007
Haukkala	4h,k,s	rt	10000	221000	2210	2007	1/2	ei	tyyd.	D2013
