Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Mellunkylä	1h+kk	kt	3000	101000	3367	1974	2/3	ei	tyyd.	D2013
Mellunmäki	1 h, k, kph	kt	3000	105000	3500	1974	2/3	ei	tyyd.	D2007
Mellunkylä	1h, kk, kph/wc,...	kt	3450	123000	3565	1972	2/5	on	hyvä	G2013
Mellunmäki	1h, k, lasitett...	kt	3350	113000	3373	1974	4/5	on	tyyd.	E2007
Mellunmäki	1h, k, kph, p	kt	3300	142000	4303	1984	4/5	on	hyvä	E2013
Mellunmäki	1h, k, kph, las...	kt	3350	103000	3075	1974	2/5	on	huono	E2013
Mellunmäki	1h+pk	kt	3500	88000	2514	1976	3/3	ei	tyyd.	G2007
Mellunmäki	1h, kk, kph	kt	3000	100000	3333	1968	3/3	ei	tyyd.	
Mellunmäki	2h, avok, kh, l...	kt	4800	150074	3127	1974	8/9	on	hyvä	E2007
Mellunmäki	2h+ kk + lasite...	kt	5050	129000	2554	1973	3/3	ei	tyyd.	F2007
Mellunkylä	2h+k+kph+lasite...	kt	5500	126500	2300	1974	2/3	ei	hyvä	
Mellunmäki	2h+k+kph+parveke	kt	5200	135000	2596	1978	4/5	on	tyyd.	E2013
Mellunmäki	2h+kk+kph+lasit...	kt	3850	139000	3610	1992	2/5	on	tyyd.	D2007
Mellunmäki	2h, kk, kph	kt	4500	128000	2844	1976	1/3	ei	hyvä	G2013
Mellunmäki	2h+k	kt	5250	125000	2381	1974	2/5	on	tyyd.	E2007
Mellunmäki	2h+k+kph+lasite...	kt	5200	159000	3058	1983	3/5	ei	hyvä	
Mellunmäki	2h+k	kt	4800	110000	2292	1970	2/5	ei	tyyd.	
Mellunmäki	2h, k, kph, par...	kt	5500	90000	1636	1968	2/3	ei	huono	
Mellunmäki	2 huonetta, kei...	kt	6350	118000	1858	1968	2/3	ei	hyvä	E2007
Mellunmäki	2h,k,lasitettu ...	kt	4800	130000	2708	1974	3/9	on	hyvä	E2007
Mellunmäki	2h, avok, kph, p	kt	4150	130000	3133	1975	2/3	ei	hyvä	E2007
Mellunkylä	2h, k, kph, las...	kt	5050	125000	2475	1974	3/3	ei	tyyd.	E2007
Mellunmäki	2h, k, lasitett...	kt	5500	109000	1982	1975	3/3	ei	hyvä	E2007
Mellunmäki	2h, kk, kh, vh,...	kt	4750	139000	2926	1974	4/5	on	tyyd.	E2007
Mellunmäki	2h, kk, kph	kt	4750	145000	3053	1969	2/3	ei	hyvä	E2007
Mellunmäki	2h, k, kph, las...	kt	5500	115000	2091	1968	2/3	ei	tyyd.	E2007
Vesala	2h,k,kph,vh,las...	kt	6000	130000	2167	1988	2/3	ei	tyyd.	E2007
Mellunmäki	2h, k, parveke	kt	4800	140000	2917	1974	4/9	on	tyyd.	E2007
Mellunmäki	2h, avok, kph, ...	kt	4500	117000	2600	1974	1/3	ei	hyvä	E2007
Mellunmäki	2h, k, kph ja p...	kt	5500	123000	2236	1975	3/3	ei	hyvä	E2007
Mellunmäki	2h+k+kph+vh+par...	kt	5550	100000	1802	1975	2/3	ei	tyyd.	E2007
Mellunmäki	2h, k, kph, p	kt	5000	125000	2500	1971	5/5	on	hyvä	D2007
Mellunmäki	2h, k	kt	5500	90000	1636	1970	3/3	ei	huono	E2007
Mellunmäki	2h, k, kph, p	kt	6350	103750	1634	1968	1/3	ei	hyvä	E2007
Mellunmäki	2h,kk,kph,las.p...	kt	4150	110000	2651	1975	1/3	ei	tyyd.	
Mellunmäki	3h+k+s	kt	7700	173000	2247	1975	1/3	ei	hyvä	E2007
Mellunmäki	3h, k, wc, lasi...	kt	7300	114500	1568	1968	2/3	ei	tyyd.	E2007
Mellunmäki	3h, k, erill.wc...	kt	8050	150000	1863	1971	1/5	on	tyyd.	
Mellunkylä	3h+k,s	rt	7300	278000	3808	1986	1/1	ei	hyvä	
Mellunkylä	3h+k+s	rt	8300	263000	3169	1985	2/2	ei	hyvä	
Fallpakka	3h, k, kph, s, ...	rt	8250	260000	3152	1993	-1/2	ei	hyvä	E2007
Mellunmäki	3h, k, kph, p	kt	7300	167000	2288	1974	1/3	ei	hyvä	D2007
Mellunkylä	3h+k+s+vh+piha	rt	7300	210000	2877	1986	1/1	ei	tyyd.	F2013
Mellunmäki	3h, k, kph, las...	kt	7300	176000	2411	1968	3/3	ei	hyvä	E2007
Mellunmäki	3h, avok, kph/s...	kt	7350	188000	2558	1981	2/6	on	tyyd.	E2007
Mellunkylä	3h, k, s, kph, ...	rt	7550	270000	3576	1985	1/2	ei	hyvä	E2013
Mellunkylä	3h+k+s	rt	7300	258500	3541	1986	1/1	ei	hyvä	F2013
Mellunmäki	3h, k, kph, p	kt	7700	170000	2208	1976	3/3	ei	hyvä	G2013
Mellunmäki	3h, k, kph, s, ...	kt	7550	155474	2059	1974	5/5	on	tyyd.	E2007
Mellunmäki	4h, k, s	rt	8900	384000	4315	2011	-1/1	ei	hyvä	B
Fallpakka	4h, k, 2xwc, kp...	rt	8400	285000	3393	2011	1/2	ei	hyvä	D2007
Mellunmäki	4h+k+rt+kph+vh+...	kt	9650	177000	1834	1976	2/3	ei	tyyd.	G2013
