Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Vuoksenniska	1h, kk	kt	2800	22500	804	1974	2/4	on	hyvä	E
Vuoksenniska	1h,kk	kt	3300	22000	667	1975	1/3	ei	tyyd.	E2013
Vuoksenniska	h+kk+kh	kt	2800	16283	582	1958	3/3	ei	tyyd.	F2013
Tienhaara	1h, kk	kt	3000	25000	833	1972	1/2	ei	hyvä	G
Kaukopää	2h, k	kt	5740	11000	192	1971	3/3	ei	tyyd.	G
Vuoksenniska	2h, kk	kt	4280	10000	234	1971	2/3	ei	tyyd.	G
Vuoksenniska	2h,k,s	kt	6700	56000	836	1984	1/3	ei	tyyd.	
Vuoksenniska	2h+k+kph+vh	kt	5500	24000	436	1960	1/3	ei	tyyd.	F2013
Kaukopää	2h,k	kt	5530	12100	219	1964	1/3	ei	tyyd.	G2013
Vuoksenniska	3h,k,s	kt	7500	153000	2040	2005	1/3	on	hyvä	E2013
Vuoksenniska	3h, k, s	rt	7300	48500	664	1980	1/1	ei	hyvä	
Kaukopää	4h+k+s	rt	9700	47980	495	1977	1/1	ei	tyyd.	
Vuoksenniska	4h,k	kt	9200	36500	397	1960	3/3	ei	huono	F2013
