Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Pohjankylä	2h+k+ph/wc+s	rt	5700	42000	737	1977	1/1	ei	tyyd.	D2013
Kalajoen keskusta	2h+k+ph	rt	5000	42000	840	1974		ei	tyyd.	E2013
Kalajoen keskusta	III KERROS: 2h+k+s	kt	5500	161810	2942	2018	3/4	on	hyvä	C2013
Kalajoen keskusta	2h, kk III KE...	kt	3900	127530	3270	2020	3/5	on	hyvä	B2018
Kalajoen keskusta	2h+k+s	kt	4600	114500	2489	2013		on	hyvä	E2018
Hiekkasärkät	2h+tupak+ph/wc+s	rt	5000	134000	2680	2014	1/1	ei	hyvä	C2018
Hiekkasärkät	Tupakeittiö...	kt	3000	66397	2213	2017	2/2	ei	hyvä	C2013
Pohjankylä	2h+k+s	rt	4500	94000	2089	2010	1/1	ei	hyvä	B2007
Kalajoen keskusta	2h, k, s VARATT...	kt	4500	135725	3016	2020	2/5	on	hyvä	B2018
Pohjankylä	2h+k+ph+s	rt	5700	71600	1256	1978		ei	hyvä	F2007
Kalajoen keskusta	IV KERROS: 2h+k...	kt	4400	144320	3280	2018	1/4	on	hyvä	C2013
Kalajoen keskusta	I KERROS: 2h+k+s	kt	5500	151800	2760	2018	1/4	on	hyvä	C2013
Tynkä	tupak+mh+ph+s	rt	4500	65000	1444	1991		ei	hyvä	G2013
Pohjankylä	3h+k+ph/wc+s	rt	6700	125000	1866	2009	1/1	ei	hyvä	D
Hiekkasärkät	3mh,k/oh,khh,wc...	rt	10000	165000	1650	2007	-1/2	ei	hyvä	
Pohjankylä	3h+keittiö...	rt	7950	132000	1660	2008	1/1	ei	hyvä	
Hiekkasärkät	Tupak.2xmh+ph/k...	rt	9300	90000	968	1989		ei		
Keskusta	2mh+tupak+ph+s+wc	rt	6150	76000	1236	1983	1/1	ei	hyvä	
Pohjankylä	3h+k+s	rt	6890	145000	2104	2018	1/1	ei	hyvä	C
Hiekkasärkät	3h+k+s	rt	6500	128000	1969	2008		ei	hyvä	B2007
Keskusta	3h+k+s	rt	7200	62000	861	1975	1/1	ei	tyyd.	G2013
Kalajoen keskusta	3h, k, s VARATTU	kt	6700	216410	3230	2020	3/5	on	hyvä	B2018
Kalajoen keskusta	3h, k, s IV ker...	kt	8100	259210	3200	2020	4/5	on	hyvä	B2018
Hiekkasärkät	2h,tupak/oh,ph/...	rt	7550	139000	1841	2006		ei	hyvä	
Kalajoen keskusta	3h, k, s IV KER...	kt	10800	340260	3151	2020	4/5	on	hyvä	B2018
Kalajoen keskusta	3h, k, s II KERROS	kt	6700	203010	3030	2020	2/5	on	hyvä	B2018
Kalajoen keskusta	3mh+oh+k+khh+ph+s	ok	13600	220000	1618	2011		ei	hyvä	
Kalajoen keskusta	5h+k+khh+ph+s+v...	ok	14500	140000	966	1983		ei	hyvä	
Kalajoen keskusta	4+k+ph+s+wc	ok	8900	65000	730	1967		ei		C2018
