Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Liuttu	1h, kk	kt	3200	69234	2164	1973	2/3	ei	tyyd.	E2013
Nattari	1h+kk+kph+vh	kt	3100	58000	1871	1976	7/7	ei	tyyd.	
Nattari	1h, kk, kph/wc, vh	kt	3450	59000	1710	1976	2/3	ei	tyyd.	D
Vatiala	1h,kk,kph,vh	kt	3100	65000	2097	1976	6/7	on		B2013
Vatiala	1h,kt,alk,lasip	kt	3100	98945	3192	2016	3/5	on	hyvä	C2013
Nattari	2h, k, kph/wc, ...	kt	5800	88000	1517	1976	2/3	ei	hyvä	D
Liuttu	2h+k+parveke	kt	5900	89000	1508	1971	3/3	ei		E2013
Nattari	2h+kk	kt	5200	65000	1250	1975	3/3	ei	tyyd.	D2007
Liuttu	2h+k+s	rt	5650	137000	2425	1974	1/1	ei	hyvä	
Vatiala	2h, k, s, kph/w...	kt	4700	137000	2915	2011	1/4	on	hyvä	C2013
Liuttu	2h, k, vh, wc/kph	kt	5900	75000	1271	1974	2/3	ei	hyvä	E
Nattari	2h, k, s, ph, v...	kt	6300	117000	1857	1985	2/5	on	hyvä	
Liuttu	2h,k,kph,vh,las...	kt	5900	86000	1458	1971	1/3	ei		E2013
Vatiala	2h,k,kph,s,lasit.p	kt	4700	153000	3255	2011	4/4	on	hyvä	C2013
Vatiala	2h,k,kph,s,rans...	kt	5600	136480	2437	2011	1/4	on	hyvä	C2013
Vatiala	2h, k, ph, lasi...	kt	4650	161500	3473	2017	5/5	on	hyvä	
Liuttu	3h+k+s+ak	rt	9000	232000	2578	2007	1/2	ei	hyvä	E2013
Vatiala	3h+k+wc+vh+kph+s	rt	9100	234000	2571	2012	1/2	ei		C2018
Nattari	3h,k,kph,2xvh,l...	kt	7700	85500	1110	1979	1/3	ei		D2007
Nattari	3 h, k, p	kt	7900	102000	1291	1978	2/3	ei	hyvä	C2007
Liuttu	3h, k, ph, lasi...	kt	7500	110000	1467	1972	1/3	ei	hyvä	G2018
Nattari	3h, k, kph, s, ...	kt	7600	90000	1184	1977	3/3	ei	hyvä	
Nattari	3h,k,kph,2xvh,l...	kt	7700	95000	1234	1978	1/3	ei	hyvä	C2007
Vatiala	4h, k, s, ph, k...	rt	10700	247500	2313	2000	1/1	ei	hyvä	D
Vatiala	5h,k,s,khh	rt	12600	289000	2294	2003	1/2	ei		A2007
Liuttu	4h,k,s	rt	11100	245000	2207	1989	1/2	ei		A2007
Vatiala	6-7h+k+s+eteisaula	ok	15900	180000	1132	1950		ei	tyyd.	D2018
Vatiala	5h, k, 2 vh, 3 ...	ok	12000	239500	1996	1956	3/3	ei	hyvä	
Vatiala	4mh, oh, k, yl&...	rt	12700	296000	2331	2006	2/2	ei	hyvä	D
Vatiala	6h,k,kphx2,khh,...	ok	15400	228000	1481	1974		ei	hyvä	
Vatiala	3mh, työh,...	ok	15000	160000	1067	1954	-1/3	ei	tyyd.	
Vatiala	4h+k+s	ok	8600	240000	2791	2014		ei		A2007
Nattari	4h,k,kph,p	kt	10000	115000	1150	1980	4/7	on	huono	C2007
