Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Vöyrinkaupunki	1h,kk,s	rt	3800	74000	1947	1877	2/2	ei	hyvä	D2018
Hietalahti	1h+kk	kt	3000	80000	2667	1972	4/4	on	tyyd.	F2007
Keskusta	1h,kk,alk	kt	4800	148000	3083	2008	3/3	on	hyvä	C
Vöyrinkaupunki	1h+kk+ranskalai...	kt	2700	96000	3556	1963	4/4	ei	hyvä	G2013
Keskusta	1h+tupak.+s	kt	4200	154000	3667	2013	3/6	ei	hyvä	
Keskusta	1h+kk	kt	2800	94700	3382	1971	4/6	on	hyvä	F2013
Keskusta	1h,k	kt	3250	98500	3031	1967	5/7	on	hyvä	D
Keskusta	1h, k	kt	4260	85000	1995	1962	5/5	on	tyyd.	F
Keskusta	1h,kk,s	kt	3600	95000	2639	1986	1/4	on	hyvä	F2013
Keskusta	1h, kk, alkovi	kt	3300	116000	3515	1963	2/5	on	hyvä	
Keskusta	1h+kk	kt	3400	106000	3118	1985	1/3	ei	hyvä	
Keskusta	1h,kt	kt	3300	172000	5212	2019	2/3	on	hyvä	
Keskusta	1h,k	kt	3360	104500	3110	1964	6/6	on	hyvä	G
Keskusta	1h,kk	kt	2900	71500	2466	1965	1/7	on	tyyd.	D2013
Klemettilä	1h+kk	kt	2200	105000	4773	2019	1/8	ei	hyvä	
Keskusta	1h+k	kt	2600	62000	2385	1898	1/2	ei	hyvä	
Klemettilä	1h+kt+kph+lasit...	kt	3000	117000	3900	2016	6/8	on	hyvä	C2013
Keskusta	1 h,tupak,s	kt	4300	153000	3558	2012	5/6	on	hyvä	C2007
Keskusta	1h+kk	rt	2500	48500	1940	1904	1/2	ei	huono	C2007
Hietalahti	1h+kk	kt	2450	65000	2653	1954	2/4	ei	tyyd.	F2013
Keskusta	1H,K+S	kt	2900	128000	4414	2011	1/4	on	hyvä	D2007
Hietalahti	1h,kk	kt	3000	85200	2840	1981	3/3	ei		C2007
Keskusta	2h+k+s	kt	6400	139000	2172	1980	2/3	ei	hyvä	E2013
Keskusta	2h,k,s,lasitett...	kt	6000	193500	3225	2001	4/4	on	hyvä	B2007
Keskusta	2h+k	kt	4600	128000	2783	1971	3/5	on	hyvä	D2007
Keskusta	2h+k	kt	5350	125000	2336	1985	2/3	ei	hyvä	
Keskusta	2h,k,s	kt	6400	140000	2188	1982	3/3	ei	hyvä	E2014
Keskusta	2h+k+s	kt	5800	132000	2276	1987	3/6	ei	hyvä	
Vaasa	2h+kk	kt	3700	79000	2135	1953	2/6	ei	hyvä	
Keskusta	2h,k	kt	4400	117000	2659	1958	2/3	ei	hyvä	G
Keskusta	2h+k	kt	5600	140000	2500	1972	3/4	ei	hyvä	
Vöyrinkaupunki	2h,kk	kt	4850	94000	1938	1969	3/3	ei	tyyd.	D
Keskusta	2h+k	kt	6500	122000	1877	1983	3/7	ei	tyyd.	
Hietalahti	2h+k (3h+k)	kt	5200	119500	2298	1964		ei		D2013
Keskusta	2h,k	kt	6100	117000	1918	1970	2/5	on	huono	F2013
Vöyrinkaupunki	2h+k	kt	5550	102000	1838	1982	1/3	ei	tyyd.	
Keskusta	2h+k+s	kt	6200	110000	1774	1952	2/2	ei	hyvä	
Vöyrinkaupunki	2h, avok, s, vh...	kt	3900	111881	2869	2011	1/5	on	hyvä	E2013
Keskusta	2h+kt+sa	kt	5000	197000	3940	2018	2/4	on	hyvä	C
Keskusta	2h, kk, s	kt	4450	145000	3258	2015	3/5	on	hyvä	C
Hietalahti	2h,k	rt	6300	61303	973	1923	1/2	ei	tyyd.	
Keskusta	2h+kk+kh	kt	4300	105000	2442	1964	6/7	ei	tyyd.	
Keskusta	2h+k	kt	5650	104000	1841	1971	1/5	ei	tyyd.	
Hietalahti	2h+k+alk	kt	4950	84000	1697	1959	1/4	ei	tyyd.	
Keskusta	2h,k	kt	5400	150000	2778	1974	3/7	on	hyvä	E
Keskusta	2h+k	kt	5350	112800	2108	1985	2/3	ei	tyyd.	
Keskusta	2h, k	kt	4250	162000	3812	1865	2/3	on	hyvä	
Keskusta	3h,kk	kt	7100	165000	2324	1956	6/7	on	hyvä	F2013
Keskusta	3h,k	kt	8700	151000	1736	1956	3/3	ei		E2013
Hietalahti	3h+kk	kt	7500	65000	867	1954	1/2	ei	hyvä	
Keskusta	3h+k+kh	kt	8600	152000	1767	1960	4/7	on	huono	F2013
Keskusta	3h,kk	kt	7500	65000	867	1954	1/2	ei		
