Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Keskusta	1h+kk+p	kt	3600	42458	1179	1972	3/4	on	hyvä	E2007
Nyhkälä	1h,tupakeitti...	kt	4600	63000	1370	1989	1/4	on	tyyd.	F2013
Keskusta	1h + kk	kt	2400	35000	1458	1963	2/3	ei		
Nyhkälä	2h,k,kph,parv	kt	5000	65000	1300	1974	1/2	ei	hyvä	G2013
Keskusta	2h+k	kt	5500	65000	1182	1976	2/4	ei	hyvä	G2013
Keskusta	2h,k,kph,ranska...	kt	6200	75000	1210	1954	2/4	ei	hyvä	D
Nyhkälä	2h,kk,kph,s,parv	kt	5150	72500	1408	1983	2/3	ei		F
Keskusta	2h+k	kt	5350	62000	1159	1967	2/3	ei	hyvä	G
Polari	2h+k+vh+kh	rt	6500	77000	1185	1975	1/1	ei	hyvä	G2013
Haapala	2 h, k, kph, vh	rt	6200	67000	1081	1976	1/1	ei	hyvä	G
Toivike	2h+k+sauna	rt	5300	61000	1151	1989	1/1	ei		D2007
Keskusta	3h+k+s	kt	6800	136000	2000	2005	1/3	on	hyvä	D2007
Etu-vattola	3h+k+s	rt	8400	138882	1653	1985		ei		E2013
Pumminmäki	3h+k+s	rt	8200	134000	1634	1991	1/2	ei	hyvä	
Nahkio	3h+k+s	rt	6300	120000	1905	1991	1/2	ei		E2018
Keskusta	3h,k,kh,vh,p	kt	7500	67500	900	1976	2/4	ei		G2013
Keskusta	3h+k	kt	6000	54000	900	1963	1/2	ei		
Keskusta	3h,k	kt	6850	57000	832	1964	1/3	ei	tyyd.	D2018
Karkkila	4h,k,s	rt	10200	136000	1333	1991	1/2	ei	hyvä	
Vattola	5h,tupakeitti...	ok	14900	170000	1141	1910		ei	tyyd.	
Vattola	4h+k+piha sauna	ok	7200	118000	1639	1954		ei	tyyd.	
Vattola	5h,k,khh,s,kph,...	ok	18100	200000	1105	1984		ei	hyvä	E2013
Sudetti	3h+k+s	rt	12300	158000	1285	1990		ei	hyvä	E2013
