Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Peltosaari	1h, k, alkovi, ...	kt	3800	37700	992	1976	4/4	ei	tyyd.	B2007
Peltosaari	1h, kk, kph/wc,...	kt	2500	35000	1400	1978	3/7	on	hyvä	E2007
Taipale	1h, tupak, kph/...	rt	3550	95500	2690	2013	1/1	ei	hyvä	C
Peltosaari	1h,kk,kph/wc	kt	3600	40000	1111	1981	4/4	on		G2013
Taipale	1h, tupak, kph/...	rt	3550	96000	2704	2013	1/1	ei	hyvä	C
Peltosaari	2 h+k	kt	6050	28000	463	1975	3/3	ei	tyyd.	G2013
Peltokylä	2h, kk, kph/s, ...	kt	5800	173500	2991	2011	1/4	on	hyvä	B
Peltosaari	2h, k, p	kt	6100	35250	578	1975	1/3	ei	hyvä	G2013
Peltosaari	2h, k, kph, par...	kt	5950	41000	689	1984	3/4	ei	tyyd.	G
Vahteristo	2h,k,psh/wc,s,ak	rt	5700	147000	2579	2013	1/1	ei		B2007
Peltosaari	2h, k, kph, par...	kt	5950	60000	1008	1984	4/4	ei	hyvä	G
Peltosaari	2h,k,ph/wc,las....	kt	5850	26000	444	1978	5/7	on	tyyd.	G2013
Peltosaari	2h, k, kph, las...	kt	5850	43000	735	1975	1/4	on	hyvä	G
Keskusta	3h,k,s	kt	7800	179000	2295	2003	4/6	on		F2013
Peltosaari	3h,k,kph/wc,parv	kt	7700	42000	545	1976	2/4	ei	tyyd.	G2013
Peltosaari	3h,k,kph,vh,las.p	kt	7600	60000	789	1981	4/4	on	tyyd.	G2013
Peltosaari	3h,k	kt	7700	58000	753	1978	1/4	ei		C2007
Taipale	3h,k,et,wc,khh/...	rt	7900	195000	2468	2013	1/1	ei	hyvä	B2013
Peltosaari	3h,k,kh,vh,parveke	kt	7100	76000	1070	1977	1/3	ei	hyvä	F2013
Patastenmäki	3h, k, s, psh/w...	rt	10100	145000	1436	1958	-1/1	ei	hyvä	E2018
Suokylä	3h, k, kph/wc, ...	kt	7800	180000	2308	2003	1/6	on	hyvä	F2015
Koivuranta	4h, k, 2 x kph,...	ok	10500	167000	1590	1988	-1/2	ei	hyvä	E2013
Peltokylä	4h,k,askh,th,kh...	rt	13200	240000	1818	2000	1/3	ei		
Pohjankorpi	6h,k,s,2kph,khh...	ok	18300	200000	1093	1999		ei		
Pohjankorpi	4h,k,2wc,s,khh,...	ok	11400	195000	1711	1991		ei		
Pohjankorpi	4h, k, khh, kph...	ok	14050	125000	890	1992	-1/1	ei	tyyd.	
Peltokylä	5h, k, kph/wc, ...	rt	15000	335000	2233	1922		ei	hyvä	
Keskusta	4h,k,vh,kph,wc,...	kt	8100	115000	1420	1973	5/7	on	hyvä	E2007
Koivuranta	6h,k,4wc,vh,sau...	ok	16700	249000	1491	1985		ei		
Koivuranta	5h,rt,khh/pkh,p...	ok	16400	327500	1997	2015		ei	hyvä	C2013
Vahteristo	4h, k, s, psh/w...	rt	9500	219000	2305	2014	1/1	ei	hyvä	D2013
