Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
3. kaupunginosa	1h, kk, kph	kt	2600	54000	2077	1956	1/3	ei	hyvä	D2013
Keskusta	1h+kk+alk+p	kt	2750	112600	4095	2019	4/6	on	hyvä	C2013
Keskusta	1h+kk+alk+s	kt	3050	106450	3490	2019	1/6	on	hyvä	C2013
Keskusta	1h+kk+alk	kt	3250	100550	3094	2019	1/6	on	hyvä	C2013
Veitikanharju	1h,kk	kt	2700	66000	2444	1975	4/4	on	hyvä	E2013
Keskusta	autohallipaikka	kt	1250	17000	1360	2011	-1/6	on	hyvä	
Keskusta	1h, tupak, kph,...	kt	4100	91000	2220	2000	4/5	on	hyvä	
Keskusta	autohallipaikka	kt	1250	16150	1292	2019	-1/6	on	hyvä	C2013
3. kaupunginosa	1h, kk, kph, rp	kt	2200	96800	4400	2019	6/6	on	hyvä	C2013
Keskusta	1h+kk+alk+s	kt	3050	107445	3523	2019	2/6	on	hyvä	C2013
Keskusta	1h, kk, kph, al...	kt	2700	131100	4856	2018	2/6	on	hyvä	C2013
Keskusta	1h+kk+alk+t	kt	2750	102300	3720	2019	1/6	on	hyvä	C2013
Etelärinne	1h,kk	kt	3300	65000	1970	1978	5/5	on	hyvä	C2018
Keskusta	Toimisto/asunto	kt	5850	15000	256	2000	2/5	on	hyvä	C2007
Keskusta	Toimisto/asunto	kt	5850	105000	1795	2000	2/5	on	hyvä	C2007
3.kaupunginosa	1h,kk,alk,ransk...	kt	3200	134700	4209	2019	5/6	on	hyvä	C2013
3.kaupunginosa	1h,kk,alk,ransk...	kt	3200	134700	4209	2019	5/6	on	hyvä	C2013
3. kaupunginosa	Tupak, alkovi, ...	kt	3150	125000	3968	2017	2/3	on	hyvä	C2013
Keskusta	1h+kk+alk	kt	3600	115900	3219	2019	3/6	on	hyvä	C2013
Keskusta	1h, kk, kph + r...	kt	2360	41500	1758	1960	4/4	ei	hyvä	F2013
Keskusta	1h, kk, kph, p	kt	3000	82000	2733	1962	4/4	on	hyvä	G2013
Keskusta	1h, kk, kph, al...	kt	2950	137000	4644	2018	3/6	on	hyvä	C2013
Keskusta	autohallipaikka	kt	1250	17000	1360	2011	-1/6	on	hyvä	
3. kaupunginosa	1h, kk, kph, las.p	kt	3400	60500	1779	1981	2/3	ei	hyvä	E2013
3. kaupunginosa	1h, kk, kph	kt	2750	60000	2182	1956	3/3	ei	hyvä	D2013
Keskusta	varasto	kt	750	4500	600	2018	-1/5	on	hyvä	C2013
Keskusta	autohallipaikka	kt	1250	17000	1360	2018	-1/5	on	hyvä	C2013
Keskusta	1h, tk, kph, s ...	kt	3500	92000	2629	1985	3/5	on	hyvä	C2007
Keskusta	Tstohuoneisto 1	kt	9750	117500	1205	1984	2/5	ei	hyvä	E2013
3. kaupunginosa	1h, kk, kph, p	kt	2950	59000	2000	1984	1/4	on	hyvä	C2007
Keskusta	1h+kk+alk	kt	3600	112400	3122	2019	2/6	on	hyvä	C2013
Keskusta	autohallipaikka	kt	1250	8500	680	2019	-1/6	on	hyvä	C2013
Keskusta	autohallipaikka	kt	1250	8500	680	2019	-1/6	on	hyvä	C2013
Keskusta	autohallipaikka	kt	1250	17000	1360	2019	-1/6	on	hyvä	C2013
Keskusta	autohallipaikka	kt	1250	17000	1360	2019	-1/6	on	hyvä	C2013
Keskusta	autohallipaikka...	kt	1600	20500	1281	2019	-1/6	on	hyvä	C2013
Keskusta	1h+kk+alk+p	kt	2750	107100	3895	2019	2/6	on	hyvä	C2013
Keskusta	autohallipaikka	kt	1250	17000	1360	2018	-1/5	on	hyvä	C2013
Keskusta	autohallipaikka	kt	1250	17000	1360	2019	-1/6	on	hyvä	C2013
Keskusta	1h+kk	kt	2450	95500	3898	2019	1/6	on	hyvä	C2013
Etelärinne	1h, kk, kph, s, p	kt	3000	77500	2583	1986	5/5	on	hyvä	E2013
Keskusta	varasto	kt	550	3300	600	2018	-1/5	on	hyvä	C2013
Keskusta	autohallipaikka	kt	1250	17000	1360	2018	-1/5	on	hyvä	C2013
3.kaupunginosa	1h,kk,s,p	kt	2900	66500	2293	1989	1/3	on	hyvä	D2013
Keskusta	autohallipaikka	kt	1250	17000	1360	2018	-1/5	on	hyvä	C2013
Keskusta	1h,kk,alkovi,vh,p	kt	3000	127000	4233	2016	3/4	on	hyvä	C2013
3. kaupunginosa	Autopaikka	kt	100	4000	4000	2019	1/6	on	hyvä	C2013
3. kaupunginosa	autotalli	kt	2900	33350	1150	2019	1/6	on	hyvä	C2013
3. kaupunginosa	1h, kk, alk, s, p	kt	3300	130000	3939	2018	2/5	on	hyvä	C2013
3. kaupunginosa	1h+alk+kk+s+p	kt	4050	121000	2988	2009	2/2	ei	hyvä	D2007
Keskusta	autohallipaikka	kt	1250	17000	1360	2018	-1/5	on	hyvä	C2013
Keskusta	1h,kt	kt	2600	129700	4988	2019	5/6	on	hyvä	C2013
