Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Alppila	1 h,k,lasitettu...	kt	3800	69000	1816	1962	4/8	on	hyvä	C2007
Alppila	1h, kk, kh, las...	kt	2750	108000	3927	2015	4/4	on	hyvä	C2013
Alppila	1h+kk+s	kt	3300	115000	3485	2014	4/8	on	hyvä	
Alppila	2h,kk,sa,kh,par...	kt	4700	146000	3106	2012	1/8	on	hyvä	B2007
Alppila	1h+kk+s	kt	3750	123000	3280	2013		on	hyvä	
Alppila	1h,kk,kh	kt	2800	71000	2536	1964	8/8	on	tyyd.	D2013
Alppila	1h, alkovi, kk,...	kt	3300	68000	2061	1963	1/8	on	hyvä	G2013
Alppila	1h, kk, kh, las...	kt	2750	110000	4000	2015	4/4	on	hyvä	C2013
Alppila	1h,kk	kt	3300	79000	2394	1964		on	hyvä	D2007
Välivainio	1h, kk	kt	2800	55139	1969	1962	1/3	ei	hyvä	D2013
Välivainio	2h+kk+kph	kt	4900	64000	1306	1968	5/5	on	hyvä	D2007
Välivainio	2h,k,s	kt	4250	120000	2824	2009	1/5	on	hyvä	A2007
Alppila	2h,k,ph,parveke	kt	5500	76500	1391	1963	3/8	on	huono	C2007
Toppila	2h+k+s+parveke	kt	4300	72000	1674	2000	3/3	ei	hyvä	F2013
Välivainio	2h,kk,kh,sa	kt	4800	128000	2667	2007	4/5	on	hyvä	B2007
Alppila	2h+k	kt	5520	68500	1241	1962	1/8	on	hyvä	C2007
Välivainio	2h,k,sa,kh,parveke	kt	4700	137922	2935	2010	3/5	on	hyvä	D2007
Välivainio	2h,kk,kh,s,p	kt	4300	120449	2801	2011	4/6	on	hyvä	D2013
Alppila	2h+k+kph	kt	5600	82000	1464	1966	8/8	on	hyvä	B2007
Välivainio	2 h,k	kt	5500	59000	1073	1963	1/3	ei	hyvä	D2007
Välivainio	2h,k,kh,sa	kt	5200	138000	2654	2007	4/5	on	hyvä	B2007
Välivainio	2h, k	kt	5300	82500	1557	1967	1/4	on	hyvä	D2007
Välivainio	3h, k, ph	rt	6500	42000	646	1960	-1/2	ei	tyyd.	D2007
Välivainio	3h, k, kph, s, ...	kt	6850	168000	2453	2011	3/6	on	hyvä	D2013
Alppila	3h,k,wc,kph,s,l...	kt	7200	189000	2625	2011	4/8	on	hyvä	B2007
Välivainio	3h,k,p	kt	6800	59000	868	1965	2/4	ei	huono	C2007
Alppila	3h, k, kph, las...	kt	6650	111000	1669	1965	2/8	on	hyvä	C2007
Välivainio	3h, k, kph	kt	6700	107500	1604	1965	1/4	ei	hyvä	C2013
Välivainio	3h, k, kph/wc	kt	6500	72000	1108	1977	2/2	ei	hyvä	B2007
Välivainio	4 h,k,wc,suihku	ok	9800	75000	765	1961		ei	hyvä	
Välivainio	4h, k, ruok.til...	rt	12000	149000	1242	1953	-1/3	ei	hyvä	
Alppila	4h,k,s,kh, khh,...	kt	12600	287000	2278	2007	7/8	on	hyvä	E2013
Välivainio	4h,k,sa,ph,wc,v...	ok	11500	83000	722	1964		ei	tyyd.	
Välivainio	4h, k, s, khh, ...	ok	9700	125000	1289	1961	-1/1	ei	hyvä	C2018
