Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Suurmetsä	2h+kk	kt	5100	110000	2157	1973	4/5	on	tyyd.	F2013
Suurmetsä	2h + k	kt	6300	138000	2190	1974	2/3	on	hyvä	
Suurmetsä	2h+k+kph+las.pa...	kt	6100	110000	1803	1974	2/5	on	tyyd.	F2013
Suurmetsä	2h+k+kph/s+lasi...	kt	6300	110000	1746	1973	3/3	ei	hyvä	
Jakomäki	2h, avokeitti...	rt	5500	205000	3727	1989	-1/2	ei	hyvä	F
Suurmetsä	2h, kk, kph, la...	kt	5050	113000	2238	1972	2/3	ei	hyvä	F2013
Jakomäki	2h, k, kph, p	kt	5850	140000	2393	1980	2/3	ei	hyvä	C
Suurmetsä	2h, k, p	kt	6100	113000	1852	1974	4/6	ei	tyyd.	F
Jakomäki	2 h, k, vh, las...	kt	5850	123000	2103	1980	3/3	ei	tyyd.	C2007
Suurmetsä	3h+k+parv	kt	8000	126000	1575	1974	2/3	ei	tyyd.	
Jakomäki	3h, k, s, l...	rt	7100	190000	2676	1988	1/2	ei	hyvä	D
Jakomäki	3h, k, lasitett...	kt	7450	165000	2215	1980	3/3	ei	hyvä	
Suurmetsä	3 H+K	kt	8000	160000	2000	1973	1/3	on	hyvä	F2013
Jakomäki	3 huonetta+avok...	rt	6300	188000	2984	1989	-1/2	ei	hyvä	G
Suurmetsä	3h+k+kph+s+las....	kt	8000	135000	1688	1971	1/3	ei	hyvä	F
Suurmetsä	3 h, k, p	kt	8000	150000	1875	1974	1/3	ei	tyyd.	F2013
Suurmetsä	4h+k	kt	9700	142000	1464	1974	1/3	ei	tyyd.	
Suurmetsä	4h+k	kt	9700	145834	1503	1974	2/3	ei	tyyd.	
Alppikylä	5h+k+s+vh+varasto	rt	11500	408000	3548	2018	1/1	ei	hyvä	
Alppikylä	4h+k+s+wc	rt	9500	290000	3053	2018		ei	hyvä	
Alppikylä	4h, k, kph, s, ...	rt	10400	352833	3393	2019	2/2	ei	hyvä	C2013
Alppikylä	4h, k, kph, s, ...	rt	10400	352833	3393	2019	2/2	ei	hyvä	C2013
