Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Pohjois-hakalahti	2h, k ,kph, s	rt	6300	105000	1667	1988	1/1	ei	hyvä	F2013
Puntusharju	2h, k, s	rt	5150	148900	2891	2018	1/1	ei	hyvä	C
Puntusharju	2h, k, s	rt	5150	148900	2891	2018	1/1	ei	hyvä	C
Rytimäki	3h, k, s, kht	rt	8000	182000	2275	2009	1/1	ei	hyvä	C2007
Puntusharju	3h, k, s	rt	7050	187900	2665	2018	1/1	ei	hyvä	C
Puntusharju	3h, k, s	rt	6800	184900	2719	2018	1/1	ei	hyvä	C
Puntusharju	3h, k, s	rt	7050	187900	2665	2018	1/1	ei	hyvä	C
Lappilanmäki	3h, k, s	rt	8800	168000	1909	2005	1/1	ei	hyvä	
Puntusharju	3h, k, s	rt	6800	184900	2719	2018	1/1	ei	hyvä	C
Puntusharju	3h, k, s	rt	7050	187900	2665	2018	1/1	ei	hyvä	C
Rytimäki	5h, k, khh, kph...	ok	14900	295000	1980	2009		ei	hyvä	D2007
Palo	4h, k, s	rt	9600	147000	1531	1989	1/1	ei	hyvä	
Torkinmäki	4h, k, ph/khh, ...	rt	10800	203500	1884	2008	1/2	ei	hyvä	C2007
Rytimäki	3mh, oh, k, rt,...	ok	11500	155000	1348	1971	-1/1	ei	hyvä	
Lappilanmäki	4h, k, s	rt	10200	177000	1735	1999	1/1	ei	hyvä	
Rytimäki	4h, k, khh, s, kph	ok	9600	225000	2344	2014	1/1	ei	hyvä	C2013
